sample_idx,sleep_s,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
109,0.001,130161725201541,130161725304375,130161725312500,8125,9291,3792,207542,220625
110,0.001,130161726702416,130161726818083,130161726826708,8625,15084,5583,202167,222834
111,0.001,130161728211708,130161728323875,130161728332083,8208,12875,4834,188833,206542
112,0.001,130161729697166,130161729814875,130161729823250,8375,12583,4667,272708,289958
113,0.001,130161731267666,130161731390958,130161731399041,8083,14625,5708,215167,235500
114,0.001,130161732779625,130161732888791,130161732896958,8167,11458,4333,243209,259000
115,0.001,130161734318083,130161734424500,130161734432625,8125,10500,4167,202125,216792
116,0.001,130161735809916,130161735917500,130161735925833,8333,12542,4833,254125,271500
117,0.001,130161737288791,130161737410833,130161737419000,8167,13542,5500,220375,239417
118,0.001,130161738816625,130161738921625,130161738929708,8083,10709,4291,197042,212042
119,0.001,130161740308416,130161740413875,130161740422166,8291,12292,4791,231792,248875
120,0.001,130161741836458,130161741948291,130161741956375,8084,11375,4500,193500,209375
121,0.001,130161743325166,130161743439458,130161743447541,8083,15208,6250,190417,211875
122,0.001,130161744817708,130161744942791,130161744951583,8792,15959,6833,244708,267500
123,0.001,130161746359958,130161746475541,130161746483833,8292,10583,4500,214917,230000
124,0.001,130161747862791,130161747998083,130161748006541,8458,19125,4166,238084,261375
125,0.001,130161749404375,130161749511291,130161749519416,8125,10833,5208,192792,208833
126,0.001,130161750888666,130161751006000,130161751014375,8375,11958,4833,289959,306750
127,0.001,130161752474041,130161752575541,130161752583666,8125,10000,4458,189875,204333
128,0.001,130161753963583,130161754083333,130161754095666,12333,17208,5500,227750,250458
129,0.001,130161755503125,130161755614500,130161755622666,8166,12958,5250,242750,260958
130,0.001,130161757050500,130161757158666,130161757166750,8084,13791,6000,239959,259750
131,0.001,130161758599625,130161758709791,130161758717958,8167,14875,5625,254584,275084
132,0.001,130161760157250,130161760283166,130161760291541,8375,16292,6500,231166,253958
133,0.001,130161761594041,130161761711083,130161761719250,8167,15083,6083,240709,261875
134,0.001,130161763147000,130161763272750,130161763281291,8541,19417,6375,209375,235167
135,0.001,130161764672666,130161764783875,130161764792250,8375,15708,5750,191084,212542
136,0.001,130161766173416,130161766287333,130161766295666,8333,14583,5709,193791,214083
137,0.001,130161767675375,130161767788416,130161767796541,8125,13625,5250,196417,215292
138,0.001,130161769170083,130161769284875,130161769293166,8291,14125,5125,222417,241667
139,0.001,130161770687291,130161770799583,130161770807750,8167,11584,5125,199041,215750
140,0.001,130161772069791,130161772180416,130161772188541,8125,11917,5000,185083,202000
141,0.001,130161773546791,130161773651666,130161773662750,11084,10959,4666,282084,297709
142,0.001,130161774912458,130161775014208,130161775022291,8083,10708,4625,184083,199416
143,0.001,130161776395208,130161776507125,130161776515250,8125,13625,5125,266417,285167
144,0.001,130161777962375,130161778077416,130161778085666,8250,14750,5959,194000,214709
145,0.001,130161779474083,130161779624291,130161779632708,8417,26417,11083,287500,325000
146,0.001,130161781093125,130161781217041,130161781225541,8500,18041,6792,238500,263333
147,0.001,130161782637041,130161782747333,130161782755416,8083,12917,5292,199916,218125
148,0.001,130161784138791,130161784258125,130161784266625,8500,15250,5834,217666,238750
149,0.001,130161785661291,130161785779166,130161785787375,8209,13584,5166,201167,219917
150,0.001,130161787159833,130161787277541,130161787285875,8334,11291,4709,277250,293250
151,0.001,130161788744625,130161788868791,130161788876875,8084,15834,5583,265458,286875
152,0.001,130161790309791,130161790421916,130161790430041,8125,13292,5042,213666,232000
153,0.001,130161791824500,130161791945833,130161791954041,8208,13916,5500,230375,249791
154,0.001,130161793353666,130161793462125,130161793470250,8125,12834,4958,200750,218542
155,0.001,130161794850666,130161794955375,130161794963458,8083,11125,4416,204584,220125
156,0.001,130161796365291,130161796479250,130161796487500,8250,14625,6750,194667,216042
157,0.001,130161797875250,130161798006541,130161798014875,8334,21000,7500,220834,249334
158,0.001,130161799412166,130161799526333,130161799534583,8250,15500,5459,194875,215834
159,0.001,130161800913916,130161801026250,130161801034333,8083,14208,5542,255875,275625
160,0.001,130161802473375,130161802587458,130161802595500,8042,15542,5708,193167,214417
161,0.001,130161803982916,130161804105333,130161804113416,8083,14708,5709,263583,284000
162,0.001,130161805568125,130161805694125,130161805702416,8291,17500,7375,200792,225667
163,0.001,130161807095166,130161807217791,130161807226125,8334,17958,6292,200875,225125
164,0.001,130161808603250,130161808711291,130161808719416,8125,14209,5291,247667,267167
165,0.001,130161810173375,130161810286708,130161810294833,8125,13500,5791,201625,220916
166,0.001,130161811688750,130161811809041,130161811817166,8125,17375,6583,216500,240458
167,0.001,130161813218583,130161813343666,130161813352000,8334,18042,7083,220917,246042
168,0.001,130161814698250,130161814822750,130161814831291,8541,19166,6875,209084,235125
169,0.001,130161816240458,130161816363458,130161816371875,8417,18166,6709,205458,230333
170,0.001,130161817760916,130161817877041,130161817885291,8250,15042,5583,249333,269958
171,0.001,130161819125958,130161819245208,130161819253333,8125,15708,6209,251708,273625
172,0.001,130161820688333,130161820813250,130161820821541,8291,15291,5875,240209,261375
173,0.001,130161822255041,130161822374375,130161822382583,8208,17083,7417,210000,234500
174,0.001,130161823791000,130161823895375,130161824303208,407833,20542,6375,633666,660583
175,0.001,130161825734208,130161825875458,130161825883583,8125,29208,7209,281125,317542
176,0.001,130161827345958,130161827466500,130161827474625,8125,16083,6542,207500,230125
177,0.001,130161828861541,130161828987250,130161828995416,8166,15458,5875,279333,300666
178,0.001,130161830453541,130161830566500,130161830574583,8083,16542,6083,210875,233500
179,0.001,130161831972208,130161832087375,130161832095625,8250,13542,6333,265625,285500
180,0.001,130161833548500,130161833674583,130161833682708,8125,18792,7125,266875,292792
181,0.001,130161835131541,130161835250333,130161835258416,8083,16375,6917,207666,230958
182,0.001,130161836646500,130161836782041,130161836790375,8334,14250,5708,243458,263416
183,0.001,130161838196833,130161838315250,130161838323541,8291,15667,6500,216500,238667
184,0.001,130161839715416,130161839828708,130161839840166,11458,12625,5000,211250,228875
185,0.001,130161841220625,130161841332458,130161841340875,8417,11833,4750,231083,247666
186,0.001,130161842756500,130161842957291,130161842965375,8084,16250,6500,300917,323667
187,0.001,130161844371625,130161844496750,130161844505833,9083,15917,6000,221333,243250
188,0.001,130161845905916,130161846019666,130161846027958,8292,16000,6250,205792,228042
189,0.001,130161847426416,130161847546583,130161847554666,8083,16791,6292,195667,218750
190,0.001,130161848931791,130161849051250,130161849059458,8208,16791,6250,271459,294500
191,0.001,130161850508750,130161850623500,130161850631625,8125,14292,5417,245583,265292
192,0.001,130161852057666,130161852168833,130161852176958,8125,14750,5667,195750,216167
193,0.001,130161853586208,130161853713208,130161853721416,8208,18459,8041,231250,257750
194,0.001,130161855151500,130161855289000,130161855297291,8291,21416,7959,217208,246583
195,0.001,130161856691541,130161856819916,130161856828375,8459,16125,6250,208042,230417
196,0.001,130161858204041,130161858321875,130161858330166,8291,14666,5667,202500,222833
197,0.001,130161859720041,130161859853250,130161859861666,8416,18917,7041,215334,241292
198,0.001,130161861258291,130161861390541,130161861398833,8292,19000,7125,228292,254417
199,0.001,130161862758041,130161862893000,130161862901375,8375,20000,7459,226416,253875
