condition,sweep_idx,trial_idx_within_combo,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
T4_alone,0,81,141360119480500,141360119669458,141360119754250,84792,36833,13542,334500,384875
T4_alone,0,82,141360120321458,141360120504458,141360120589416,84958,34541,16292,327625,378458
T4_alone,0,83,141360121122125,141360121303250,141360121388375,85125,33750,12625,460916,507291
T4_alone,0,84,141360122337375,141360122530875,141360122615625,84750,47250,15833,332959,396042
T4_alone,0,85,141360123270750,141360123469041,141360123553708,84667,38625,17750,335458,391833
T4_alone,0,86,141360124101250,141360124282125,141360124366625,84500,35500,13125,318042,366667
T4_alone,0,87,141360124910500,141360125091666,141360125176958,85292,34375,12792,347750,394917
T4_alone,0,88,141360125861166,141360126053125,141360126137916,84791,37542,14291,342625,394458
T4_alone,0,89,141360126824916,141360127035041,141360127119916,84875,39791,17209,432250,489250
T4_alone,0,90,141360127860875,141360128129458,141360128214208,84750,37250,14333,414417,466000
T4_alone,0,91,141360129021875,141360129393791,141360129478916,85125,61250,15083,503625,579958
T4_alone,0,92,141360130171583,141360130399875,141360130484541,84666,49333,35459,335541,420333
T4_alone,0,93,141360131066625,141360131260416,141360131345833,85417,38167,13625,331791,383583
T4_alone,0,94,141360131925750,141360132101250,141360132186583,85333,35458,16583,306792,358833
T4_alone,0,95,141360132704458,141360132890125,141360132974541,84416,35125,13292,324166,372583
T4_alone,0,96,141360133509041,141360133677416,141360133763125,85709,35166,13084,324500,372750
T4_alone,0,97,141360134423875,141360134622166,141360134706583,84417,50709,13958,321167,385834
T4_alone,0,98,141360135242000,141360135420291,141360135505250,84959,34000,15625,325542,375167
T4_alone,0,99,141360136102125,141360136562125,141360136646958,84833,35084,13500,592750,641334
T4_alone,0,100,141360137153916,141360137292500,141360137377375,84875,22917,11250,640750,674917
T4_alone,0,101,141360138344666,141360138547000,141360138631375,84375,35708,16000,1440583,1492291
T4_alone,0,102,141360140604583,141360140851916,141360140936416,84500,57459,19625,391041,468125
T4_alone,0,103,141360141615083,141360141846875,141360141932708,85833,49750,19167,389292,458209
T4_alone,0,104,141360142645666,141360142888666,141360142973666,85000,51417,18375,394333,464125
T4_alone,0,105,141360143662750,141360143895666,141360143980250,84584,49084,18416,381792,449292
T4_alone,0,106,141360144640916,141360144859583,141360144944083,84500,48042,18208,367500,433750
T4_alone,0,107,141360145702000,141360145957875,141360146043500,85625,55125,20083,405792,481000
T4_alone,0,108,141360146735041,141360146964541,141360147049625,85084,48333,18084,383958,450375
T4_alone,0,109,141360147763500,141360147991875,141360148075916,84041,47833,17542,377708,443083
T4_alone,0,110,141360148785791,141360149040125,141360149125375,85250,54542,20416,402667,477625
T4_alone,0,111,141360149819916,141360150055625,141360150141250,85625,51792,18708,458542,529042
T4_alone,0,112,141360150922583,141360151165250,141360151250458,85208,48500,18042,394625,461167
T4_alone,0,113,141360151957625,141360152187125,141360152272083,84958,49417,18167,379000,446584
T4_alone,0,114,141360152950875,141360153187250,141360153272166,84916,49750,22708,381083,453541
T4_alone,0,115,141360153947458,141360154172833,141360154258291,85458,46083,17959,452375,516417
T4_alone,0,116,141360156666416,141360157049041,141360157134458,85417,89042,77041,474292,640375
T4_alone,0,117,141360157925541,141360158167958,141360158252958,85000,50292,18375,392041,460708
T4_alone,0,118,141360158973083,141360159223291,141360159307958,84667,47542,18125,484542,550209
T4_alone,0,119,141360160084333,141360160305750,141360160391208,85458,47625,19000,448416,515041
T4_alone,0,120,141360161173583,141360161411958,141360161496833,84875,48875,18875,392250,460000
T4_alone,0,121,141360162220458,141360162464916,141360162550083,85167,48458,18250,430042,496750
T4_alone,0,122,141360163397166,141360163674958,141360163760208,85250,65792,22583,459958,548333
T4_alone,0,123,141360164514791,141360164755750,141360164840791,85041,46292,18208,396750,461250
T4_alone,0,124,141360165514916,141360165746833,141360165831333,84500,48375,18333,374917,441625
T4_alone,0,125,141360166485333,141360166708375,141360166793250,84875,48250,18042,369750,436042
T4_alone,0,126,141360167458625,141360167696208,141360167781083,84875,47167,18208,388834,454209
T4_alone,0,127,141360168482041,141360168820666,141360168905666,85000,47625,18208,508417,574250
T4_alone,0,128,141360169598458,141360169835333,141360169920000,84667,49125,19292,392792,461209
T4_alone,0,129,141360171096083,141360171371166,141360171456291,85125,59041,20917,426375,506333
T4_alone,0,130,141360172491333,141360172938166,141360173023583,85417,212584,27083,495542,735209
T4_alone,0,131,141360173903208,141360174145000,141360174229875,84875,53583,19459,395750,468792
T4_alone,0,132,141360175016750,141360175209083,141360175294625,85542,49209,11041,325834,386084
T4_alone,0,133,141360175811666,141360175957916,141360176042291,84375,27500,10375,299792,337667
T4_alone,0,134,141360176550208,141360176703375,141360176787833,84458,27125,11792,459208,498125
T4_alone,0,135,141360177613375,141360177796583,141360177881333,84750,36459,14166,345417,396042
T4_alone,0,136,141360178488083,141360178747250,141360178833125,85875,33917,13250,441542,488709
T4_alone,0,137,141360179443500,141360179628416,141360179713458,85042,37291,13750,349667,400708
T4_alone,0,138,141360180309791,141360180501000,141360180586125,85125,33250,12417,367833,413500
T4_alone,0,139,141360181267500,141360181499458,141360181585083,85625,48375,18042,405958,472375
T4_alone,0,140,141360182290750,141360182523458,141360182608125,84667,44959,17125,398333,460417
T4_alone,0,141,141360183314583,141360183540958,141360183626583,85625,45958,17625,402167,465750
T4_alone,0,142,141360184374958,141360184619916,141360184704875,84959,46875,18459,453291,518625
T4_alone,0,143,141360185811708,141360186077000,141360186162083,85083,55125,18167,456875,530167
T4_alone,0,144,141360187017333,141360187187541,141360187272791,85250,28625,11125,327167,366917
T4_alone,0,145,141360187834625,141360188003458,141360188088166,84708,28875,93625,727542,850042
T4_alone,0,146,141360189340750,141360189544000,141360189653458,109458,25500,9541,405959,441000
T4_alone,0,147,141360190277333,141360190474458,141360190588750,114292,22375,8792,386083,417250
T4_alone,0,148,141360191190458,141360191418375,141360191528041,109666,41250,8334,397125,446709
T4_alone,0,149,141360192113958,141360192319750,141360192429250,109500,22625,10750,383125,416500
T4_alone,0,150,141360193029958,141360193253541,141360193362916,109375,28000,9917,404500,442417
T4_alone,0,151,141360193930125,141360194146791,141360194255333,108542,27917,10000,400666,438583
T4_alone,0,152,141360194857291,141360195071833,141360195181000,109167,27333,9750,391917,429000
T4_alone,0,153,141360196153708,141360196410083,141360196529000,118917,51042,11917,481000,543959
T4_alone,0,154,141360197575875,141360197956791,141360198078291,121500,57708,19542,595708,672958
T4_alone,0,155,141360200194625,141360201312833,141360201425916,113083,292500,20958,747292,1060750
T4_alone,0,156,141360203027416,141360203228416,141360203353166,124750,26292,9875,400500,436667
T4_alone,0,157,141360203952375,141360204156291,141360204267708,111417,24792,10083,482083,516958
T4_alone,0,158,141360205018000,141360205227291,141360205342208,114917,27375,10000,436875,474250
T4_alone,0,159,141360206180541,141360206368958,141360206483208,114250,27584,11250,401333,440167
T4_alone,0,160,141360207378291,141360207544291,141360207652541,108250,23041,8834,356041,387916
T4_alone,0,161,141360208230750,141360208411166,141360208520416,109250,22542,8083,400792,431417
T4_alone,0,162,141360209174375,141360209406458,141360209515083,108625,28166,10459,415583,454208
T4_alone,0,163,141360210086041,141360210299041,141360210409708,110667,27666,10000,402875,440541
T4_alone,0,164,141360211024875,141360211244000,141360211352333,108333,27375,10042,406500,443917
T4_alone,0,165,141360211915500,141360212201875,141360212326625,124750,26583,10042,632125,668750
T4_alone,0,166,141360213165958,141360213376708,141360213487583,110875,33791,13125,433792,480708
T4_alone,0,167,141360214192666,141360214429666,141360214543750,114084,34542,12625,426958,474125
T4_alone,0,168,141360215184416,141360215379000,141360215491625,112625,33458,12625,422333,468416
T4_alone,0,169,141360216255583,141360216528958,141360216638583,109625,46000,17000,494833,557833
T4_alone,0,170,141360217432000,141360217700541,141360217813791,113250,45250,17875,492917,556042
T4_alone,0,171,141360218592333,141360218839791,141360218954666,114875,44750,17833,473250,535833
T4_alone,0,172,141360219768833,141360220040583,141360220151708,111125,45333,17250,481375,543958
T4_alone,0,173,141360220971083,141360221243416,141360221352625,109209,44708,17125,632792,694625
T4_alone,0,174,141360222569500,141360222877916,141360222987291,109375,58125,21666,520375,600166
T4_alone,0,175,141360223790083,141360224063250,141360224174291,111041,44958,17334,506000,568292
T4_alone,0,176,141360225641250,141360225954666,141360226068291,113625,54541,19667,510542,584750
T4_alone,0,177,141360227151666,141360227452750,141360227563250,110500,58334,20875,516083,595292
T4_alone,0,178,141360228400708,141360228762375,141360228889375,127000,47375,22334,567458,637167
T4_alone,0,179,141360229725500,141360230023333,141360230137541,114208,58834,19041,655042,732917
T4_alone,0,180,141360231213000,141360231492333,141360231607875,115542,49875,18625,467375,535875
T4_alone,0,181,141360232385583,141360232664166,141360232777541,113375,45750,20416,501292,567458
T4_alone,0,182,141360233597083,141360233905416,141360234018666,113250,92916,18042,472917,583875
T4_alone,0,183,141360234821625,141360235546750,141360235665958,119208,46584,22125,923375,992084
T4_alone,0,184,141360236714250,141360237007666,141360237117375,109709,50666,19375,512167,582208
T4_alone,0,185,141360238449875,141360238845875,141360238957541,111666,63500,22667,757833,844000
T4_alone,0,186,141360240114041,141360240393708,141360240502750,109042,46250,18000,502166,566416
T4_alone,0,187,141360241301708,141360241593041,141360241702625,109584,44541,17667,515000,577208
T4_alone,0,188,141360242483875,141360242739750,141360242848916,109166,44459,22125,472750,539334
T4_alone,0,189,141360243776458,141360244054541,141360244164291,109750,45583,18458,501084,565125
T4_alone,0,190,141360245011000,141360245276291,141360245386875,110584,45333,17875,486458,549666
T4_alone,0,191,141360246278166,141360246564333,141360246686875,122542,47792,20708,540083,608583
T4_alone,0,192,141360249228791,141360249547083,141360249664583,117500,61792,20458,593042,675292
T4_alone,0,193,141360250593666,141360250876625,141360250993500,116875,48542,19125,513166,580833
T4_alone,0,194,141360251876250,141360252157666,141360252266000,108334,45583,17834,476625,540042
T4_alone,0,195,141360253078208,141360253358375,141360253469791,111416,44584,18083,491625,554292
T4_alone,0,196,141360254240916,141360254519416,141360254628000,108584,45042,19583,1831375,1896000
T4_alone,0,197,141360257156541,141360257443916,141360257554791,110875,52959,19250,503041,575250
T4_alone,0,198,141360258364000,141360258645583,141360258754500,108917,45584,18541,504084,568209
T4_alone,0,199,141360259577250,141360259862791,141360259972291,109500,57708,17708,472334,547750
T4_alone,0,200,141360260853958,141360261128208,141360261236333,108125,44875,18833,496875,560583
T4_alone,0,201,141360262071250,141360262371583,141360262491958,120375,51375,18916,631875,702166
T4_alone,0,202,141360263420125,141360263680541,141360263806166,125625,47292,19125,488000,554417
T4_alone,0,203,141360264628541,141360264904208,141360265029041,124833,44583,17917,478500,541000
T4_alone,0,204,141360265822500,141360266097166,141360266210666,113500,45667,18167,508541,572375
T4_alone,0,205,141360267026750,141360267307875,141360267425250,117375,45708,17875,519750,583333
T4_alone,0,206,141360268255333,141360268522000,141360268637791,115791,45750,18625,472917,537292
T4_alone,0,207,141360269485208,141360269758750,141360269874583,115833,45250,17750,503167,566167
T4_alone,0,208,141360270707125,141360270976000,141360271085375,109375,46208,17833,487375,551416
T4_alone,0,209,141360272679875,141360273018708,141360273127333,108625,66708,23209,530208,620125
T4_alone,0,210,141360273994666,141360274268041,141360274376458,108417,45083,17500,453750,516333
T4_alone,0,211,141360275101625,141360275368791,141360275480458,111667,44708,17958,462500,525166
T4_alone,0,212,141360276285208,141360276562333,141360276673083,110750,45625,18333,502250,566208
T4_alone,0,213,141360277473333,141360277749958,141360277859041,109083,44916,18667,496958,560541
T4_alone,0,214,141360278644500,141360278935833,141360279058791,122958,46125,17666,536000,599791
T4_alone,0,215,141360279987708,141360280275750,141360280387791,112041,45292,18708,511125,575125
T4_alone,0,216,141360281175000,141360281441416,141360281555000,113584,44666,35584,468000,548250
T4_alone,0,217,141360282467666,141360282747500,141360282858958,111458,46625,17833,499875,564333
T4_alone,0,218,141360283649208,141360283931041,141360284042166,111125,44625,17917,497583,560125
T4_alone,0,219,141360284845875,141360285114750,141360285230166,115416,45083,18667,476416,540166
T4_alone,0,220,141360286022583,141360286299875,141360286412333,112458,45125,17000,470750,532875
T4_alone,0,221,141360287256833,141360287606500,141360287715791,109291,81334,20458,518292,620084
T4_alone,0,222,141360288549333,141360288853500,141360288963458,109958,51958,17417,535625,605000
T4_alone,0,223,141360290018250,141360290319416,141360290429291,109875,48167,18292,514791,581250
T4_alone,0,224,141360291316666,141360291617291,141360291731000,113709,69042,18250,493875,581167
T4_alone,0,225,141360292511833,141360292801541,141360292909125,107584,45791,20917,494167,560875
T4_alone,0,226,141360293734625,141360294011833,141360294121958,110125,45625,17041,476667,539333
T4_alone,0,227,141360294914625,141360295177833,141360295288291,110458,44667,17250,505708,567625
T4_alone,0,228,141360296223583,141360296509833,141360296625416,115583,47292,18500,481958,547750
T4_alone,0,229,141360297428416,141360297694750,141360297813916,119166,45500,17042,457167,519709
T4_alone,0,230,141360298544333,141360298825500,141360298945958,120458,44542,17875,511250,573667
T4_alone,0,231,141360299758166,141360300035166,141360300146666,111500,45875,18000,505875,569750
T4_alone,0,232,141360300941208,141360301224041,141360301334791,110750,45333,17417,501250,564000
T4_alone,0,233,141360302156458,141360302420750,141360302537458,116708,44375,17125,472500,534000
T4_alone,0,234,141360303317708,141360303598291,141360303707000,108709,44375,18083,474167,536625
T4_alone,0,235,141360304532833,141360304797541,141360304906500,108959,45875,18000,519125,583000
T4_alone,0,236,141360305891500,141360306199000,141360306307875,108875,49875,19125,529916,598916
T4_alone,0,237,141360307183041,141360307470833,141360307580458,109625,48917,18958,473458,541333
T4_alone,0,238,141360308389166,141360308669958,141360308778500,108542,48250,17500,504709,570459
T4_alone,0,239,141360309581083,141360309862125,141360309972333,110208,45750,17000,505333,568083
T4_alone,0,240,141360310803416,141360311078416,141360311187250,108834,44750,17125,482875,544750
T4_alone,0,241,141360312045958,141360312327375,141360312453000,125625,45458,17334,538041,600833
T4_alone,0,242,141360313237083,141360313467083,141360313584291,117208,44500,17416,455167,517083
T4_alone,0,243,141360314358458,141360314642666,141360314761458,118792,44292,17416,610667,672375
T4_alone,0,244,141360315702291,141360315988250,141360316104541,116291,46583,17709,516708,581000
T4_alone,0,245,141360316895333,141360317140041,141360317258583,118542,44458,17125,477375,538958
T4_alone,0,246,141360318105666,141360319246250,141360319358958,112708,550667,137667,753333,1441667
T4_alone,0,247,141360320695166,141360321481416,141360321593166,111750,69500,28125,1667875,1765500
T4_alone,0,248,141360323535250,141360323708000,141360323816375,108375,28833,11125,387292,427250
T4_alone,0,249,141360324425208,141360324583375,141360324691791,108416,24500,9542,375625,409667
T4_alone,0,250,141360325285875,141360325491125,141360325600291,109166,75875,8500,375417,459792
T4_alone,0,251,141360326201916,141360326357333,141360326466458,109125,23166,8250,340834,372250
T4_alone,0,252,141360327051666,141360327272958,141360327383041,110083,26958,10000,408083,445041
T4_alone,0,253,141360328007375,141360328175625,141360328284166,108541,27458,9667,353166,390291
T4_alone,0,254,141360329000958,141360329169791,141360329281958,112167,28083,10000,394625,432708
T4_alone,0,255,141360329959625,141360330174166,141360330292000,117834,26666,9917,430083,466666
T4_alone,0,256,141360330970916,141360331248458,141360331363833,115375,45625,17708,505000,568333
T4_alone,0,257,141360332211916,141360332487916,141360332604208,116292,45042,17041,476917,539000
T4_alone,0,258,141360333409750,141360333689166,141360333797875,108709,44417,16917,500500,561834
T4_alone,0,259,141360334683708,141360334962791,141360335074250,111459,45167,17666,483875,546708
T4_alone,0,260,141360335912250,141360336188083,141360336298541,110458,43959,17166,492625,553750
T4_alone,0,261,141360337137708,141360337422125,141360337535125,113000,45917,18041,508584,572542
T4_alone,0,262,141360338810500,141360339433583,141360339542791,109208,81167,30542,811166,922875
T4_alone,0,263,141360340594250,141360340923291,141360341032458,109167,48708,18250,510458,577416
T4_alone,0,264,141360341831416,141360342109875,141360342220041,110166,46042,17416,506500,569958
T4_alone,0,265,141360343044166,141360343334500,141360343443625,109125,46334,20458,502833,569625
T4_alone,0,266,141360344265333,141360344526333,141360344635666,109333,44292,17833,464958,527083
T4_alone,0,267,141360345532500,141360345815041,141360345924916,109875,45583,17708,598584,661875
T4_alone,0,268,141360346848291,141360347124500,141360347238833,114333,44917,19667,498583,563167
T4_alone,0,269,141360348033916,141360348305458,141360348417833,112375,44750,17167,497000,558917
T4_alone,0,270,141360349209916,141360349435750,141360349551541,115791,44584,17083,447958,509625
T4_alone,0,271,141360350411000,141360350693166,141360350808375,115209,48583,18250,469584,536417
T4_alone,0,272,141360351686625,141360351967916,141360352082541,114625,48583,17542,512375,578500
T4_alone,0,273,141360352930541,141360353211166,141360353323500,112334,45625,17625,470375,533625
T4_alone,0,274,141360354115083,141360354399125,141360354508791,109666,44750,21958,500209,566917
T4_alone,0,275,141360355533875,141360356006333,141360356115916,109583,208583,21917,558708,789208
T4_alone,0,276,141360357032875,141360357323250,141360357431500,108250,46584,17500,473625,537709
T4_alone,0,277,141360358176500,141360358461208,141360358569166,107958,45833,18125,469125,533083
T4_alone,0,278,141360359308083,141360359588083,141360359696208,108125,45083,17042,459958,522083
T4_alone,0,279,141360360519541,141360360966125,141360361078083,111958,47750,187125,546625,781500
T4_alone,0,280,141360362367500,141360362672333,141360362786125,113792,56375,22708,503209,582292
T4_alone,0,281,141360363909166,141360364388000,141360364510000,122000,210042,24875,548333,783250
T4_alone,0,282,141360365329041,141360365610916,141360365720208,109292,45625,17750,489917,553292
T4_alone,0,283,141360366589083,141360366870416,141360366986125,115709,45792,17583,471167,534542
T4_alone,0,284,141360367720666,141360367987833,141360368104375,116542,44500,17250,465792,527542
T4_alone,0,285,141360368946375,141360369221375,141360369330125,108750,44750,17291,534834,596875
T4_alone,0,286,141360370180500,141360370439750,141360370549708,109958,44958,17167,471416,533541
T4_alone,0,287,141360371350958,141360372139833,141360372249958,110125,478916,54334,739333,1272583
T4_alone,0,288,141360373302458,141360373584000,141360373692791,108791,45542,17625,520208,583375
T4_alone,0,289,141360374557291,141360374835333,141360374943708,108375,45000,18500,464375,527875
T4_alone,0,290,141360375858458,141360376150166,141360376259791,109625,50875,18875,485584,555334
T4_alone,0,291,141360377066041,141360377339541,141360377446833,107292,44459,17125,460791,522375
T4_alone,0,292,141360378320791,141360378560625,141360378671458,110833,44583,17500,500125,562208
T4_alone,0,293,141360379532708,141360379804958,141360379914500,109542,46166,17875,468042,532083
T4_alone,0,294,141360380717541,141360380988583,141360381104625,116042,44584,17833,468125,530542
T4_alone,0,295,141360381913375,141360382186750,141360382307083,120333,45750,17625,503833,567208
T4_alone,0,296,141360383108791,141360383389708,141360383500791,111083,46084,17125,486000,549209
T4_alone,0,297,141360384349041,141360384630250,141360384746125,115875,45458,18167,474875,538500
T4_alone,0,298,141360385510083,141360385801833,141360385917833,116000,45042,24375,513500,582917
T4_alone,0,299,141360386709333,141360386984708,141360387093000,108292,44208,17209,497416,558833
ref_alone,1,0,141394846778125,141394847192916,141394847300041,107125,84417,28125,560583,673125
ref_alone,1,1,141394848218708,141394848497291,141394848604958,107667,54583,19583,480375,554541
ref_alone,1,2,141394849409500,141394849656416,141394849763666,107250,49541,18584,460500,528625
ref_alone,1,3,141394850577750,141394850839500,141394850949375,109875,47959,18166,455917,522042
ref_alone,1,4,141394851788000,141394852046166,141394852153708,107542,50459,19000,468625,538084
ref_alone,1,5,141394852930791,141394853195833,141394853303125,107292,48583,18875,477167,544625
ref_alone,1,6,141394854095250,141394854354791,141394854462416,107625,48833,18375,473834,541042
ref_alone,1,7,141394855360041,141394855641291,141394855747958,106667,59500,20458,536750,616708
ref_alone,1,8,141394856639166,141394856846916,141394856954000,107084,49875,20083,421125,491083
ref_alone,1,9,141394857761458,141394857993791,141394858101250,107459,47208,18209,471750,537167
ref_alone,1,10,141394858897666,141394859155958,141394859263500,107542,61708,18209,460125,540042
ref_alone,1,11,141394860018875,141394860252666,141394860360208,107542,47417,20583,459584,527584
ref_alone,1,12,141394861161708,141394861395125,141394861502833,107708,48416,19250,450167,517833
ref_alone,1,13,141394862323000,141394862572791,141394862680375,107584,47708,17750,491917,557375
ref_alone,1,14,141394863466250,141394863669333,141394863776291,106958,46875,18209,418458,483542
ref_alone,1,15,141394864548166,141394864786125,141394864893541,107416,45333,18834,458041,522208
ref_alone,1,16,141394865639541,141394865871250,141394865978500,107250,46042,17041,422875,485958
ref_alone,1,17,141394866748625,141394866978083,141394867085541,107458,49792,17666,424584,492042
ref_alone,1,18,141394867850375,141394868066625,141394868173833,107208,46458,17458,424209,488125
ref_alone,1,19,141394868928041,141394869129125,141394869235666,106541,49208,17750,418042,485000
ref_alone,1,20,141394870002958,141394870229875,141394870337000,107125,46667,17041,413500,477208
ref_alone,1,21,141394871063458,141394871307625,141394871415208,107583,48333,17125,865542,931000
ref_alone,1,22,141394872783416,141394873052833,141394873160458,107625,57417,20583,475792,553792
ref_alone,1,23,141394873910166,141394874139958,141394874247541,107583,47042,17875,448250,513167
ref_alone,1,24,141394875015916,141394875250708,141394875358333,107625,44583,17667,455125,517375
ref_alone,1,25,141394876122666,141394876359916,141394876467208,107292,47083,17959,420333,485375
ref_alone,1,26,141394877226833,141394877463666,141394877571250,107584,49333,17875,424333,491541
ref_alone,1,27,141394878315958,141394878535875,141394878643375,107500,46291,18792,517333,582416
ref_alone,1,28,141394879537541,141394879769833,141394879876666,106833,49584,17166,411834,478584
ref_alone,1,29,141394880614916,141394880858666,141394880965875,107209,46000,18333,440500,504833
ref_alone,1,30,141394881821541,141394882046500,141394882153750,107250,46208,17667,406917,470792
ref_alone,1,31,141394882908166,141394883128000,141394883235458,107458,45500,16917,413292,475709
ref_alone,1,32,141394883947541,141394884143208,141394884250166,106958,45667,18667,402625,466959
ref_alone,1,33,141394885021541,141394885246541,141394885353750,107209,45750,18375,412625,476750
ref_alone,1,34,141394886033250,141394886227041,141394886334500,107459,45166,17459,412083,474708
ref_alone,1,35,141394887098125,141394887327708,141394887434750,107042,48250,19209,453250,520709
ref_alone,1,36,141394889101083,141394889926416,141394890034041,107625,462958,41375,623000,1127333
ref_alone,1,37,141394890851458,141394891101041,141394891208583,107542,45375,17750,449791,512916
ref_alone,1,38,141394891969166,141394892186916,141394892294541,107625,45125,17625,430292,493042
ref_alone,1,39,141394893019583,141394893243583,141394893351166,107583,46416,17042,444625,508083
ref_alone,1,40,141394894202750,141394894443708,141394894551000,107292,55500,19666,443000,518166
ref_alone,1,41,141394895796333,141394896145791,141394896252791,107000,63541,25875,535167,624583
ref_alone,1,42,141394897505708,141394897769375,141394897876708,107333,52459,18791,495125,566375
ref_alone,1,43,141394898807708,141394899037125,141394899144416,107291,48666,18584,436291,503541
ref_alone,1,44,141394899875708,141394900068958,141394900175958,107000,45333,17167,429041,491541
ref_alone,1,45,141394900993333,141394901216375,141394901324041,107666,46458,17875,439084,503417
ref_alone,1,46,141394902099458,141394902331458,141394902439041,107583,46458,17875,447375,511708
ref_alone,1,47,141394903197625,141394903436708,141394903543833,107125,54167,18708,413042,485917
ref_alone,1,48,141394904289041,141394904519333,141394904626916,107583,45250,17667,430458,493375
ref_alone,1,49,141394906253000,141394906740916,141394906847583,106667,90375,25042,779791,895208
ref_alone,1,50,141394907779958,141394908007458,141394908115125,107667,46417,17791,444000,508208
ref_alone,1,51,141394908866375,141394909097708,141394909205208,107500,44666,17209,420541,482416
ref_alone,1,52,141394909947875,141394910171458,141394910279000,107542,45250,17084,438708,501042
ref_alone,1,53,141394911013416,141394911236208,141394911343833,107625,46292,17167,447875,511334
ref_alone,1,54,141394912107250,141394912371458,141394912479000,107542,44875,17458,776125,838458
ref_alone,1,55,141394913666916,141394913904416,141394914011375,106959,49042,19625,436666,505333
ref_alone,1,56,141394914883166,141394915065750,141394915172750,107000,25875,10708,378833,415416
ref_alone,1,57,141394915698583,141394915852458,141394915959625,107167,23500,8458,368167,400125
ref_alone,1,58,141394916567000,141394916692791,141394916799458,106667,24125,8333,347875,380333
ref_alone,1,59,141394917368916,141394917501041,141394917607416,106375,22375,8125,315541,346041
ref_alone,1,60,141394918150833,141394918280166,141394918386583,106417,23583,8417,349625,381625
ref_alone,1,61,141394919003000,141394919231000,141394919338666,107666,63667,17542,429416,510625
ref_alone,1,62,141394920082875,141394920312458,141394920420041,107583,45083,18458,436417,499958
ref_alone,1,63,141394921193541,141394921421833,141394921529125,107292,46083,16959,494666,557708
ref_alone,1,64,141394922584416,141394922915000,141394923022625,107625,86417,22833,499833,609083
ref_alone,1,65,141394923774875,141394923969875,141394924077500,107625,45875,17208,416083,479166
ref_alone,1,66,141394924838208,141394925070208,141394925177458,107250,46375,17250,420458,484083
ref_alone,1,67,141394925917125,141394926163333,141394926270916,107583,46666,17834,503291,567791
ref_alone,1,68,141394927086958,141394927314291,141394927421791,107500,45125,17042,414583,476750
ref_alone,1,69,141394928153750,141394928359625,141394928466666,107041,45500,17667,421541,484708
ref_alone,1,70,141394929380041,141394929616875,141394929724083,107208,45375,17583,412875,475833
ref_alone,1,71,141394930429291,141394930661250,141394930768333,107083,52875,18458,426917,498250
ref_alone,1,72,141394931511083,141394931742875,141394931850500,107625,48250,17458,448459,514167
ref_alone,1,73,141394932573000,141394932799541,141394932906750,107209,45250,17125,407500,469875
ref_alone,1,74,141394933637416,141394933863958,141394933971125,107167,45208,17209,431125,493542
ref_alone,1,75,141394934675041,141394934851708,141394934962166,110458,45042,17167,398958,461167
ref_alone,1,76,141394935696375,141394935918416,141394936025833,107417,46417,17333,421875,485625
ref_alone,1,77,141394936791625,141394936988500,141394937096083,107583,44958,17583,418584,481125
ref_alone,1,78,141394937856375,141394938089708,141394938197291,107583,48167,18583,447875,514625
ref_alone,1,79,141394938954916,141394939510541,141394939617208,106667,363541,20292,457250,841083
ref_alone,1,80,141394940360958,141394940589416,141394940696750,107334,45834,17333,451583,514750
ref_alone,1,81,141394941460041,141394941692041,141394941799708,107667,44709,17583,456958,519250
ref_alone,1,82,141394942555166,141394942790750,141394942898208,107458,47167,17166,419500,483833
ref_alone,1,83,141394943623333,141394943840125,141394943947416,107291,45708,17375,430834,493917
ref_alone,1,84,141394944770250,141394944996458,141394945104125,107667,45959,17625,430791,494375
ref_alone,1,85,141394946080666,141394946354083,141394946461416,107333,48125,23208,473542,544875
ref_alone,1,86,141394947189958,141394947418916,141394947526125,107209,45750,17417,451500,514667
ref_alone,1,87,141394948283541,141394948514625,141394948621500,106875,44875,17334,415375,477584
ref_alone,1,88,141394949306708,141394949516500,141394949623958,107458,45417,17125,426000,488542
ref_alone,1,89,141394950375166,141394950601500,141394950708666,107166,45667,17500,444208,507375
ref_alone,1,90,141394951461166,141394951676583,141394951783500,106917,44750,17167,394958,456875
ref_alone,1,91,141394952584416,141394952817125,141394952924000,106875,46125,17208,417000,480333
ref_alone,1,92,141394953713500,141394953944625,141394954052208,107583,46375,17125,428584,492084
ref_alone,1,93,141394954890125,141394955328375,141394955435625,107250,207291,21792,458833,687916
ref_alone,1,94,141394956197625,141394956429958,141394956537541,107583,47084,17000,423958,488042
ref_alone,1,95,141394957279916,141394957497208,141394957604916,107708,45042,17291,432084,494417
ref_alone,1,96,141394958568000,141394958807291,141394958914916,107625,48583,17750,456125,522458
ref_alone,1,97,141394959757583,141394959979791,141394960087250,107459,48000,17916,439834,505750
ref_alone,1,98,141394960817208,141394961040916,141394961148500,107584,45750,17375,443958,507083
ref_alone,1,99,141394961892083,141394962109250,141394962216541,107291,46000,17417,441375,504792
ref_alone,1,100,141394963057333,141394963349708,141394963456916,107208,108875,17708,448500,575083
ref_alone,1,101,141394964219000,141394964445125,141394964552416,107291,46125,18000,425834,489959
ref_alone,1,102,141394965273916,141394965504333,141394965611833,107500,45500,17084,435041,497625
ref_alone,1,103,141394966368125,141394966584125,141394966691625,107500,46375,17250,430750,494375
