iso_ts,monotonic_ns,window_s,gpu_power_mw,cpu_power_mw,ane_power_mw,dram_power_mw,amcc_power_mw,dcs_power_mw,afr_power_mw,disp_power_mw,isp_power_mw,ave_power_mw,gpu_sram_power_mw,gpu_energy_nj,cpu_energy_nj,ane_energy_nj,dram_energy_nj,amcc_energy_nj,dcs_energy_nj,afr_energy_nj,disp_energy_nj,isp_energy_nj,ave_energy_nj,gpu_sram_energy_nj
2026-04-28T22:22:56.002041,30018784583125,0.439936,385.546,2354.89,0.0,540.988,981.962,1325.194,29.55,325.048,2.273,2.273,0.0,169615450,1036000000,0,238000000,432000000,583000000,13000000,143000000,1000000,1000000,0
2026-04-28T22:22:56.448606,30019231150750,0.446576,395.654,2080.271,0.0,485.919,880.029,1195.764,29.11,317.975,0.0,2.239,0.0,176689800,929000000,0,217000000,393000000,534000000,13000000,142000000,0,1000000,0
2026-04-28T22:22:56.883059,30019665606666,0.434456,391.65,2271.807,0.0,515.587,870.054,1192.296,29.922,329.147,2.302,2.302,0.0,170154681,987000000,0,224000000,378000000,518000000,13000000,143000000,1000000,1000000,0
2026-04-28T22:22:57.306946,30020089496541,0.42389,382.986,2349.665,0.0,540.234,995.541,1347.047,30.668,330.274,2.359,2.359,0.0,162343936,996000000,0,229000000,422000000,571000000,13000000,140000000,1000000,1000000,0
2026-04-28T22:22:57.723097,30020505651458,0.416154,393.668,2323.661,0.0,523.845,886.692,1139.002,28.836,324.399,2.403,2.403,0.0,163826548,967000000,0,218000000,369000000,474000000,12000000,135000000,1000000,1000000,0
2026-04-28T22:22:58.141574,30020924128833,0.41848,388.573,2478.018,0.0,544.829,912.828,1273.658,28.675,320.207,2.39,2.39,0.0,162609795,1037000000,0,228000000,382000000,533000000,12000000,134000000,1000000,1000000,0
2026-04-28T22:22:58.579808,30021362366000,0.438237,387.258,1989.791,0.0,460.938,755.299,1001.741,29.664,308.053,2.282,0.0,0.0,169710596,872000000,0,202000000,331000000,439000000,13000000,135000000,1000000,0,0
2026-04-28T22:22:59.023977,30021806539541,0.444172,379.314,1816.862,0.0,472.789,718.189,878.037,31.519,317.444,2.251,2.251,0.0,168480862,807000000,0,210000000,319000000,390000000,14000000,141000000,1000000,1000000,0
2026-04-28T22:22:59.451202,30022233766083,0.427227,412.848,1865.517,0.0,536.014,816.895,1001.809,32.769,334.716,0.0,2.341,0.0,176379997,797000000,0,229000000,349000000,428000000,14000000,143000000,0,1000000,0
2026-04-28T22:22:59.869626,30022652195500,0.418427,393.643,2081.607,0.0,520.999,810.178,939.232,31.069,327.417,2.39,2.39,0.0,164710935,871000000,0,218000000,339000000,393000000,13000000,137000000,1000000,1000000,0
2026-04-28T22:23:00.292889,30023075460333,0.423265,372.981,2067.261,0.0,531.581,786.74,1072.613,30.714,316.586,2.363,2.363,0.0,157869953,875000000,0,225000000,333000000,454000000,13000000,134000000,1000000,1000000,0
2026-04-28T22:23:00.725459,30023508033541,0.432573,394.186,1706.07,0.0,395.309,610.301,765.188,32.364,321.333,2.312,2.312,0.0,170514093,738000000,0,171000000,264000000,331000000,14000000,139000000,1000000,1000000,0
2026-04-28T22:23:01.171086,30023953667000,0.445631,361.286,1678.52,0.0,415.142,673.203,852.724,26.928,307.429,2.244,2.244,0.0,161000112,748000000,0,185000000,300000000,380000000,12000000,137000000,1000000,1000000,0
2026-04-28T22:23:01.622874,30024405455708,0.451791,400.085,1582.59,0.0,444.896,774.694,978.328,33.201,325.372,2.213,0.0,0.0,180755086,715000000,0,201000000,350000000,442000000,15000000,147000000,1000000,0,0
2026-04-28T22:23:02.071663,30024854248583,0.448792,379.07,1646.642,0.0,414.446,706.341,873.456,31.195,320.861,2.228,2.228,0.0,170123691,739000000,0,186000000,317000000,392000000,14000000,144000000,1000000,1000000,0
2026-04-28T22:23:02.515258,30025297843958,0.443598,383.713,1557.718,0.0,423.808,739.409,931.024,29.306,324.619,2.254,2.254,0.0,170214131,691000000,0,188000000,328000000,413000000,13000000,144000000,1000000,1000000,0
2026-04-28T22:23:02.964543,30025747133416,0.449288,393.358,2105.554,0.0,531.953,799.042,1019.391,31.16,324.959,0.0,2.226,0.0,176730978,946000000,0,239000000,359000000,458000000,14000000,146000000,0,1000000,0
2026-04-28T22:23:03.394356,30026176947250,0.429816,423.38,1793.789,0.0,444.376,800.342,914.344,32.572,335.027,2.327,2.327,0.0,181975599,771000000,0,191000000,344000000,393000000,14000000,144000000,1000000,1000000,0
2026-04-28T22:23:03.832294,30026614887458,0.437941,480.882,2087.041,0.0,461.25,1013.836,1011.553,36.535,315.111,2.283,2.283,0.0,210597725,914000000,0,202000000,444000000,443000000,16000000,138000000,1000000,1000000,0
2026-04-28T22:23:04.270843,30027053441375,0.438552,808.775,2829.764,0.0,624.783,1199.4,1502.671,70.687,321.512,2.28,2.28,0.0,354690165,1241000000,0,274000000,526000000,659000000,31000000,141000000,1000000,1000000,0
2026-04-28T22:23:04.699794,30027482394833,0.428953,516.603,2867.445,0.0,566.495,1184.278,1375.441,53.619,331.038,2.331,2.331,0.0,221598472,1230000000,0,243000000,508000000,590000000,23000000,142000000,1000000,1000000,0
2026-04-28T22:23:05.111106,30027893709958,0.411316,499.29,2431.223,0.0,537.3,1135.381,1162.125,38.9,328.215,2.431,2.431,0.0,205365925,1000000000,0,221000000,467000000,478000000,16000000,135000000,1000000,1000000,0
2026-04-28T22:23:05.536217,30028318826791,0.425113,486.705,2571.081,0.0,564.556,1145.578,1305.535,49.399,317.563,2.352,0.0,0.0,206904855,1093000000,0,240000000,487000000,555000000,21000000,135000000,1000000,0,0
2026-04-28T22:23:05.953296,30028735904916,0.417083,413.492,2404.799,0.0,556.245,1148.453,1273.129,33.566,321.279,0.0,2.398,0.0,172460129,1003000000,0,232000000,479000000,531000000,14000000,134000000,0,1000000,0
2026-04-28T22:23:06.369443,30029152055666,0.41615,663.35,2316.472,0.0,562.297,1167.848,1333.654,48.06,326.805,2.403,2.403,0.0,276053275,964000000,0,234000000,486000000,555000000,20000000,136000000,1000000,1000000,0
2026-04-28T22:23:06.789323,30029571935541,0.419882,650.304,2876.996,0.0,557.299,1100.308,1333.707,61.922,316.755,2.382,2.382,0.0,273051367,1208000000,0,234000000,462000000,560000000,26000000,133000000,1000000,1000000,0
2026-04-28T22:23:07.208094,30029990710250,0.418774,730.772,3027.885,0.0,570.713,1131.875,1404.098,66.862,324.757,2.388,2.388,0.0,306028366,1268000000,0,239000000,474000000,588000000,28000000,136000000,1000000,1000000,0
