iso_ts,monotonic_ns,gpu_active_pct,gpu_freq_mhz,gpu_power_mw,package_power_mw,gpu_temp_c,cpu_temp_c,thermal_pressure,fan0_rpm,fan1_rpm
2026-04-28T14:17:54.211041,13552281092041,1.46,338,0,,,,Nominal,,
2026-04-28T14:17:54.322972,13552393025833,5.61,338,98,,,,Nominal,,
2026-04-28T14:17:54.433394,13552503440958,11.39,338,110,,,,Nominal,,
2026-04-28T14:17:54.544570,13552614620708,1.41,338,0,,,,Nominal,,
2026-04-28T14:17:54.658391,13552728442000,4.18,338,36,,,,Nominal,,
2026-04-28T14:17:54.771617,13552841671541,4.67,338,99,,,,Nominal,,
2026-04-28T14:17:54.884197,13552954244000,5.76,338,114,,,,Nominal,,
2026-04-28T14:17:54.996960,13553067015458,1.42,338,0,,,,Nominal,,
2026-04-28T14:17:55.111019,13553181075875,2.68,338,0,,,,Nominal,,
2026-04-28T14:17:55.223114,13553293164500,2.85,338,18,,,,Nominal,,
2026-04-28T14:17:55.336295,13553406351333,5.49,338,141,,,,Nominal,,
2026-04-28T14:17:55.446896,13553516932666,3.32,338,44,,,,Nominal,,
2026-04-28T14:17:55.557933,13553627981000,1.39,338,0,,,,Nominal,,
2026-04-28T14:17:55.669404,13553739454125,3.74,338,72,,,,Nominal,,
2026-04-28T14:17:55.782629,13553852680250,5.54,338,90,,,,Nominal,,
2026-04-28T14:17:55.894793,13553964843666,4.60,338,99,,,,Nominal,,
2026-04-28T14:17:56.007527,13554077577458,1.81,338,0,,,,Nominal,,
2026-04-28T14:17:56.121227,13554191280583,2.23,338,0,,,,Nominal,,
2026-04-28T14:17:56.235607,13554305662500,2.80,338,44,,,,Nominal,,
2026-04-28T14:17:56.350380,13554420434041,6.63,338,114,,,,Nominal,,
2026-04-28T14:17:56.464078,13554534124625,2.32,338,35,,,,Nominal,,
2026-04-28T14:17:56.577781,13554647830333,1.81,338,0,,,,Nominal,,
2026-04-28T14:17:56.692540,13554762588041,4.99,338,70,,,,Nominal,,
2026-04-28T14:17:56.807473,13554877531041,5.21,338,142,,,,Nominal,,
2026-04-28T14:17:56.920457,13554990513250,2.97,338,43,,,,Nominal,,
2026-04-28T14:17:57.035032,13555105095083,1.36,338,0,,,,Nominal,,
2026-04-28T14:17:57.149212,13555219264041,2.72,338,18,,,,Nominal,,
2026-04-28T14:17:57.262847,13555332899791,4.09,338,70,,,,Nominal,,
2026-04-28T14:17:57.376462,13555446513833,6.10,338,88,,,,Nominal,,
2026-04-28T14:17:57.486586,13555556631250,1.40,338,35,,,,Nominal,,
2026-04-28T14:17:57.598953,13555668995791,11.27,338,35,,,,Nominal,,
2026-04-28T14:17:57.711492,13555781546541,5.68,338,100,,,,Nominal,,
2026-04-28T14:17:57.824550,13555894604916,6.64,338,150,,,,Nominal,,
2026-04-28T14:17:57.938048,13556008091708,1.92,338,0,,,,Nominal,,
2026-04-28T14:17:58.053310,13556123360583,1.35,338,0,,,,Nominal,,
2026-04-28T14:17:58.166276,13556236325666,2.28,338,18,,,,Nominal,,
2026-04-28T14:17:58.280183,13556350233375,4.55,338,61,,,,Nominal,,
2026-04-28T14:17:58.394016,13556464062666,5.69,338,114,,,,Nominal,,
2026-04-28T14:17:58.507092,13556577141708,1.92,338,0,,,,Nominal,,
2026-04-28T14:17:58.622303,13556692353333,2.32,338,0,,,,Nominal,,
2026-04-28T14:17:58.737452,13556807501041,5.55,338,132,,,,Nominal,,
2026-04-28T14:17:58.851921,13556921991208,5.74,338,113,,,,Nominal,,
2026-04-28T14:17:58.966332,13557036378500,1.46,338,0,,,,Nominal,,
2026-04-28T14:17:59.080969,13557151018750,6.22,338,113,,,,Nominal,,
2026-04-28T14:17:59.193672,13557263716083,2.50,338,35,,,,Nominal,,
2026-04-28T14:17:59.308798,13557378847333,7.01,338,131,,,,Nominal,,
2026-04-28T14:17:59.420947,13557490989958,4.91,338,106,,,,Nominal,,
2026-04-28T14:17:59.534092,13557604133041,4.73,338,105,,,,Nominal,,
2026-04-28T14:17:59.647868,13557717903333,6.86,338,160,,,,Nominal,,
2026-04-28T14:17:59.760201,13557830232583,5.52,338,115,,,,Nominal,,
2026-04-28T14:17:59.870363,13557940405875,28.55,338,598,,,,Nominal,,
2026-04-28T14:17:59.985240,13558055285625,21.70,338,340,,,,Nominal,,
2026-04-28T14:18:00.096732,13558166783041,9.72,338,198,,,,Nominal,,
2026-04-28T14:18:00.210010,13558280079708,2.05,338,9,,,,Nominal,,
2026-04-28T14:18:00.321103,13558391150791,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:00.431845,13558501895083,2.13,338,18,,,,Nominal,,
2026-04-28T14:18:00.542428,13558612470625,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:00.650919,13558720941916,3.70,338,9,,,,Nominal,,
2026-04-28T14:18:00.762474,13558832552666,8.68,338,81,,,,Nominal,,
2026-04-28T14:18:00.876891,13558946926416,13.74,338,101,,,,Nominal,,
2026-04-28T14:18:00.988224,13559058253208,3.34,338,27,,,,Nominal,,
2026-04-28T14:18:01.097767,13559167794666,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:01.210011,13559280045541,3.76,338,9,,,,Nominal,,
2026-04-28T14:18:01.322318,13559392358875,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:01.434522,13559504571000,2.15,338,36,,,,Nominal,,
2026-04-28T14:18:01.545960,13559616002750,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:01.655493,13559725527666,3.89,338,27,,,,Nominal,,
2026-04-28T14:18:01.768221,13559838264666,0.00,0,27,,,,Nominal,,
2026-04-28T14:18:01.877587,13559947626000,6.59,338,55,,,,Nominal,,
2026-04-28T14:18:01.989232,13560059256333,2.07,338,0,,,,Nominal,,
2026-04-28T14:18:02.102619,13560172661083,7.56,338,36,,,,Nominal,,
2026-04-28T14:18:02.217734,13560287762666,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:02.334200,13560404244666,7.00,338,79,,,,Nominal,,
2026-04-28T14:18:02.448551,13560518594458,2.39,338,0,,,,Nominal,,
2026-04-28T14:18:02.561889,13560631934041,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:02.674582,13560744618541,5.18,338,35,,,,Nominal,,
2026-04-28T14:18:02.789712,13560859752458,2.26,338,26,,,,Nominal,,
2026-04-28T14:18:02.899867,13560969905541,3.73,338,9,,,,Nominal,,
2026-04-28T14:18:03.011162,13561081195750,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:03.125065,13561195108208,3.65,338,9,,,,Nominal,,
2026-04-28T14:18:03.237398,13561307440875,2.05,338,9,,,,Nominal,,
2026-04-28T14:18:03.351088,13561421123791,2.22,338,0,,,,Nominal,,
2026-04-28T14:18:03.463424,13561533463125,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:03.574255,13561644295958,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:03.685540,13561755575250,3.64,338,27,,,,Nominal,,
2026-04-28T14:18:03.798159,13561868201916,4.01,338,27,,,,Nominal,,
2026-04-28T14:18:03.911097,13561981131166,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:04.026270,13562096306833,2.16,338,9,,,,Nominal,,
2026-04-28T14:18:04.137451,13562207473666,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:04.248138,13562318159291,39.41,338,469,,,,Nominal,,
2026-04-28T14:18:04.359551,13562429572458,36.29,338,990,,,,Nominal,,
2026-04-28T14:18:04.474555,13562544589750,20.63,338,451,,,,Nominal,,
2026-04-28T14:18:04.586120,13562656147083,4.99,338,99,,,,Nominal,,
2026-04-28T14:18:04.699672,13562769713916,5.84,338,17,,,,Nominal,,
2026-04-28T14:18:04.814032,13562884073583,16.01,338,269,,,,Nominal,,
2026-04-28T14:18:04.928671,13562998708041,2.77,338,62,,,,Nominal,,
2026-04-28T14:18:05.044875,13563114914000,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:05.157931,13563227968750,6.80,338,96,,,,Nominal,,
2026-04-28T14:18:05.271955,13563341990458,7.29,338,198,,,,Nominal,,
2026-04-28T14:18:05.386677,13563456711000,3.86,338,35,,,,Nominal,,
2026-04-28T14:18:05.499136,13563569165458,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:05.609096,13563679117125,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:05.718041,13563788055083,10.06,338,134,,,,Nominal,,
2026-04-28T14:18:05.827794,13563897807875,28.64,338,621,,,,Nominal,,
2026-04-28T14:18:05.941253,13564011288333,21.85,338,566,,,,Nominal,,
2026-04-28T14:18:06.052544,13564122560541,20.04,338,510,,,,Nominal,,
2026-04-28T14:18:06.165127,13564235144375,22.88,338,547,,,,Nominal,,
2026-04-28T14:18:06.276929,13564346945291,10.21,338,278,,,,Nominal,,
2026-04-28T14:18:06.387358,13564457376375,17.77,338,364,,,,Nominal,,
2026-04-28T14:18:06.499775,13564569807875,23.40,338,623,,,,Nominal,,
2026-04-28T14:18:06.610761,13564680785750,26.37,338,611,,,,Nominal,,
2026-04-28T14:18:06.723624,13564793652166,24.15,338,607,,,,Nominal,,
2026-04-28T14:18:06.833658,13564903687458,21.60,338,575,,,,Nominal,,
2026-04-28T14:18:06.946699,13565016729833,9.87,338,143,,,,Nominal,,
2026-04-28T14:18:07.057766,13565127782458,4.47,338,81,,,,Nominal,,
2026-04-28T14:18:07.166523,13565236534833,23.81,338,203,,,,Nominal,,
2026-04-28T14:18:07.278326,13565348343416,9.67,338,308,,,,Nominal,,
2026-04-28T14:18:07.392250,13565462284333,29.65,338,887,,,,Nominal,,
2026-04-28T14:18:07.506601,13565576629083,28.06,338,857,,,,Nominal,,
2026-04-28T14:18:07.620943,13565690981125,38.94,338,572,,,,Nominal,,
2026-04-28T14:18:07.733992,13565804045916,27.57,338,710,,,,Nominal,,
2026-04-28T14:18:07.843696,13565913714708,29.88,338,820,,,,Nominal,,
2026-04-28T14:18:07.955427,13566025444125,26.36,338,756,,,,Nominal,,
2026-04-28T14:18:08.067939,13566137958083,26.90,338,836,,,,Nominal,,
2026-04-28T14:18:08.177661,13566247680625,28.60,338,758,,,,Nominal,,
2026-04-28T14:18:08.290932,13566360964500,26.41,338,755,,,,Nominal,,
2026-04-28T14:18:08.402287,13566472306375,30.02,338,848,,,,Nominal,,
2026-04-28T14:18:08.513983,13566584017000,27.49,338,742,,,,Nominal,,
2026-04-28T14:18:08.626627,13566696658333,14.06,338,242,,,,Nominal,,
2026-04-28T14:18:08.740847,13566810879250,3.25,338,81,,,,Nominal,,
2026-04-28T14:18:08.855627,13566925670958,15.54,338,194,,,,Nominal,,
2026-04-28T14:18:08.966896,13567036912625,2.72,338,35,,,,Nominal,,
2026-04-28T14:18:09.080142,13567150168333,5.37,338,70,,,,Nominal,,
2026-04-28T14:18:09.192953,13567262984208,4.88,338,71,,,,Nominal,,
2026-04-28T14:18:09.305562,13567375601333,7.16,338,106,,,,Nominal,,
2026-04-28T14:18:09.418268,13567488296750,3.52,338,53,,,,Nominal,,
2026-04-28T14:18:09.531197,13567601219708,5.47,338,80,,,,Nominal,,
2026-04-28T14:18:09.641536,13567711563916,4.09,338,44,,,,Nominal,,
2026-04-28T14:18:09.751581,13567821603666,2.65,338,18,,,,Nominal,,
2026-04-28T14:18:09.862907,13567932936583,9.63,338,127,,,,Nominal,,
2026-04-28T14:18:09.974697,13568044725708,5.75,338,64,,,,Nominal,,
2026-04-28T14:18:10.083533,13568153559791,3.09,338,108,,,,Nominal,,
2026-04-28T14:18:10.193853,13568263875583,9.04,338,116,,,,Nominal,,
2026-04-28T14:18:10.303972,13568373986166,12.23,338,175,,,,Nominal,,
2026-04-28T14:18:10.413184,13568483207875,5.75,338,136,,,,Nominal,,
2026-04-28T14:18:10.523743,13568593761375,9.31,338,190,,,,Nominal,,
2026-04-28T14:18:10.633534,13568703558375,3.76,338,0,,,,Nominal,,
2026-04-28T14:18:10.745370,13568815400500,10.05,338,127,,,,Nominal,,
2026-04-28T14:18:10.854930,13568924952416,3.50,338,36,,,,Nominal,,
2026-04-28T14:18:10.965131,13569035140708,5.59,338,54,,,,Nominal,,
2026-04-28T14:18:11.076808,13569146833083,0.00,0,36,,,,Nominal,,
2026-04-28T14:18:11.188307,13569258332416,6.98,338,45,,,,Nominal,,
2026-04-28T14:18:11.301837,13569371863833,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:11.411733,13569481745875,6.94,338,81,,,,Nominal,,
2026-04-28T14:18:11.519542,13569589545250,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:11.632650,13569702661250,18.01,338,345,,,,Nominal,,
2026-04-28T14:18:11.745649,13569815663416,28.17,338,955,,,,Nominal,,
2026-04-28T14:18:11.858443,13569928468291,35.38,338,885,,,,Nominal,,
2026-04-28T14:18:11.969954,13570040001333,32.64,338,929,,,,Nominal,,
2026-04-28T14:18:12.086738,13570156740625,28.96,338,667,,,,Nominal,,
2026-04-28T14:18:12.199434,13570269453791,16.47,338,438,,,,Nominal,,
2026-04-28T14:18:12.311643,13570381686250,20.80,338,248,,,,Nominal,,
2026-04-28T14:18:12.427663,13570497682000,15.19,338,116,,,,Nominal,,
2026-04-28T14:18:12.535875,13570605877583,17.45,338,178,,,,Nominal,,
2026-04-28T14:18:12.647691,13570717703458,26.98,338,259,,,,Nominal,,
2026-04-28T14:18:12.760270,13570830288666,24.01,338,720,,,,Nominal,,
2026-04-28T14:18:12.872378,13570942409541,32.70,338,896,,,,Nominal,,
2026-04-28T14:18:12.983717,13571053737791,28.96,338,808,,,,Nominal,,
2026-04-28T14:18:13.093728,13571163730916,33.59,338,838,,,,Nominal,,
2026-04-28T14:18:13.207250,13571277277000,28.67,338,835,,,,Nominal,,
2026-04-28T14:18:13.321349,13571391378916,27.93,338,890,,,,Nominal,,
2026-04-28T14:18:13.429274,13571499275875,27.95,338,494,,,,Nominal,,
2026-04-28T14:18:13.542511,13571612535416,13.21,338,114,,,,Nominal,,
2026-04-28T14:18:13.653210,13571723221541,13.68,338,222,,,,Nominal,,
2026-04-28T14:18:13.766046,13571836066125,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:13.878744,13571948755875,4.47,338,27,,,,Nominal,,
2026-04-28T14:18:13.989449,13572059472458,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:14.101113,13572171133416,1.94,338,45,,,,Nominal,,
2026-04-28T14:18:14.213646,13572283667041,7.60,338,72,,,,Nominal,,
2026-04-28T14:18:14.323720,13572393728833,5.41,338,63,,,,Nominal,,
2026-04-28T14:18:14.436279,13572506298666,2.18,338,53,,,,Nominal,,
2026-04-28T14:18:14.546819,13572616835708,5.57,338,36,,,,Nominal,,
2026-04-28T14:18:14.656772,13572726787125,2.65,338,71,,,,Nominal,,
2026-04-28T14:18:14.768823,13572838842000,0.00,0,27,,,,Nominal,,
2026-04-28T14:18:14.878965,13572948969416,4.53,338,45,,,,Nominal,,
2026-04-28T14:18:14.990301,13573060320708,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:15.101820,13573171837583,2.00,338,9,,,,Nominal,,
2026-04-28T14:18:15.211645,13573281659708,7.56,338,90,,,,Nominal,,
2026-04-28T14:18:15.325054,13573395073958,2.68,338,63,,,,Nominal,,
2026-04-28T14:18:15.438929,13573508957458,2.34,338,27,,,,Nominal,,
2026-04-28T14:18:15.548534,13573618548416,5.42,338,53,,,,Nominal,,
2026-04-28T14:18:15.658761,13573728773000,3.99,338,88,,,,Nominal,,
2026-04-28T14:18:15.770728,13573840744166,0.00,0,27,,,,Nominal,,
2026-04-28T14:18:15.881220,13573951233875,4.49,338,36,,,,Nominal,,
2026-04-28T14:18:15.993177,13574063180416,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:16.106408,13574176425916,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:16.219943,13574289963416,5.32,338,71,,,,Nominal,,
2026-04-28T14:18:16.331988,13574402004833,2.65,338,106,,,,Nominal,,
2026-04-28T14:18:16.444861,13574514876416,2.18,338,0,,,,Nominal,,
2026-04-28T14:18:16.558099,13574628110166,5.48,338,45,,,,Nominal,,
2026-04-28T14:18:16.669483,13574739495333,4.66,338,89,,,,Nominal,,
2026-04-28T14:18:16.778471,13574848471541,2.24,338,62,,,,Nominal,,
2026-04-28T14:18:16.891073,13574961078000,2.24,338,0,,,,Nominal,,
2026-04-28T14:18:17.001849,13575071862375,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:17.115117,13575185132000,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:17.228049,13575298066083,6.05,338,108,,,,Nominal,,
2026-04-28T14:18:17.341565,13575411570666,3.24,338,79,,,,Nominal,,
2026-04-28T14:18:17.455049,13575525064708,1.79,338,0,,,,Nominal,,
2026-04-28T14:18:17.567564,13575637578000,5.31,338,52,,,,Nominal,,
2026-04-28T14:18:17.679489,13575749500000,5.09,338,88,,,,Nominal,,
2026-04-28T14:18:17.793845,13575863864250,4.44,338,53,,,,Nominal,,
2026-04-28T14:18:17.909345,13575979357208,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:18.022101,13576092117541,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:18.135390,13576205405125,2.73,338,17,,,,Nominal,,
2026-04-28T14:18:18.249477,13576319493333,5.37,338,106,,,,Nominal,,
2026-04-28T14:18:18.362451,13576432450291,1.34,338,26,,,,Nominal,,
2026-04-28T14:18:18.474764,13576544773875,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:18.585687,13576655701666,6.71,338,141,,,,Nominal,,
2026-04-28T14:18:18.697506,13576767523750,4.02,338,18,,,,Nominal,,
2026-04-28T14:18:18.808743,13576878742083,4.53,338,54,,,,Nominal,,
2026-04-28T14:18:18.922659,13576992663500,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:19.035735,13577105747916,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:19.149138,13577219146875,6.76,338,44,,,,Nominal,,
2026-04-28T14:18:19.260128,13577330138833,3.91,338,132,,,,Nominal,,
2026-04-28T14:18:19.374845,13577444858708,3.57,338,26,,,,Nominal,,
2026-04-28T14:18:19.488729,13577558743208,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:19.599932,13577669940791,6.69,338,96,,,,Nominal,,
2026-04-28T14:18:19.716013,13577786028500,1.38,338,26,,,,Nominal,,
2026-04-28T14:18:19.829774,13577899780625,4.50,338,54,,,,Nominal,,
2026-04-28T14:18:19.939700,13578009700875,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:20.051974,13578121986708,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:20.164856,13578234869333,8.13,338,81,,,,Nominal,,
2026-04-28T14:18:20.278507,13578348513416,4.01,338,98,,,,Nominal,,
2026-04-28T14:18:20.389125,13578459135833,2.21,338,27,,,,Nominal,,
2026-04-28T14:18:20.500792,13578570804541,0.00,0,18,,,,Nominal,,
2026-04-28T14:18:20.615662,13578685663250,6.90,338,108,,,,Nominal,,
2026-04-28T14:18:20.730004,13578800017083,1.30,338,0,,,,Nominal,,
2026-04-28T14:18:20.844593,13578914600291,4.43,338,52,,,,Nominal,,
2026-04-28T14:18:20.958992,13579028994375,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:21.069960,13579139966041,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:21.183578,13579253591666,7.93,338,78,,,,Nominal,,
2026-04-28T14:18:21.298436,13579368445500,4.05,338,99,,,,Nominal,,
2026-04-28T14:18:21.411499,13579481507833,2.12,338,26,,,,Nominal,,
2026-04-28T14:18:21.521822,13579591825208,2.73,338,17,,,,Nominal,,
2026-04-28T14:18:21.636190,13579706196875,5.48,338,107,,,,Nominal,,
2026-04-28T14:18:21.746561,13579816569500,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:21.858124,13579928129166,4.43,338,52,,,,Nominal,,
2026-04-28T14:18:21.971698,13580041690125,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:22.083034,13580153038708,0.00,0,18,,,,Nominal,,
2026-04-28T14:18:22.195498,13580265503541,8.00,338,97,,,,Nominal,,
2026-04-28T14:18:22.307997,13580378007333,3.99,338,63,,,,Nominal,,
2026-04-28T14:18:22.418360,13580488364083,2.14,338,36,,,,Nominal,,
2026-04-28T14:18:22.529908,13580599912750,2.77,338,9,,,,Nominal,,
2026-04-28T14:18:22.641151,13580711156875,7.59,338,118,,,,Nominal,,
2026-04-28T14:18:22.754674,13580824679750,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:22.867290,13580937290458,4.51,338,54,,,,Nominal,,
2026-04-28T14:18:22.978059,13581048055916,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:23.088597,13581158602875,0.00,0,18,,,,Nominal,,
2026-04-28T14:18:23.200786,13581270787750,9.51,338,99,,,,Nominal,,
2026-04-28T14:18:23.316872,13581386876375,2.74,338,63,,,,Nominal,,
2026-04-28T14:18:23.429187,13581499186791,2.36,338,27,,,,Nominal,,
2026-04-28T14:18:23.541275,13581611282958,2.68,338,52,,,,Nominal,,
2026-04-28T14:18:23.653867,13581723866583,7.49,338,89,,,,Nominal,,
2026-04-28T14:18:23.763217,13581833217750,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:23.872920,13581942920458,4.51,338,53,,,,Nominal,,
2026-04-28T14:18:23.981640,13582051639750,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:24.094425,13582164426875,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:24.209687,13582279693458,6.99,338,101,,,,Nominal,,
2026-04-28T14:18:24.319033,13582389034875,2.68,338,62,,,,Nominal,,
2026-04-28T14:18:24.431714,13582501712750,2.33,338,26,,,,Nominal,,
2026-04-28T14:18:24.543808,13582613806500,3.01,338,55,,,,Nominal,,
2026-04-28T14:18:24.653767,13582723757875,8.21,338,98,,,,Nominal,,
2026-04-28T14:18:24.766312,13582836316500,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:24.877179,13582947167375,4.53,338,54,,,,Nominal,,
2026-04-28T14:18:24.987713,13583057710250,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:25.100961,13583170965291,1.92,338,45,,,,Nominal,,
2026-04-28T14:18:25.215603,13583285608916,7.60,338,73,,,,Nominal,,
2026-04-28T14:18:25.329589,13583399589958,2.65,338,62,,,,Nominal,,
2026-04-28T14:18:25.443043,13583513039416,2.11,338,35,,,,Nominal,,
2026-04-28T14:18:25.557216,13583627213541,5.35,338,53,,,,Nominal,,
2026-04-28T14:18:25.668633,13583738627791,2.64,338,70,,,,Nominal,,
2026-04-28T14:18:25.783335,13583853329333,2.25,338,53,,,,Nominal,,
2026-04-28T14:18:25.891789,13583961780458,2.23,338,0,,,,Nominal,,
2026-04-28T14:18:26.003474,13584073476958,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:26.116443,13584186445208,4.26,338,46,,,,Nominal,,
2026-04-28T14:18:26.226758,13584296759125,5.30,338,98,,,,Nominal,,
2026-04-28T14:18:26.339785,13584409781125,3.09,338,62,,,,Nominal,,
2026-04-28T14:18:26.451319,13584521317875,1.73,338,0,,,,Nominal,,
2026-04-28T14:18:26.564785,13584634786250,5.40,338,53,,,,Nominal,,
2026-04-28T14:18:26.675406,13584745400583,9.55,338,188,,,,Nominal,,
2026-04-28T14:18:26.788622,13584858610208,4.42,338,71,,,,Nominal,,
2026-04-28T14:18:26.901278,13584971262916,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:27.013783,13585083779000,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:27.126406,13585196404125,2.77,338,18,,,,Nominal,,
2026-04-28T14:18:27.238594,13585308589250,4.25,338,107,,,,Nominal,,
2026-04-28T14:18:27.351915,13585421908166,3.41,338,80,,,,Nominal,,
2026-04-28T14:18:27.466322,13585536321333,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:27.582381,13585652381250,5.35,338,70,,,,Nominal,,
2026-04-28T14:18:27.695446,13585765444041,8.65,338,70,,,,Nominal,,
2026-04-28T14:18:27.809107,13585879103750,4.36,338,52,,,,Nominal,,
2026-04-28T14:18:27.923007,13585992996041,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:28.036092,13586106088666,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:28.149845,13586219843166,6.67,338,44,,,,Nominal,,
2026-04-28T14:18:28.262391,13586332383791,3.96,338,133,,,,Nominal,,
2026-04-28T14:18:28.377200,13586447191541,3.59,338,26,,,,Nominal,,
2026-04-28T14:18:28.490900,13586560892208,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:28.604089,13586674085916,6.61,338,87,,,,Nominal,,
2026-04-28T14:18:28.714727,13586784717000,1.35,338,26,,,,Nominal,,
2026-04-28T14:18:28.824704,13586894687041,4.43,338,71,,,,Nominal,,
2026-04-28T14:18:28.934727,13587004706541,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:29.047190,13587117179875,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:29.158020,13587228008708,6.88,338,63,,,,Nominal,,
2026-04-28T14:18:29.269604,13587339595208,5.24,338,98,,,,Nominal,,
2026-04-28T14:18:29.378649,13587448626916,2.17,338,45,,,,Nominal,,
2026-04-28T14:18:29.490251,13587560243375,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:29.604207,13587674198833,6.97,338,73,,,,Nominal,,
2026-04-28T14:18:29.717851,13587787838000,1.32,338,27,,,,Nominal,,
2026-04-28T14:18:29.827329,13587897314750,4.40,338,53,,,,Nominal,,
2026-04-28T14:18:29.940166,13588010156416,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:30.054546,13588124546166,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:30.168385,13588238376083,7.97,338,80,,,,Nominal,,
2026-04-28T14:18:30.281348,13588351339125,3.90,338,96,,,,Nominal,,
2026-04-28T14:18:30.390389,13588460383791,2.13,338,26,,,,Nominal,,
2026-04-28T14:18:30.502702,13588572692541,0.00,0,18,,,,Nominal,,
2026-04-28T14:18:30.616144,13588686126583,6.94,338,109,,,,Nominal,,
2026-04-28T14:18:30.727626,13588797615208,1.31,338,0,,,,Nominal,,
2026-04-28T14:18:30.838347,13588908322625,4.51,338,53,,,,Nominal,,
2026-04-28T14:18:30.947052,13589017024541,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:31.058971,13589128960375,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:31.172114,13589242109541,8.29,338,83,,,,Nominal,,
2026-04-28T14:18:31.284297,13589354282583,4.04,338,98,,,,Nominal,,
2026-04-28T14:18:31.395642,13589465629791,2.22,338,27,,,,Nominal,,
2026-04-28T14:18:31.506658,13589576647250,0.00,0,18,,,,Nominal,,
2026-04-28T14:18:31.617847,13589687820125,9.43,338,126,,,,Nominal,,
2026-04-28T14:18:31.727949,13589797935875,0.92,338,0,,,,Nominal,,
2026-04-28T14:18:31.841848,13589911831125,4.47,338,54,,,,Nominal,,
2026-04-28T14:18:31.951158,13590021129958,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:32.062994,13590132987541,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:32.175209,13590245198750,5.09,338,55,,,,Nominal,,
2026-04-28T14:18:32.290396,13590360392083,4.00,338,98,,,,Nominal,,
2026-04-28T14:18:32.401985,13590471971916,2.20,338,45,,,,Nominal,,
2026-04-28T14:18:32.516595,13590586585708,2.70,338,0,,,,Nominal,,
2026-04-28T14:18:32.630805,13590700792125,7.68,338,133,,,,Nominal,,
2026-04-28T14:18:32.745640,13590815642791,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:32.858572,13590928554083,4.41,338,62,,,,Nominal,,
2026-04-28T14:18:32.967473,13591037442625,0.00,0,0,,,,Nominal,,
2026-04-28T14:18:33.076560,13591146542541,0.00,0,0,,,,Nominal,,
