attempt_idx,phase,idx_within_phase,attempt_pid,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
3,measured,15,28264,26412850338208,26412850402666,26412850408958,6292,7833,2375,109875,120083
3,measured,16,28264,26412854481916,26412854553750,26412854560250,6500,8333,2833,132084,143250
3,measured,17,28264,26412859343833,26412859407250,26412859413625,6375,8084,2041,111875,122000
3,measured,18,28264,26412863579750,26412863624166,26412863630750,6584,6875,2625,91584,101084
3,measured,19,28264,26412868011666,26412868076833,26412868083125,6292,8750,2209,114041,125000
3,measured,20,28264,26412872249666,26412872330666,26412872337750,7084,8208,2667,161000,171875
3,measured,21,28264,26412876852958,26412876920750,26412876927208,6458,7917,2458,114209,124584
3,measured,22,28264,26412881321125,26412881400416,26412881406875,6459,8167,2458,147000,157625
3,measured,23,28264,26412885865583,26412885931291,26412885937583,6292,8125,2375,113792,124292
3,measured,24,28264,26412890417708,26412890488000,26412890494291,6291,8084,2416,123834,134334
3,measured,25,28264,26412894700125,26412894781875,26412894788333,6458,7875,2500,133208,143583
3,measured,26,28264,26412899305291,26412899379083,26412899385333,6250,10250,2666,139167,152083
3,measured,27,28264,26412903503125,26412903581333,26412903587583,6250,7292,2625,133250,143167
3,measured,28,28264,26412908161416,26412908235958,26412908242333,6375,8291,3042,136083,147416
3,measured,29,28264,26412912234166,26412912304458,26412912311333,6875,6750,2292,124875,133917
3,measured,30,28264,26412916482333,26412916549958,26412916555708,5750,6333,2250,121000,129583
3,measured,31,28264,26412920623000,26412920698208,26412920704875,6667,6500,2166,129417,138083
3,measured,32,28264,26412924975083,26412925045833,26412925051291,5458,6250,2375,132667,141292
3,measured,33,28264,26412928572166,26412928644791,26412928648708,3917,6333,2250,133042,141625
3,measured,34,28264,26412932264541,26412932339958,26412932343958,4000,6000,2167,131916,140083
3,measured,35,28264,26412936059333,26412936122666,26412936126500,3834,6416,2125,121459,130000
3,measured,36,28264,26412939629083,26412939702791,26412939706541,3750,6333,2375,129209,137917
3,measured,37,28264,26412943105666,26412943167583,26412943170541,2958,6292,2125,114750,123167
3,measured,38,28264,26412945993000,26412946043000,26412946046166,3166,6500,1833,103709,112042
3,measured,39,28264,26412948947250,26412948998333,26412949001416,3083,6042,1916,108542,116500
3,measured,40,28264,26412951942333,26412951992875,26412951995708,2833,7000,2292,90333,99625
3,measured,41,28264,26412954708875,26412954758083,26412954761125,3042,6584,2000,81000,89584
3,measured,42,28264,26412957340375,26412957390666,26412957393708,3042,7416,2167,82750,92333
3,measured,43,28264,26412960074041,26412960123875,26412960126416,2541,6792,2375,89083,98250
3,measured,44,28264,26412962748000,26412962797541,26412962800333,2792,6125,1959,103041,111125
3,measured,45,28264,26412965622125,26412965671958,26412965674416,2458,5875,1917,106917,114709
3,measured,46,28264,26412968459375,26412968507000,26412968509708,2708,6000,1792,93000,100792
3,measured,47,28264,26412971150416,26412971200958,26412971203791,2833,6208,1917,98958,107083
3,measured,48,28264,26412973997625,26412974047625,26412974050333,2708,6250,1834,107333,115417
3,measured,49,28264,26412976655166,26412976772625,26412976774666,2041,7292,1916,160709,169917
3,measured,50,28264,26412979335833,26412979383125,26412979385333,2208,6084,1833,108125,116042
3,measured,51,28264,26412982087500,26412982138041,26412982140416,2375,6333,2042,107125,115500
3,measured,52,28264,26412984846250,26412984894750,26412984897125,2375,6042,1875,88541,96458
3,measured,53,28264,26412987496166,26412987546625,26412987549000,2375,6042,1875,104166,112083
3,measured,54,28264,26412990193666,26412990245541,26412990247958,2417,7000,2333,102250,111583
3,measured,55,28264,26412992952500,26412993002000,26412993004041,2041,7334,2041,93834,103209
3,measured,56,28264,26412995474041,26412995521208,26412995523166,1958,6667,2333,86542,95542
3,measured,57,28264,26412998097958,26412998148541,26412998150708,2167,6500,1875,104459,112834
3,measured,58,28264,26413000763583,26413000810500,26413000812416,1916,6084,1791,91584,99459
3,measured,59,28264,26413003199791,26413003247875,26413003249708,1833,8250,2166,85709,96125
3,measured,60,28264,26413005521916,26413005569500,26413005571208,1708,7458,1792,78041,87291
3,measured,61,28264,26413007785833,26413007835500,26413007837333,1833,7750,2125,82417,92292
3,measured,62,28264,26413010275291,26413010320083,26413010321916,1833,6167,1750,80583,88500
3,measured,63,28264,26413012657666,26413012707250,26413012709041,1791,7625,2292,81416,91333
3,measured,64,28264,26413014901583,26413014951083,26413014952791,1708,7708,2042,86917,96667
3,measured,65,28264,26413017289041,26413017339875,26413017341583,1708,8291,2209,85833,96333
3,measured,66,28264,26413019580250,26413019630250,26413019631958,1708,7000,2250,86292,95542
3,measured,67,28264,26413021922541,26413021972583,26413021974333,1750,7667,2083,83000,92750
3,measured,68,28264,26413024380333,26413024434250,26413024436166,1916,8250,2542,104458,115250
3,measured,69,28264,26413026855833,26413026904000,26413026905833,1833,7125,2042,89083,98250
3,measured,70,28264,26413029218625,26413029267083,26413029268750,1667,6667,2125,79208,88000
3,measured,71,28264,26413031675583,26413031722208,26413031723958,1750,6209,1875,89375,97459
3,measured,72,28264,26413034258541,26413034307166,26413034308916,1750,7042,2000,91083,100125
3,measured,73,28264,26413036603250,26413036650250,26413036652166,1916,6250,1833,86459,94542
3,measured,74,28264,26413039131250,26413039181375,26413039183458,2083,6625,1875,103584,112084
3,measured,75,28264,26413041819458,26413041866708,26413041868458,1750,6333,2042,85375,93750
3,measured,76,28264,26413044125375,26413044176166,26413044177916,1750,7792,2083,91542,101417
3,measured,77,28264,26413046591333,26413046643708,26413046645750,2042,6250,2000,104333,112583
3,measured,78,28264,26413049077666,26413049125708,26413049127708,2000,6583,2042,97167,105792
3,measured,79,28264,26413051480416,26413051527958,26413051529666,1708,6167,1833,90583,98583
3,measured,80,28264,26413053805166,26413053852125,26413053853750,1625,6208,2042,84208,92458
3,measured,81,28264,26413056316916,26413056363166,26413056365000,1834,6125,1917,80791,88833
3,measured,82,28264,26413058918208,26413058967333,26413058969166,1833,7334,1875,91833,101042
3,measured,83,28264,26413061286958,26413061334333,26413061336083,1750,6875,1875,91292,100042
4,calibration,0,28267,26420203313416,26420206818916,26420206827125,8209,459708,28292,3118250,3606250
4,calibration,1,28267,26420206996875,26420207306625,26420207314916,8291,15292,6625,373541,395458
4,calibration,2,28267,26420207424250,26420207777250,26420207785083,7833,14500,4042,418333,436875
4,calibration,3,28267,26420207887666,26420208029916,26420208036500,6584,15292,4542,180625,200459
4,calibration,4,28267,26420208101958,26420208174500,26420208181041,6541,8667,3208,120959,132834
4,calibration,5,28267,26420208252708,26420208331458,26420208337666,6208,8292,3250,123500,135042
4,calibration,6,28267,26420208401500,26420208469041,26420208475500,6459,7417,2708,114709,124834
4,calibration,7,28267,26420208540458,26420208606041,26420208612500,6459,6750,2791,113709,123250
4,calibration,8,28267,26420208673375,26420208734791,26420208741041,6250,6209,2250,108083,116542
4,calibration,9,28267,26420208799333,26420208864000,26420208870000,6000,6083,2333,111292,119708
4,measured,0,28267,26420213333541,26420213407250,26420213414000,6750,6958,2292,120125,129375
4,measured,1,28267,26420218372791,26420218437083,26420218443583,6500,8000,2334,107958,118292
4,measured,2,28267,26420223445416,26420223744375,26420223752500,8125,8583,2875,367875,379333
4,measured,3,28267,26420227972875,26420228037833,26420228044125,6292,7750,2250,114458,124458
4,measured,4,28267,26420232157625,26420232236791,26420232243333,6542,9917,3333,130125,143375
4,measured,5,28267,26420236265083,26420236340958,26420236348125,7167,5708,1792,135541,143041
4,measured,6,28267,26420240424875,26420240497708,26420240504541,6833,9417,2291,130292,142000
4,measured,7,28267,26420244566250,26420244629500,26420244635625,6125,7250,2292,108042,117584
4,measured,8,28267,26420248832958,26420248909416,26420248916125,6709,6667,2166,134834,143667
4,measured,9,28267,26420253030916,26420253103750,26420253110708,6958,6333,2167,121333,129833
4,measured,10,28267,26420257304666,26420257381500,26420257388416,6916,6791,2584,134625,144000
4,measured,11,28267,26420261414833,26420261479958,26420261486958,7000,6250,1916,117000,125166
4,measured,12,28267,26420265676250,26420265738750,26420265745250,6500,6125,2084,114000,122209
4,measured,13,28267,26420269706583,26420269771000,26420269777541,6541,5250,1959,114375,121584
4,measured,14,28267,26420273914041,26420273977083,26420273983416,6333,6666,2250,111375,120291
4,measured,15,28267,26420278001416,26420278064333,26420278070541,6208,6250,2042,111583,119875
4,measured,16,28267,26420282453166,26420282527916,26420282534666,6750,6958,2209,127750,136917
4,measured,17,28267,26420286610333,26420286679125,26420286685625,6500,7958,2459,117708,128125
4,measured,18,28267,26420290958666,26420291035166,26420291042083,6917,7333,2167,133833,143333
4,measured,19,28267,26420295161750,26420295226000,26420295232333,6333,7458,2459,116500,126417
4,measured,20,28267,26420299541625,26420299607375,26420299613583,6208,6917,2083,255959,264959
4,measured,21,28267,26420303733625,26420303797791,26420303804125,6334,6959,2083,112333,121375
4,measured,22,28267,26420307952041,26420308128458,26420308134750,6292,7916,2209,224333,234458
4,measured,23,28267,26420312150291,26420312219916,26420312226916,7000,7208,2292,123792,133292
4,measured,24,28267,26420316609625,26420316688791,26420316695416,6625,7375,2458,128875,138708
4,measured,25,28267,26420320687833,26420320762958,26420320770125,7167,7334,2166,128917,138417
4,measured,26,28267,26420324768958,26420324833916,26420324839416,5500,9167,2250,103958,115375
4,measured,27,28267,26420328758875,26420328823583,26420328829666,6083,6000,2083,118667,126750
4,measured,28,28267,26420332728875,26420332803541,26420332807208,3667,5334,1875,126333,133542
4,measured,29,28267,26420336238833,26420336288666,26420336292333,3667,7708,2208,88542,98458
4,measured,30,28267,26420339254875,26420339306833,26420339310625,3792,7333,2000,105083,114416
4,measured,31,28267,26420342661375,26420342711791,26420342718000,6209,6500,1875,97041,105416
4,measured,32,28267,26420345571041,26420345620916,26420345624666,3750,7208,2125,91625,100958
4,measured,33,28267,26420348669875,26420348720125,26420348724000,3875,6167,1791,103542,111500
4,measured,34,28267,26420351723666,26420351772416,26420351775375,2959,6500,1958,93750,102208
4,measured,35,28267,26420354396166,26420354444666,26420354447500,2834,6875,2084,81166,90125
4,measured,36,28267,26420357266041,26420357317583,26420357320708,3125,6500,1833,108625,116958
4,measured,37,28267,26420360200958,26420360248500,26420360251500,3000,6167,1875,93375,101417
4,measured,38,28267,26420362961166,26420363027750,26420363030833,3083,6250,1958,123000,131208
4,measured,39,28267,26420365832875,26420365884708,26420365887791,3083,6292,1791,108625,116708
4,measured,40,28267,26420368607875,26420368655208,26420368657708,2500,6208,2000,88625,96833
4,measured,41,28267,26420371287125,26420371337458,26420371340250,2792,6250,1875,108000,116125
4,measured,42,28267,26420373938458,26420373985916,26420373988125,2209,6917,2167,94708,103792
4,measured,43,28267,26420376664166,26420376764416,26420376766458,2042,6208,1834,142750,150792
4,measured,44,28267,26420379165375,26420379211625,26420379213875,2250,4958,2042,101083,108083
4,measured,45,28267,26420381892791,26420381942958,26420381945250,2292,6458,1917,106708,115083
4,measured,46,28267,26420384632958,26420384680708,26420384682958,2250,6500,1834,92916,101250
4,measured,47,28267,26420387239750,26420387291291,26420387293541,2250,6667,1875,104666,113208
4,measured,48,28267,26420389861666,26420389910375,26420389912375,2000,6708,2125,81708,90541
4,measured,49,28267,26420392414500,26420392460500,26420392462458,1958,7000,2041,85500,94541
4,measured,50,28267,26420394841500,26420394889666,26420394891666,2000,6708,1917,88000,96625
4,measured,51,28267,26420397444375,26420397493541,26420397495583,2042,6208,1834,105000,113042
4,measured,52,28267,26420400172875,26420400220666,26420400222666,2000,6500,2250,88542,97292
4,measured,53,28267,26420402575291,26420402623625,26420402625583,1958,5958,2167,92625,100750
4,measured,54,28267,26420405139416,26420405187916,26420405189916,2000,6167,1958,93833,101958
4,measured,55,28267,26420407781291,26420407832208,26420407834208,2000,6250,1791,106250,114291
4,measured,56,28267,26420410300833,26420410347875,26420410349625,1750,7166,2209,80500,89875
4,measured,57,28267,26420412734416,26420412783500,26420412785458,1958,6416,2209,102458,111083
4,measured,58,28267,26420415303000,26420415353041,26420415355041,2000,6167,1958,103208,111333
4,measured,59,28267,26420417957333,26420418007125,26420418008958,1833,8250,2083,86833,97166
4,measured,60,28267,26420420426125,26420420473375,26420420475041,1666,6083,1834,82333,90250
4,measured,61,28267,26420422955333,26420423005750,26420423007708,1958,6791,1750,103542,112083
4,measured,62,28267,26420425548333,26420425598625,26420425600375,1750,8000,2459,89125,99584
4,measured,63,28267,26420427951375,26420427999541,26420428001208,1667,6291,1834,89500,97625
4,measured,64,28267,26420430514375,26420430564708,26420430566666,1958,6250,1917,105167,113334
4,measured,65,28267,26420433181791,26420433232916,26420433234875,1959,6625,1833,104625,113083
4,measured,66,28267,26420435564666,26420435612791,26420435614500,1709,6291,1792,89208,97291
4,measured,67,28267,26420437918791,26420437961750,26420437963666,1916,6333,1833,109500,117666
4,measured,68,28267,26420440453083,26420440503458,26420440505458,2000,6584,1833,103083,111500
4,measured,69,28267,26420442976791,26420443025083,26420443026916,1833,6375,1834,81500,89709
4,measured,70,28267,26420445336750,26420445386625,26420445388583,1958,6208,2250,98084,106542
4,measured,71,28267,26420447931041,26420447980708,26420447982625,1917,6625,1916,98625,107166
4,measured,72,28267,26420450555000,26420450602000,26420450603791,1791,6583,1750,90959,99292
4,measured,73,28267,26420452921333,26420452969250,26420452971041,1791,6250,1834,87041,95125
4,measured,74,28267,26420455456791,26420455505750,26420455507625,1875,6375,1833,104334,112542
4,measured,75,28267,26420458175833,26420458227750,26420458229791,2041,6667,2292,106458,115417
4,measured,76,28267,26420460546375,26420460597416,26420460599125,1709,9458,1875,116959,128292
4,measured,77,28267,26420463094541,26420463151250,26420463153208,1958,6833,1917,111166,119916
4,measured,78,28267,26420465690666,26420465742250,26420465744166,1916,6375,1875,105458,113708
4,measured,79,28267,26420468206208,26420468254416,26420468256125,1709,6125,1875,80958,88958
4,measured,80,28267,26420470670416,26420470721375,26420470723333,1958,6125,1916,104167,112208
4,measured,81,28267,26420473229875,26420473279166,26420473281208,2042,6333,1834,104875,113042
4,measured,82,28267,26420475821750,26420475870375,26420475872041,1666,6875,1958,79875,88708
4,measured,83,28267,26420478141291,26420478194833,26420478196750,1917,7458,2125,106667,116250
