axis,complexity_level,sweep_idx,trial_idx_within_combo,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
write_tid_threadcount,16384,1,97,5734159137625,5734159261500,5734159270500,9000,8708,2084,233708,244500
write_tid_threadcount,16384,1,98,5734159633208,5734159741208,5734159750000,8792,8167,2000,191333,201500
write_tid_threadcount,16384,1,99,5734160011208,5734160099166,5734160108083,8917,8292,2875,205667,216834
write_tid_threadcount,16384,1,100,5734160487583,5734160616166,5734160625208,9042,11334,2333,237125,250792
write_tid_threadcount,16384,1,101,5734160967708,5734161092833,5734161101833,9000,8792,2958,231083,242833
write_tid_threadcount,16384,1,102,5734161407833,5734161488833,5734161497708,8875,6417,1875,165833,174125
write_tid_threadcount,16384,1,103,5734161817833,5734161932708,5734161941708,9000,6334,1875,227250,235459
write_tid_threadcount,16384,1,104,5734162305458,5734162423041,5734162432083,9042,6459,1916,229834,238209
write_tid_threadcount,16384,1,105,5734162934583,5734163013166,5734163021291,8125,6125,2166,157959,166250
write_tid_threadcount,16384,1,106,5734163308916,5734163427375,5734163436583,9208,7167,1916,207292,216375
write_tid_threadcount,16384,1,107,5734163691250,5734163779208,5734163788291,9083,6250,1958,200459,208667
write_tid_threadcount,16384,1,108,5734164144875,5734164263708,5734164273000,9292,6625,1917,231125,239667
write_tid_threadcount,16384,1,109,5734164633541,5734164737458,5734164749666,12208,6750,1958,194125,202833
write_tid_threadcount,16384,1,110,5734165026291,5734165111458,5734165120625,9167,9625,2333,191917,203875
write_tid_threadcount,16384,1,111,5734165462291,5734165579125,5734165588166,9041,6833,1959,228041,236833
write_tid_threadcount,16384,1,112,5734165948250,5734166066750,5734166076083,9333,6792,1917,230750,239459
write_tid_threadcount,16384,1,113,5734166427125,5734166542875,5734166552083,9208,6583,1917,227417,235917
write_tid_threadcount,16384,1,114,5734166909583,5734167014958,5734167023458,8500,6334,2000,189791,198125
write_tid_threadcount,16384,1,115,5734167274916,5734167356791,5734167365291,8500,6541,1875,182250,190666
write_tid_threadcount,16384,1,116,5734167713083,5734167831375,5734167840541,9166,6417,1958,232375,240750
write_tid_threadcount,16384,1,117,5734168200708,5734168319000,5734168328041,9041,6709,1875,231875,240459
write_tid_threadcount,16384,1,118,5734168676166,5734168796791,5734168806166,9375,6416,3292,232750,242458
write_tid_threadcount,16384,1,119,5734169162708,5734169279500,5734169288666,9166,6500,2000,227375,235875
write_tid_threadcount,16384,1,120,5734169611583,5734169684166,5734169693000,8834,6500,2375,156292,165167
write_tid_threadcount,16384,1,121,5734170031958,5734170147000,5734170156166,9166,6542,1833,227292,235667
write_tid_threadcount,16384,1,122,5734170509041,5734170624875,5734170633875,9000,6375,1917,215500,223792
write_tid_threadcount,16384,1,123,5734170966833,5734171226041,5734171235375,9334,6750,2459,365125,374334
write_tid_threadcount,16384,1,124,5734171576708,5734171693125,5734171702000,8875,6208,1875,224375,232458
write_tid_threadcount,16384,1,125,5734172054500,5734172171750,5734172181041,9291,6209,1833,223917,231959
write_tid_threadcount,16384,1,126,5734172532541,5734172650916,5734172660166,9250,6125,1792,222291,230208
write_tid_threadcount,16384,1,127,5734173004041,5734173120333,5734173129541,9208,6375,1833,229042,237250
write_tid_threadcount,16384,1,128,5734173491291,5734173609708,5734173618958,9250,6375,1792,228541,236708
write_tid_threadcount,16384,1,129,5734173930875,5734174005250,5734174013583,8333,6208,1917,152625,160750
write_tid_threadcount,16384,1,130,5734174303625,5734174421666,5734174430708,9042,6167,2667,230666,239500
write_tid_threadcount,16384,1,131,5734174761000,5734174877875,5734174886833,8958,6375,1917,225625,233917
write_tid_threadcount,16384,1,132,5734175229166,5734175346125,5734175355083,8958,6500,1792,223458,231750
write_tid_threadcount,16384,1,133,5734175709500,5734175829000,5734175838083,9083,6417,1833,226083,234333
write_tid_threadcount,16384,1,134,5734176184791,5734176293208,5734176302541,9333,6208,1792,217583,225583
write_tid_threadcount,16384,1,135,5734176649916,5734176765541,5734176774541,9000,6041,1875,222959,230875
write_tid_threadcount,16384,1,136,5734177118000,5734177235500,5734177244583,9083,6334,1750,228750,236834
write_tid_threadcount,16384,1,137,5734177604416,5734177712708,5734177721000,8292,6333,1917,204375,212625
write_tid_threadcount,16384,1,138,5734177996000,5734178075541,5734178084458,8917,5959,1833,202292,210084
write_tid_threadcount,16384,1,139,5734178433166,5734178547541,5734178556791,9250,6166,2500,220625,229291
write_tid_threadcount,16384,1,140,5734178904583,5734179020250,5734179029208,8958,6250,1791,226292,234333
write_tid_threadcount,16384,1,141,5734179357375,5734179561375,5734179570458,9083,6125,1750,308209,316084
write_tid_threadcount,16384,1,142,5734179865000,5734179944000,5734179952833,8833,5834,1791,163084,170709
write_tid_threadcount,16384,1,143,5734180233083,5734180349458,5734180358583,9125,5917,1792,223166,230875
write_tid_threadcount,16384,1,144,5734180690083,5734180806666,5734180815708,9042,6125,1791,223584,231500
write_tid_threadcount,16384,1,145,5734181170541,5734181287958,5734181297250,9292,6292,1875,226125,234292
write_tid_threadcount,16384,1,146,5734181649416,5734181767000,5734181776208,9208,6125,1792,224833,232750
write_tid_threadcount,16384,1,147,5734182098083,5734182215000,5734182224083,9083,5834,2416,225042,233292
write_tid_threadcount,16384,1,148,5734182565625,5734182681166,5734182690416,9250,5875,1792,224625,232292
write_tid_threadcount,16384,1,149,5734183042458,5734183158583,5734183167625,9042,6250,1750,223208,231208
write_tid_threadcount,16384,1,150,5734183518291,5734183622291,5734183630791,8500,5833,1750,198209,205792
write_tid_threadcount,16384,1,151,5734183895875,5734183974291,5734183982833,8542,6084,1750,185791,193625
write_tid_threadcount,16384,1,152,5734184333666,5734184453125,5734184462125,9000,6167,1791,228084,236042
write_tid_threadcount,16384,1,153,5734184811291,5734184926500,5734184935541,9041,6208,1750,227625,235583
write_tid_threadcount,16384,1,154,5734185283000,5734185394958,5734185404000,9042,6000,1750,216250,224000
write_tid_threadcount,16384,1,155,5734185720666,5734185836708,5734185845750,9042,6208,1875,223167,231250
write_tid_threadcount,16384,1,156,5734186198791,5734186312375,5734186321500,9125,6166,1750,222834,230750
write_tid_threadcount,16384,1,157,5734186664500,5734186779000,5734186788041,9041,6125,1792,222375,230292
write_tid_threadcount,16384,1,158,5734187132250,5734187241458,5734187250541,9083,6208,1750,218167,226125
write_tid_threadcount,16384,1,159,5734187582166,5734187867125,5734187876416,9291,6250,1708,398125,406083
write_tid_threadcount,16384,1,160,5734188217750,5734188333333,5734188342458,9125,6583,1750,222167,230500
write_tid_threadcount,16384,1,161,5734188687333,5734188801791,5734188810791,9000,5750,1709,220875,228334
write_tid_threadcount,16384,1,162,5734189152875,5734189268916,5734189277875,8959,6125,1667,216458,224250
write_tid_threadcount,16384,1,163,5734189604416,5734189720541,5734189729500,8959,6042,1750,226958,234750
write_tid_threadcount,16384,1,164,5734190083916,5734190196083,5734190205208,9125,6000,1667,219833,227500
write_tid_threadcount,16384,1,165,5734190544041,5734190658000,5734190666958,8958,5792,1625,222291,229708
write_tid_threadcount,16384,1,166,5734191013958,5734191131791,5734191140833,9042,6041,1750,228750,236541
write_tid_threadcount,16384,1,167,5734191436583,5734191508625,5734191517083,8458,5958,1667,151500,159125
write_tid_threadcount,16384,1,168,5734191816708,5734191926125,5734191935208,9083,6042,1625,222542,230209
write_tid_threadcount,16384,1,169,5734192283708,5734192397916,5734192407166,9250,6042,1667,225500,233209
write_tid_threadcount,16384,1,170,5734192759958,5734192876833,5734192885791,8958,6041,1750,223875,231666
write_tid_threadcount,16384,1,171,5734193214416,5734193324083,5734193332958,8875,6083,1750,202250,210083
write_tid_threadcount,16384,1,172,5734193657250,5734193762625,5734193771541,8916,6084,1666,216959,224709
write_tid_threadcount,16384,1,173,5734194113458,5734194229291,5734194238416,9125,6000,1750,221791,229541
write_tid_threadcount,16384,1,174,5734194587416,5734194701583,5734194710625,9042,6000,1750,221000,228750
write_tid_threadcount,16384,1,175,5734195038458,5734195151166,5734195160208,9042,5708,1667,224833,232208
write_tid_threadcount,16384,1,176,5734195504500,5734195619958,5734195629291,9333,6000,1625,226209,233834
write_tid_threadcount,16384,1,177,5734195967708,5734196191125,5734196199750,8625,5958,2500,320250,328708
write_tid_threadcount,16384,1,178,5734196486791,5734196569708,5734196578500,8792,6583,2333,158125,167041
write_tid_threadcount,16384,1,179,5734196855041,5734196978041,5734196987250,9209,6958,2042,202208,211208
write_tid_threadcount,16384,1,180,5734197262041,5734197360500,5734197369125,8625,6750,2000,179291,188041
write_tid_threadcount,16384,1,181,5734197654250,5734197742625,5734197750666,8041,6792,2083,146750,155625
write_tid_threadcount,16384,1,182,5734197954166,5734198022583,5734198031250,8667,6750,2250,151000,160000
write_tid_threadcount,16384,1,183,5734198315083,5734198387041,5734198395166,8125,8709,1958,127375,138042
write_tid_threadcount,16384,1,184,5734198603666,5734198710208,5734198718666,8458,11792,2541,179834,194167
write_tid_threadcount,16384,1,185,5734198972500,5734199037458,5734199045375,7917,6542,2000,128125,136667
write_tid_threadcount,16384,1,186,5734199251125,5734199354875,5734199363291,8416,7083,2750,192584,202417
write_tid_threadcount,16384,1,187,5734199636041,5734199702666,5734199710708,8042,6750,2417,122958,132125
write_tid_threadcount,16384,1,188,5734199944250,5734200044250,5734200052708,8458,6917,1958,175709,184584
write_tid_threadcount,16384,1,189,5734200283333,5734200352666,5734200360666,8000,6625,2000,148583,157208
write_tid_threadcount,16384,1,190,5734200647916,5734200731708,5734200739916,8208,5583,1625,148875,156083
write_tid_threadcount,16384,1,191,5734200951916,5734201016291,5734201024375,8084,5500,1667,137750,144917
write_tid_threadcount,16384,1,192,5734201297416,5734201398041,5734201406500,8459,5958,1542,171542,179042
write_tid_threadcount,16384,1,193,5734201626958,5734201690250,5734201698416,8166,5125,1584,136000,142709
write_tid_threadcount,16384,1,194,5734201961166,5734202052541,5734202060708,8167,5375,1875,158000,165250
write_tid_threadcount,16384,1,195,5734202263458,5734202328708,5734202336666,7958,5625,2041,148667,156333
write_tid_threadcount,16384,1,196,5734202605958,5734202679875,5734202687875,8000,5333,2208,131292,138833
write_tid_threadcount,16384,1,197,5734202928250,5734203027000,5734203035333,8333,5459,2083,182667,190209
write_tid_threadcount,16384,1,198,5734203286041,5734203351125,5734203359125,8000,5541,2417,129708,137666
write_tid_threadcount,16384,1,199,5734203565541,5734203630916,5734203639166,8250,5500,1542,129833,136875
write_tid_threadcount,16384,1,200,5734203867500,5734203972958,5734203981625,8667,5375,1667,194416,201458
write_tid_threadcount,16384,1,201,5734204271875,5734204504458,5734204513125,8667,5917,2167,293083,301167
write_tid_threadcount,16384,1,202,5734204760166,5734204861125,5734204869708,8583,5625,1625,189292,196542
write_tid_threadcount,16384,1,203,5734205121166,5734205188166,5734205196291,8125,5541,1584,136250,143375
write_tid_threadcount,16384,1,204,5734205427333,5734205531875,5734205540708,8833,8416,1584,189666,199666
write_tid_threadcount,16384,1,205,5734205797000,5734205864541,5734205872583,8042,5500,1625,136917,144042
write_tid_threadcount,16384,1,206,5734206106375,5734206207708,5734206216416,8708,5834,1708,188417,195959
write_tid_threadcount,16384,1,207,5734206476208,5734206542250,5734206550500,8250,5625,1666,135792,143083
write_tid_threadcount,16384,1,208,5734206776541,5734206875375,5734206884166,8791,5333,1625,188250,195208
write_tid_threadcount,16384,1,209,5734207147333,5734207218083,5734207226166,8083,6625,1958,132542,141125
write_tid_threadcount,16384,1,210,5734207442791,5734207544333,5734207553166,8833,6875,1958,190750,199583
write_tid_threadcount,16384,1,211,5734207820750,5734207887833,5734207896083,8250,6750,1917,129792,138459
write_tid_threadcount,16384,1,212,5734208139041,5734208247125,5734208255666,8541,6667,1958,184000,192625
write_tid_threadcount,16384,1,213,5734208491875,5734208560125,5734208568250,8125,6583,1917,155042,163542
write_tid_threadcount,16384,1,214,5734208862375,5734208970208,5734208978833,8625,7250,1917,196208,205375
write_tid_threadcount,16384,1,215,5734209222958,5734209290250,5734209298208,7958,6792,2292,125500,134584
write_tid_threadcount,16384,1,216,5734209490208,5734209590500,5734209598916,8416,6791,1959,184875,193625
write_tid_threadcount,16384,1,217,5734209862791,5734209929458,5734209937750,8292,6750,2208,130375,139333
write_tid_threadcount,16384,1,218,5734210168125,5734210267291,5734210276000,8709,6667,1917,179958,188542
write_tid_threadcount,16384,1,219,5734210518583,5734210587000,5734210595166,8166,6459,2291,149500,158250
write_tid_threadcount,16384,1,220,5734210877583,5734210960041,5734210968250,8209,6625,2000,141291,149916
write_tid_threadcount,16384,1,221,5734211176291,5734211243333,5734211251333,8000,6750,2166,120000,128916
write_tid_threadcount,16384,1,222,5734211505250,5734211604375,5734211612625,8250,6792,1958,158750,167500
write_tid_threadcount,16384,1,223,5734211817708,5734211884583,5734211892583,8000,6584,2208,158458,167250
write_tid_threadcount,16384,1,224,5734212182166,5734212264666,5734212272791,8125,6375,2375,145583,154333
write_tid_threadcount,16384,1,225,5734212502291,5734212601666,5734212610208,8542,6500,1917,176125,184542
write_tid_threadcount,16384,1,226,5734212912000,5734212979833,5734212987833,8000,6459,2208,135917,144584
write_tid_threadcount,16384,1,227,5734213261541,5734213366166,5734213374708,8542,9916,2042,182042,194000
write_tid_threadcount,16384,1,228,5734213658750,5734213759416,5734213767833,8417,6583,1959,182083,190625
write_tid_threadcount,16384,1,229,5734214051791,5734214137166,5734214147500,10334,7250,1917,149416,158583
write_tid_threadcount,16384,1,230,5734214348500,5734214415875,5734214424125,8250,6958,2334,131041,140333
write_tid_threadcount,16384,1,231,5734214689666,5734214788625,5734214796750,8125,6625,2500,154333,163458
write_tid_threadcount,16384,1,232,5734214989583,5734215055916,5734215063958,8042,6625,2208,131542,140375
write_tid_threadcount,16384,1,233,5734215332125,5734215412458,5734215420708,8250,6667,1958,134375,143000
write_tid_threadcount,16384,1,234,5734215658791,5734215763166,5734215771500,8334,7208,2458,168084,177750
write_tid_threadcount,16384,1,235,5734215974916,5734216039125,5734216047250,8125,6666,2209,126625,135500
write_tid_threadcount,16384,1,236,5734216312541,5734216402083,5734216410208,8125,6667,1958,148375,157000
write_tid_threadcount,16384,1,237,5734216616416,5734216681666,5734216689583,7917,6458,2333,116834,125625
write_tid_threadcount,16384,1,238,5734216873916,5734216937750,5734216945791,8041,6500,2208,116875,125583
write_tid_threadcount,16384,1,239,5734217196500,5734217291416,5734217299625,8209,6625,1959,151416,160000
write_tid_threadcount,16384,1,240,5734217488125,5734217552333,5734217560333,8000,6375,2458,123500,132333
write_tid_threadcount,16384,1,241,5734217816375,5734217897625,5734217905625,8000,6542,1917,133916,142375
write_tid_threadcount,16384,1,242,5734218124708,5734218225500,5734218234166,8666,6750,2708,174750,184208
write_tid_threadcount,16384,1,243,5734218445125,5734218509000,5734218517041,8041,6417,2375,115458,124250
write_tid_threadcount,16384,1,244,5734218755041,5734218852041,5734218860750,8709,6625,2208,173375,182208
write_tid_threadcount,16384,1,245,5734219132250,5734219229750,5734219238416,8666,6750,1917,178833,187500
write_tid_threadcount,16384,1,246,5734219510208,5734219596833,5734219604875,8042,7209,2125,138125,147459
write_tid_threadcount,16384,1,247,5734219790375,5734219854541,5734219862500,7959,6500,2292,112208,121000
write_tid_threadcount,16384,1,248,5734220040125,5734220104166,5734220112291,8125,6500,2292,110000,118792
write_tid_threadcount,16384,1,249,5734220334875,5734220431333,5734220440000,8667,6584,2000,171416,180000
write_tid_threadcount,16384,1,250,5734220711166,5734220808333,5734220817000,8667,6625,2166,173042,181833
write_tid_threadcount,16384,1,251,5734221241291,5734221307416,5734221315500,8084,6875,2291,118792,127958
write_tid_threadcount,16384,1,252,5734221528708,5734221628333,5734221636875,8542,6833,2542,177708,187083
write_tid_threadcount,16384,1,253,5734221856166,5734221929791,5734221938458,8667,6750,2083,152542,161375
write_tid_threadcount,16384,1,254,5734222199541,5734222273125,5734222281083,7958,6583,2208,121792,130583
write_tid_threadcount,16384,1,255,5734222460708,5734222558625,5734222567166,8541,6667,2250,174667,183584
write_tid_threadcount,16384,1,256,5734222815375,5734222880500,5734222888666,8166,6750,2167,123458,132375
write_tid_threadcount,16384,1,257,5734223089250,5734223188416,5734223196875,8459,6958,2000,171709,180667
write_tid_threadcount,16384,1,258,5734223427666,5734223491541,5734223499500,7959,6333,2000,138750,147083
write_tid_threadcount,16384,1,259,5734223772083,5734223848416,5734223856375,7959,6625,2167,129125,137917
write_tid_threadcount,16384,1,260,5734224091333,5734224191000,5734224199541,8541,6625,2125,178125,186875
write_tid_threadcount,16384,1,261,5734224443541,5734224509458,5734224517375,7917,6500,2250,112791,121541
write_tid_threadcount,16384,1,262,5734224694416,5734224759791,5734224767833,8042,6500,2208,121917,130625
write_tid_threadcount,16384,1,263,5734224957625,5734225055583,5734225064208,8625,6459,2166,171209,179834
write_tid_threadcount,16384,1,264,5734225318375,5734225384875,5734225392916,8041,6458,2209,116291,124958
write_tid_threadcount,16384,1,265,5734225584500,5734225688375,5734225696916,8541,10333,2084,176333,188750
write_tid_threadcount,16384,1,266,5734225967083,5734226065583,5734226074000,8417,6417,1917,177458,185792
write_tid_threadcount,16384,1,267,5734226348416,5734226429291,5734226437583,8292,6667,1958,132042,140667
write_tid_threadcount,16384,1,268,5734226622375,5734226688208,5734226696250,8042,6708,2125,108625,117458
write_tid_threadcount,16384,1,269,5734226852083,5734226903250,5734226911333,8083,6000,1625,98083,105708
write_tid_threadcount,16384,1,270,5734227068666,5734227118500,5734227126583,8083,5875,1625,90541,98041
write_tid_threadcount,16384,1,271,5734227275750,5734227325708,5734227333791,8083,5834,1791,90125,97750
write_tid_threadcount,16384,1,272,5734227490208,5734227572833,5734227581500,8667,6292,1958,143250,151500
write_tid_threadcount,16384,1,273,5734227788000,5734227849291,5734227857375,8084,6042,1833,108042,115917
write_tid_threadcount,16384,1,274,5734228014166,5734228076041,5734228084416,8375,5792,1875,131708,139375
write_tid_threadcount,16384,1,275,5734228310958,5734228367916,5734228376041,8125,6375,2250,100791,109416
write_tid_threadcount,16384,1,276,5734228532750,5734228582291,5734228590333,8042,4917,1875,91666,98458
write_tid_threadcount,16384,1,277,5734228740791,5734228792625,5734228800666,8041,6125,2041,103250,111416
write_tid_threadcount,16384,1,278,5734229036666,5734229109291,5734229118000,8709,5208,2375,123542,131125
write_tid_threadcount,16384,1,279,5734229284083,5734229488708,5734229496875,8167,6583,2542,272500,281625
write_tid_threadcount,16384,1,280,5734229730083,5734229814250,5734229822375,8125,11333,4792,126917,143042
write_tid_threadcount,16384,1,281,5734230000208,5734230055541,5734230063500,7959,7833,3125,104708,115666
write_tid_threadcount,16384,1,282,5734230265000,5734230336000,5734230344708,8708,5417,1666,133084,140167
write_tid_threadcount,16384,1,283,5734230545000,5734230595208,5734230603500,8292,5917,1791,96667,104375
write_tid_threadcount,16384,1,284,5734230757750,5734230820250,5734230828916,8666,4917,1542,126000,132459
write_tid_threadcount,16384,1,285,5734231046583,5734231130125,5734231138291,8166,14083,3750,123208,141041
write_tid_threadcount,16384,1,286,5734231299000,5734231352416,5734231360416,8000,5875,2167,94041,102083
write_tid_threadcount,16384,1,287,5734231513625,5734231562291,5734231570333,8042,7084,1583,94500,103167
write_tid_threadcount,16384,1,288,5734231731833,5734231779250,5734231787333,8083,6250,1833,102208,110291
write_tid_threadcount,16384,1,289,5734231994583,5734232062291,5734232070250,7959,10917,3875,103792,118584
write_tid_threadcount,16384,1,290,5734232234500,5734232282625,5734232290541,7916,6709,2041,88334,97084
write_tid_threadcount,16384,1,291,5734232450500,5734232498875,5734232507000,8125,6209,1833,88792,96834
write_tid_threadcount,16384,1,292,5734232657625,5734232707375,5734232715291,7916,5875,1667,93041,100583
write_tid_threadcount,16384,1,293,5734232867708,5734232917041,5734232925000,7959,5416,1834,91500,98750
write_tid_threadcount,16384,1,294,5734233073625,5734233122541,5734233130583,8042,5833,1875,90084,97792
write_tid_threadcount,16384,1,295,5734233282583,5734233334375,5734233342458,8083,7542,2375,97750,107667
write_tid_threadcount,16384,1,296,5734233507708,5734233558833,5734233566916,8083,7042,2083,92834,101959
write_tid_threadcount,16384,1,297,5734233719000,5734233767625,5734233775666,8041,5042,1875,90875,97792
write_tid_threadcount,16384,1,298,5734233926041,5734233974125,5734233982000,7875,5042,1750,86625,93417
write_tid_threadcount,16384,1,299,5734234122291,5734234171958,5734234180041,8083,7000,2250,95625,104875
write_tid_threadcount,32768,1,0,5736259809208,5736259923833,5736259933708,9875,16375,6542,192125,215042
write_tid_threadcount,32768,1,1,5736260284208,5736260415958,5736260426166,10208,15333,6417,223667,245417
write_tid_threadcount,32768,1,2,5736260809500,5736260940791,5736260951041,10250,14750,6208,221000,241958
write_tid_threadcount,32768,1,3,5736261314125,5736261438541,5736261448833,10292,13500,4833,216167,234500
write_tid_threadcount,32768,1,4,5736261785833,5736261875791,5736261885708,9917,11625,4958,162584,179167
write_tid_threadcount,32768,1,5,5736262213208,5736262334416,5736262344458,10042,11834,5250,217125,234209
write_tid_threadcount,32768,1,6,5736262697875,5736262862791,5736262872625,9834,12375,5000,233166,250541
write_tid_threadcount,32768,1,7,5736263152250,5736263238666,5736263248250,9584,11750,4292,162792,178834
write_tid_threadcount,32768,1,8,5736263573875,5736263693333,5736263703625,10292,11917,4708,206792,223417
write_tid_threadcount,32768,1,9,5736264067250,5736264178375,5736264188375,10000,12041,4834,188750,205625
write_tid_threadcount,32768,1,10,5736264470708,5736264561458,5736264571583,10125,12042,4041,186667,202750
write_tid_threadcount,32768,1,11,5736264930583,5736265056208,5736265066625,10417,12292,4708,215583,232583
write_tid_threadcount,32768,1,12,5736265421583,5736265545625,5736265555666,10041,11750,4667,218625,235042
write_tid_threadcount,32768,1,13,5736265890625,5736265977583,5736265987291,9708,11834,4625,164458,180917
write_tid_threadcount,32768,1,14,5736266313250,5736266433166,5736266443500,10334,11917,4583,211875,228375
write_tid_threadcount,32768,1,15,5736266794625,5736266900833,5736266913166,12333,11625,5125,188208,204958
write_tid_threadcount,32768,1,16,5736267201000,5736267294333,5736267304791,10458,11959,4166,190084,206209
write_tid_threadcount,32768,1,17,5736267649666,5736267764291,5736267774416,10125,11000,3209,209000,223209
write_tid_threadcount,32768,1,18,5736268120541,5736268235750,5736268246000,10250,10375,3875,204750,219000
write_tid_threadcount,32768,1,19,5736268580875,5736268699416,5736268709583,10167,10958,3625,207833,222416
write_tid_threadcount,32768,1,20,5736269050416,5736269167291,5736269177583,10292,10500,4125,205209,219834
write_tid_threadcount,32768,1,21,5736269518125,5736269626458,5736269636375,9917,10958,3959,186333,201250
write_tid_threadcount,32768,1,22,5736269909375,5736270023500,5736270033583,10083,11250,3958,208833,224041
write_tid_threadcount,32768,1,23,5736270375916,5736270493166,5736270503375,10209,11250,3417,204667,219334
write_tid_threadcount,32768,1,24,5736270842375,5736270958875,5736270969041,10166,11000,3875,367250,382125
write_tid_threadcount,32768,1,25,5736271428416,5736271518916,5736271529125,10209,10459,3500,183208,197167
write_tid_threadcount,32768,1,26,5736271853041,5736271936750,5736271946500,9750,11125,3625,157500,172250
write_tid_threadcount,32768,1,27,5736272211916,5736272305375,5736272316208,10833,10334,3541,169750,183625
write_tid_threadcount,32768,1,28,5736272632666,5736272747000,5736272757208,10208,11084,3666,198459,213209
write_tid_threadcount,32768,1,29,5736273083208,5736273197083,5736273207291,10208,10875,3708,197542,212125
write_tid_threadcount,32768,1,30,5736273525666,5736273641125,5736273651333,10208,11000,3917,202417,217334
write_tid_threadcount,32768,1,31,5736273975708,5736274088500,5736274098583,10083,10792,3791,189209,203792
write_tid_threadcount,32768,1,32,5736274415375,5736274529541,5736274539625,10084,10875,3917,203000,217792
write_tid_threadcount,32768,1,33,5736274869666,5736274987125,5736274997333,10208,11375,3959,201625,216959
write_tid_threadcount,32768,1,34,5736275317500,5736275432583,5736275442875,10292,12166,4334,195041,211541
write_tid_threadcount,32768,1,35,5736275767125,5736275882125,5736275892291,10166,11042,3791,201584,216417
write_tid_threadcount,32768,1,36,5736276219708,5736276334416,5736276344916,10500,10542,4041,202000,216583
write_tid_threadcount,32768,1,37,5736276667125,5736276779958,5736276790291,10333,9750,3583,196750,210083
write_tid_threadcount,32768,1,38,5736277102416,5736277216791,5736277227000,10209,10041,3042,203292,216375
write_tid_threadcount,32768,1,39,5736277522000,5736277606750,5736277616833,10083,10167,3708,156250,170125
write_tid_threadcount,32768,1,40,5736277883083,5736277962791,5736277972791,10000,10459,3041,177250,190750
write_tid_threadcount,32768,1,41,5736278301000,5736278414333,5736278424291,9958,10250,3583,193208,207041
write_tid_threadcount,32768,1,42,5736278736708,5736278845916,5736278856166,10250,9708,3375,195334,208417
write_tid_threadcount,32768,1,43,5736279174208,5736279286291,5736279296416,10125,9459,3500,357750,370709
write_tid_threadcount,32768,1,44,5736279760500,5736279840375,5736279849958,9583,10041,3042,151417,164500
write_tid_threadcount,32768,1,45,5736280136041,5736280250666,5736280260916,10250,11084,3583,202250,216917
write_tid_threadcount,32768,1,46,5736280578458,5736280694666,5736280704791,10125,11125,4083,195792,211000
write_tid_threadcount,32768,1,47,5736281018208,5736281129416,5736281139750,10334,9750,3333,196209,209292
write_tid_threadcount,32768,1,48,5736281457041,5736281568416,5736281578750,10334,9959,3583,201375,214917
write_tid_threadcount,32768,1,49,5736281899791,5736282011625,5736282021750,10125,10166,3625,193584,207375
write_tid_threadcount,32768,1,50,5736282338291,5736282451125,5736282461583,10458,9959,3083,202208,215250
write_tid_threadcount,32768,1,51,5736282754875,5736282834291,5736282844041,9750,10833,3667,143625,158125
write_tid_threadcount,32768,1,52,5736283095958,5736283174166,5736283183750,9584,9833,3000,165334,178167
write_tid_threadcount,32768,1,53,5736283503250,5736283615958,5736283626291,10333,9833,3167,196042,209042
write_tid_threadcount,32768,1,54,5736283944291,5736284055333,5736284065666,10333,9584,3375,201541,214500
write_tid_threadcount,32768,1,55,5736284389333,5736284500583,5736284510833,10250,10500,2875,191667,205042
write_tid_threadcount,32768,1,56,5736284820791,5736284917666,5736284927583,9917,10875,3542,160167,174584
write_tid_threadcount,32768,1,57,5736285166208,5736285236291,5736285246000,9709,7917,2958,158667,169542
write_tid_threadcount,32768,1,58,5736285543666,5736285645750,5736285655875,10125,8250,2750,183791,194791
write_tid_threadcount,32768,1,59,5736285947833,5736286039958,5736286049875,9917,8292,2500,155375,166167
write_tid_threadcount,32768,1,60,5736286272833,5736286344375,5736286353875,9500,8000,2834,162375,173209
write_tid_threadcount,32768,1,61,5736286659458,5736286762500,5736286772750,10250,8667,2750,186917,198334
write_tid_threadcount,32768,1,62,5736287065458,5736287125083,5736287248500,123417,7792,2833,236834,247459
write_tid_threadcount,32768,1,63,5736287486083,5736287558083,5736287567666,9583,8084,2750,138708,149542
write_tid_threadcount,32768,1,64,5736287940666,5736288043291,5736288053208,9917,8250,3041,168834,180125
write_tid_threadcount,32768,1,65,5736288289083,5736288371541,5736288381875,10334,7917,2667,166375,176959
write_tid_threadcount,32768,1,66,5736288675583,5736288760166,5736288770083,9917,8542,2458,148917,159917
write_tid_threadcount,32768,1,67,5736288992750,5736289064500,5736289074208,9708,8250,2708,144084,155042
write_tid_threadcount,32768,1,68,5736289358708,5736289445833,5736289455625,9792,8375,3375,140250,152000
write_tid_threadcount,32768,1,69,5736289667833,5736289739166,5736289748750,9584,8292,2875,141083,152250
write_tid_threadcount,32768,1,70,5736290041000,5736290133416,5736290143208,9792,8083,3209,157708,169000
write_tid_threadcount,32768,1,71,5736290366916,5736290438708,5736290448500,9792,8125,2875,153291,164291
write_tid_threadcount,32768,1,72,5736290742041,5736290831791,5736290841791,10000,8125,3375,150458,161958
write_tid_threadcount,32768,1,73,5736291064458,5736291134625,5736291144208,9583,8042,2667,157750,168459
