axis,complexity_level,sweep_idx,probe_idx_within_burst,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
fma_loop_iters,192,0,8,135294161867000,135294162062750,135294162072625,9875,24416,9667,281125,315208
fma_loop_iters,192,0,9,135294162221500,135294162364625,135294162373250,8625,25375,8875,217500,251750
fma_loop_iters,256,0,0,135296394868375,135296401393083,135296401413958,20875,365750,77083,6391375,6834208
fma_loop_iters,256,0,1,135296401941208,135296402373708,135296402383458,9750,104375,28167,470000,602542
fma_loop_iters,256,0,2,135296402644416,135296402940208,135296402949791,9583,63250,21333,364959,449542
fma_loop_iters,256,0,3,135296403171583,135296403389333,135296403398708,9375,49417,18292,306166,373875
fma_loop_iters,256,0,4,135296403621041,135296403825708,135296403834333,8625,45583,17500,323959,387042
fma_loop_iters,256,0,5,135296404092583,135296404375708,135296404385583,9875,54208,19292,366083,439583
fma_loop_iters,256,0,6,135296404656833,135296404906583,135296404916458,9875,48750,18875,336083,403708
fma_loop_iters,256,0,7,135296405135458,135296405373250,135296405383250,10000,46333,17917,325291,389541
fma_loop_iters,256,0,8,135296405596125,135296405826083,135296405835541,9458,45333,18000,311208,374541
fma_loop_iters,256,0,9,135296406042375,135296406271833,135296406281291,9458,45125,18500,332125,395750
fma_loop_iters,384,0,0,135298698409166,135298704887833,135298704903708,15875,314250,56000,6368667,6738917
fma_loop_iters,384,0,1,135298705303083,135298705680291,135298705690083,9792,57750,23333,426250,507333
fma_loop_iters,384,0,2,135298705863041,135298706032416,135298706041833,9417,30166,11084,238041,279291
fma_loop_iters,384,0,3,135298706206958,135298706379208,135298706387458,8250,45750,11459,223916,281125
fma_loop_iters,384,0,4,135298706550250,135298706878541,135298706887250,8709,27500,10459,417916,455875
fma_loop_iters,384,0,5,135298707051000,135298707257416,135298707267125,9709,26542,12458,287667,326667
fma_loop_iters,384,0,6,135298707417166,135298707570250,135298707579125,8875,26666,10834,227791,265291
fma_loop_iters,384,0,7,135298707722583,135298707904666,135298707914041,9375,26375,9542,267083,303000
fma_loop_iters,384,0,8,135298708068000,135298708212583,135298708221000,8417,25958,9333,223542,258833
fma_loop_iters,384,0,9,135298708367625,135298708547291,135298708557166,9875,24709,9416,265167,299292
fma_loop_iters,512,0,0,135301024843750,135301031975791,135301031990625,14834,375291,89459,7098958,7563708
fma_loop_iters,512,0,1,135301032653875,135301033057541,135301033067000,9459,96750,20916,415000,532666
fma_loop_iters,512,0,2,135301033330583,135301033677458,135301033686625,9167,133334,10416,403625,547375
fma_loop_iters,512,0,3,135301033979708,135301034289166,135301034298333,9167,143333,12167,267750,423250
fma_loop_iters,512,0,4,135301034442250,135301034595250,135301034604750,9500,26125,11292,228333,265750
fma_loop_iters,512,0,5,135301034747625,135301034950625,135301034959833,9208,25375,10834,280125,316334
fma_loop_iters,512,0,6,135301035102375,135301035233375,135301035241583,8208,24084,9083,201583,234750
fma_loop_iters,512,0,7,135301035375000,135301035555375,135301035564625,9250,24000,9083,468875,501958
fma_loop_iters,512,0,8,135301035915875,135301036105416,135301036114583,9167,24458,9125,272167,305750
fma_loop_iters,512,0,9,135301036260125,135301036396000,135301036404458,8458,24084,9583,225958,259625
fma_loop_iters,768,0,0,135303324592208,135303331241208,135303331257125,15917,349333,69042,7866000,8284375
fma_loop_iters,768,0,1,135303333203875,135303333823875,135303333838250,14375,108458,30625,723209,862292
fma_loop_iters,768,0,2,135303334146916,135303334390416,135303334399416,9000,51250,19500,319833,390583
fma_loop_iters,768,0,3,135303334612416,135303334880958,135303334890375,9417,49666,18917,353625,422208
fma_loop_iters,768,0,4,135303335107000,135303335417541,135303335427041,9500,48208,45667,365208,459083
fma_loop_iters,768,0,5,135303335665583,135303335924416,135303335934041,9625,60667,21083,331917,413667
fma_loop_iters,768,0,6,135303336156208,135303336417208,135303336426875,9667,49750,19584,353791,423125
fma_loop_iters,768,0,7,135303336658791,135303336907458,135303336917416,9958,53375,19250,327125,399750
fma_loop_iters,768,0,8,135303337244166,135303337518333,135303337527666,9333,52542,18875,347625,419042
fma_loop_iters,768,0,9,135303337737250,135303337975875,135303337985291,9416,48959,17958,318000,384917
fma_loop_iters,1024,0,0,135305684499625,135305691361000,135305691376916,15916,371375,62208,6704125,7137708
fma_loop_iters,1024,0,1,135305691899500,135305692344583,135305692354125,9542,108708,30917,467250,606875
fma_loop_iters,1024,0,2,135305692705833,135305692978875,135305692988541,9666,53458,19250,359375,432083
fma_loop_iters,1024,0,3,135305693277833,135305693565916,135305693575750,9834,60542,21458,362667,444667
fma_loop_iters,1024,0,4,135305693799041,135305694015375,135305694025041,9666,49875,19167,301958,371000
fma_loop_iters,1024,0,5,135305694242541,135305694489083,135305694498791,9708,47292,17958,331208,396458
fma_loop_iters,1024,0,6,135305694711791,135305694916750,135305694925916,9166,46875,17292,336166,400333
fma_loop_iters,1024,0,7,135305695183833,135305695450000,135305695459916,9916,47291,18834,349000,415125
fma_loop_iters,1024,0,8,135305695671041,135305695903291,135305695912958,9667,46083,18209,315916,380208
fma_loop_iters,1024,0,9,135305696121958,135305696355875,135305696365750,9875,45916,18625,337209,401750
fma_loop_iters,2048,0,0,135308069737500,135308076692958,135308076708416,15458,356375,66666,6799125,7222166
fma_loop_iters,2048,0,1,135308077234541,135308077727083,135308077736833,9750,130459,30041,493792,654292
fma_loop_iters,2048,0,2,135308077994333,135308078404875,135308078414666,9791,183583,19500,357417,560500
fma_loop_iters,2048,0,3,135308078639500,135308078918416,135308078928208,9792,54209,21250,355416,430875
fma_loop_iters,2048,0,4,135308079149208,135308079411875,135308079421458,9583,50209,19666,344084,413959
fma_loop_iters,2048,0,5,135308079693333,135308079962291,135308079972125,9834,49500,19125,349958,418583
fma_loop_iters,2048,0,6,135308080200625,135308080554708,135308080564125,9417,70584,20375,426333,517292
fma_loop_iters,2048,0,7,135308080795541,135308081122958,135308081131958,9000,48416,19875,411709,480000
fma_loop_iters,2048,0,8,135308081349125,135308081590708,135308081600333,9625,46625,19458,327834,393917
fma_loop_iters,2048,0,9,135308081815000,135308082042666,135308082052208,9542,45959,18041,314292,378292
fma_loop_iters,4096,0,0,135310448357083,135310453725000,135310453740875,15875,158042,25625,5628125,5811792
fma_loop_iters,4096,0,1,135310454453416,135310454892666,135310455022666,130000,185416,26500,5223209,5435125
fma_loop_iters,4096,0,2,135310460052791,135310460761583,135310460776500,14917,87542,22125,803792,913459
fma_loop_iters,4096,0,3,135310461020166,135310461246416,135310461257416,11000,32417,12250,305541,350208
fma_loop_iters,4096,0,4,135310461416625,135310461614041,135310461623750,9709,28833,11125,279084,319042
fma_loop_iters,4096,0,5,135310461779666,135310461929416,135310461937958,8542,28500,10916,236292,275708
fma_loop_iters,4096,0,6,135310462119250,135310462332625,135310462342333,9708,36708,12167,455583,504458
fma_loop_iters,4096,0,7,135310462724916,135310462911791,135310462921875,10084,23250,7750,307750,338750
fma_loop_iters,4096,0,8,135310463093041,135310463233541,135310463242416,8875,18083,6542,232250,256875
fma_loop_iters,4096,0,9,135310463371000,135310463489083,135310463497750,8667,12625,4500,223625,240750
fma_loop_iters,8192,0,0,135312871101416,135312877891625,135312877906833,15208,377000,62541,6661959,7101500
fma_loop_iters,8192,0,1,135312878639416,135312879075750,135312879085458,9708,103708,31500,466000,601208
fma_loop_iters,8192,0,2,135312879331500,135312879616125,135312879625708,9583,60625,22458,354833,437916
fma_loop_iters,8192,0,3,135312879845958,135312880109875,135312880119541,9666,50167,18958,397750,466875
fma_loop_iters,8192,0,4,135312880400583,135312880660291,135312880669625,9334,51958,19959,354708,426625
fma_loop_iters,8192,0,5,135312880908666,135312881187958,135312881197125,9167,51375,19583,362792,433750
fma_loop_iters,8192,0,6,135312881425000,135312881684791,135312881694541,9750,50542,20791,344084,415417
fma_loop_iters,8192,0,7,135312881912708,135312882171833,135312882181625,9792,47042,18708,364167,429917
fma_loop_iters,8192,0,8,135312882420166,135312882681541,135312882690875,9334,48375,17958,409000,475333
fma_loop_iters,8192,0,9,135312883064208,135312883329583,135312883339333,9750,49416,18000,347250,414666
fma_loop_iters,16384,0,0,135315377958875,135315384913875,135315384934125,20250,403250,105750,6702208,7211208
fma_loop_iters,16384,0,1,135315385444375,135315385864875,135315385874291,9416,85500,31709,439375,556584
fma_loop_iters,16384,0,2,135315386078583,135315386280375,135315386289166,8791,44459,15541,289209,349209
fma_loop_iters,16384,0,3,135315386489666,135315386702625,135315386712416,9791,37125,14500,294500,346125
fma_loop_iters,16384,0,4,135315386890583,135315387107750,135315387117500,9750,35666,13667,299125,348458
fma_loop_iters,16384,0,5,135315387292208,135315387519750,135315387529416,9666,35042,14000,312250,361292
fma_loop_iters,16384,0,6,135315387705916,135315387886500,135315387895875,9375,33750,13750,327166,374666
fma_loop_iters,16384,0,7,135315388146333,135315388372833,135315388382291,9458,39917,14708,303792,358417
fma_loop_iters,16384,0,8,135315388562333,135315388786916,135315388795166,8250,35042,13583,382834,431459
fma_loop_iters,16384,0,9,135315389056625,135315389283000,135315389292541,9541,40417,15208,302417,358042
fma_loop_iters,32768,0,0,135318059365583,135318064130125,135318064178000,47875,398166,62917,4495625,4956708
fma_loop_iters,32768,0,1,135318064413791,135318064570166,135318064575041,4875,47709,8041,199709,255459
fma_loop_iters,32768,0,2,135318064700416,135318064842333,135318064847458,5125,18334,6291,221375,246000
fma_loop_iters,32768,0,3,135318064966750,135318065101875,135318065106875,5000,13333,8792,212833,234958
fma_loop_iters,32768,0,4,135318065219000,135318065345583,135318065350458,4875,10959,4458,211458,226875
fma_loop_iters,32768,0,5,135318065463250,135318065575625,135318065580541,4916,10500,5459,191208,207167
fma_loop_iters,32768,0,6,135318065686916,135318065801625,135318065806791,5166,10250,6833,197375,214458
fma_loop_iters,32768,0,7,135318065918625,135318066029375,135318066034833,5458,9959,4041,193417,207417
fma_loop_iters,32768,0,8,135318066142583,135318066275291,135318066281958,6667,10084,6500,241958,258542
fma_loop_iters,32768,0,9,135318066417291,135318066532541,135318066538208,5667,10916,5334,191208,207458
fma_loop_iters,65536,0,0,135320886513958,135320893637083,135320893657958,20875,386833,68333,7067875,7523041
fma_loop_iters,65536,0,1,135320894284125,135320894692625,135320894702333,9708,94125,26958,431333,552416
fma_loop_iters,65536,0,2,135320894900250,135320895174375,135320895183958,9583,95083,14083,302792,411958
fma_loop_iters,65536,0,3,135320895370791,135320895602333,135320895612166,9833,46167,13708,308209,368084
fma_loop_iters,65536,0,4,135320895795375,135320896011125,135320896020708,9583,36000,14208,299542,349750
fma_loop_iters,65536,0,5,135320896199958,135320896411458,135320896421041,9583,35125,12708,298417,346250
fma_loop_iters,65536,0,6,135320896624250,135320896824875,135320896834708,9833,36667,14166,299459,350292
fma_loop_iters,65536,0,7,135320897029291,135320897202416,135320897211291,8875,34292,13375,268833,316500
fma_loop_iters,65536,0,8,135320897400083,135320897784708,135320897793625,8917,39125,13708,471292,524125
fma_loop_iters,65536,0,9,135320897980333,135320898172125,135320898181333,9208,35583,13542,286500,335625
write_tid_threadcount,32,1,0,135354651665083,135354657054458,135354657070791,16333,369959,67583,5954417,6391959
write_tid_threadcount,32,1,1,135354658324916,135354658813583,135354658823416,9833,105709,33083,511458,650250
write_tid_threadcount,32,1,2,135354659058333,135354659315708,135354659324958,9250,51875,19542,370333,441750
write_tid_threadcount,32,1,3,135354659575500,135354659846458,135354659856250,9792,49541,18792,360833,429166
write_tid_threadcount,32,1,4,135354660077333,135354660419416,135354660428916,9500,131875,19042,337375,488292
write_tid_threadcount,32,1,5,135354660637791,135354660889000,135354660898625,9625,48250,18333,335292,401875
write_tid_threadcount,32,1,6,135354661111291,135354661366500,135354661376291,9791,47291,18334,345708,411333
write_tid_threadcount,32,1,7,135354661591333,135354661830833,135354661840375,9542,46375,18208,699042,763625
write_tid_threadcount,32,1,8,135354662457791,135354662751666,135354662760666,9000,66167,23000,513417,602584
write_tid_threadcount,32,1,9,135354663147666,135354663419875,135354663429375,9500,54250,20792,356833,431875
write_tid_threadcount,64,1,0,135356872049250,135356877925625,135356877946083,20458,381292,78250,5722125,6181667
write_tid_threadcount,64,1,1,135356878550833,135356879010750,135356879020333,9583,104583,32375,477958,614916
write_tid_threadcount,64,1,2,135356879250708,135356879494416,135356879503958,9542,51083,19750,324208,395041
write_tid_threadcount,64,1,3,135356879719625,135356879963333,135356879973125,9792,47916,17834,331500,397250
write_tid_threadcount,64,1,4,135356880187625,135356880520125,135356880529583,9458,46209,17833,427000,491042
write_tid_threadcount,64,1,5,135356880747958,135356881025375,135356881035125,9750,45542,17250,395292,458084
write_tid_threadcount,64,1,6,135356881279833,135356881601125,135356881610791,9666,74750,19500,406458,500708
write_tid_threadcount,64,1,7,135356881879833,135356882367625,135356882377083,9458,63000,247500,381041,691541
write_tid_threadcount,64,1,8,135356882622500,135356883120625,135356883130208,9583,31292,11250,577042,619584
write_tid_threadcount,64,1,9,135356883321000,135356883478833,135356883487666,8833,27292,9042,226083,262417
write_tid_threadcount,96,1,0,135359105716000,135359112580208,135359112595125,14917,369416,60417,7839375,8269208
write_tid_threadcount,96,1,1,135359114420416,135359114888250,135359114897875,9625,92500,23917,516792,633209
write_tid_threadcount,96,1,2,135359115108083,135359115317625,135359115327083,9458,31500,11708,279292,322500
write_tid_threadcount,96,1,3,135359115549750,135359115746333,135359115755041,8708,28792,12000,264750,305542
write_tid_threadcount,96,1,4,135359115898250,135359116036375,135359116044333,7958,24750,11000,201791,237541
write_tid_threadcount,96,1,5,135359116175333,135359116365750,135359116374666,8916,24958,12708,258792,296458
write_tid_threadcount,96,1,6,135359116534666,135359116681333,135359116689541,8208,26375,12000,202875,241250
write_tid_threadcount,96,1,7,135359116811125,135359116940083,135359116948083,8000,22667,10875,196500,230042
write_tid_threadcount,96,1,8,135359117079166,135359117275166,135359117284083,8917,35250,10042,254666,299958
write_tid_threadcount,96,1,9,135359117415958,135359117719333,135359117728250,8917,23500,10458,381667,415625
write_tid_threadcount,128,1,0,135361270715000,135361279534708,135361279551083,16375,318958,53583,8718667,9091208
write_tid_threadcount,128,1,1,135361279977083,135361280360583,135361280370333,9750,80584,19333,482750,582667
write_tid_threadcount,128,1,2,135361280611500,135361280782958,135361280791291,8333,30083,10167,248333,288583
write_tid_threadcount,128,1,3,135361280945833,135361281150083,135361281159541,9458,26958,13500,287583,328041
write_tid_threadcount,128,1,4,135361281316208,135361281466166,135361281474708,8542,26667,9708,217042,253417
write_tid_threadcount,128,1,5,135361281669166,135361281862333,135361281871958,9625,26834,9000,278416,314250
write_tid_threadcount,128,1,6,135361282023708,135361282262500,135361282272416,9916,27041,10000,323834,360875
write_tid_threadcount,128,1,7,135361282423791,135361282575333,135361282584333,9000,25250,9917,210792,245959
write_tid_threadcount,128,1,8,135361282709250,135361282885416,135361282894708,9292,25042,9333,262667,297042
write_tid_threadcount,128,1,9,135361283044625,135361283222875,135361283232541,9666,23834,9250,262458,295542
write_tid_threadcount,192,1,0,135363503907125,135363510768541,135363510790750,22209,304375,1067917,5755958,7128250
write_tid_threadcount,192,1,1,135363511327833,135363511756041,135363511765875,9834,110667,33833,418625,563125
write_tid_threadcount,192,1,2,135363511949916,135363512157916,135363512169625,11709,31125,12208,294667,338000
write_tid_threadcount,192,1,3,135363512348833,135363512576166,135363512585958,9792,36417,12791,300750,349958
write_tid_threadcount,192,1,4,135363512747625,135363512918541,135363512927458,8917,30833,10709,259250,300792
write_tid_threadcount,192,1,5,135363513100041,135363513340833,135363513352333,11500,31541,12042,323125,366708
write_tid_threadcount,192,1,6,135363513581583,135363513901791,135363513912416,10625,46708,16167,383000,445875
write_tid_threadcount,192,1,7,135363514090583,135363514248583,135363514257000,8417,29834,12125,223375,265334
write_tid_threadcount,192,1,8,135363514403875,135363514613333,135363514623125,9792,29917,12958,284708,327583
write_tid_threadcount,192,1,9,135363514782166,135363514919875,135363514932875,13000,30083,10500,221375,261958
write_tid_threadcount,256,1,0,135365748263541,135365755094291,135365755109958,15667,330917,70083,6746000,7147000
write_tid_threadcount,256,1,1,135365756487875,135365757178916,135365757188333,9417,98291,22250,755125,875666
write_tid_threadcount,256,1,2,135365757439916,135365757648541,135365757658041,9500,34666,11375,454625,500666
write_tid_threadcount,256,1,3,135365758038375,135365758500791,135365758509458,8667,51500,18292,536166,605958
write_tid_threadcount,256,1,4,135365758830416,135365759067583,135365759077375,9792,42334,16083,316792,375209
write_tid_threadcount,256,1,5,135365759266083,135365759503958,135365759513791,9833,39792,14833,327042,381667
write_tid_threadcount,256,1,6,135365759707166,135365759932125,135365759942041,9916,36958,14333,309500,360791
write_tid_threadcount,256,1,7,135365760125541,135365760350041,135365760359916,9875,36417,13750,303708,353875
write_tid_threadcount,256,1,8,135365760534958,135365760718375,135365760727583,9208,35459,13416,270167,319042
write_tid_threadcount,256,1,9,135365760959750,135365761174291,135365761184083,9792,35375,14833,297250,347458
write_tid_threadcount,384,1,0,135367966572708,135367973089333,135367973109416,20083,423291,68000,6639709,7131000
write_tid_threadcount,384,1,1,135367974008541,135367974718666,135367974727625,8959,114042,34166,735167,883375
write_tid_threadcount,384,1,2,135367974981916,135367975261125,135367975270916,9791,54083,20667,364333,439083
write_tid_threadcount,384,1,3,135367975496708,135367975756958,135367975766416,9458,48209,20750,339166,408125
write_tid_threadcount,384,1,4,135367975980458,135367976190791,135367976199875,9084,47916,18375,320542,386833
write_tid_threadcount,384,1,5,135367976471791,135367976765125,135367976774541,9416,63250,21167,363958,448375
write_tid_threadcount,384,1,6,135367976995833,135367977257000,135367977266708,9708,46834,20916,355834,423584
write_tid_threadcount,384,1,7,135367977489166,135367977901666,135367977910583,8917,46333,160959,358875,566167
write_tid_threadcount,384,1,8,135367978126916,135367978627583,135367978636291,8708,47250,257416,359500,664166
write_tid_threadcount,384,1,9,135367978879041,135367979263416,135367979272333,8917,55375,113000,1270959,1439334
write_tid_threadcount,512,1,0,135370196240541,135370202415666,135370202436500,20834,440625,77250,6024583,6542458
write_tid_threadcount,512,1,1,135370203073291,135370203474375,135370203484041,9666,94375,29708,446000,570083
write_tid_threadcount,512,1,2,135370203743125,135370204055625,135370204065541,9916,62250,21750,388875,472875
write_tid_threadcount,512,1,3,135370204293916,135370204576916,135370204586833,9917,50500,18833,369167,438500
write_tid_threadcount,512,1,4,135370204804000,135370205077833,135370205087708,9875,47375,19250,359916,426541
write_tid_threadcount,512,1,5,135370205303583,135370205594208,135370205604125,9917,47250,21500,395250,464000
write_tid_threadcount,512,1,6,135370205853208,135370206139583,135370206150000,10417,54375,20167,368791,443333
write_tid_threadcount,512,1,7,135370206369041,135370206632083,135370206641541,9458,47583,18583,382500,448666
write_tid_threadcount,512,1,8,135370207150416,135370207524625,135370207533541,8916,61292,24541,514417,600250
write_tid_threadcount,512,1,9,135370207843625,135370208152208,135370208161875,9667,56250,21500,388791,466541
write_tid_threadcount,768,1,0,135372435249625,135372443521833,135372443537083,15250,340916,62125,8220875,8623916
write_tid_threadcount,768,1,1,135372444135625,135372446916375,135372446930958,14583,311000,23541,2681000,3015541
write_tid_threadcount,768,1,2,135372447966875,135372448488583,135372448498291,9708,102666,36917,571542,711125
write_tid_threadcount,768,1,3,135372448748625,135372449010791,135372449020250,9459,43125,17083,338375,398583
write_tid_threadcount,768,1,4,135372449366291,135372449671291,135372449680708,9417,41583,16750,379375,437708
write_tid_threadcount,768,1,5,135372449865708,135372450107208,135372450116875,9667,39084,14708,314875,368667
write_tid_threadcount,768,1,6,135372450290375,135372450530125,135372450539833,9708,36208,14208,316500,366916
write_tid_threadcount,768,1,7,135372450713000,135372450927791,135372450937208,9417,35583,14042,291250,340875
write_tid_threadcount,768,1,8,135372451107833,135372451302166,135372451310500,8334,36083,14667,610125,660875
write_tid_threadcount,768,1,9,135372451827083,135372452055291,135372452065000,9709,36000,12417,354375,402792
write_tid_threadcount,1024,1,0,135374683321250,135374691311916,135374691327791,15875,392208,101500,7731083,8224791
write_tid_threadcount,1024,1,1,135374691770708,135374692153500,135374692163291,9791,78333,21875,402084,502292
write_tid_threadcount,1024,1,2,135374692314625,135374692468958,135374692477666,8708,25167,9167,247291,281625
write_tid_threadcount,1024,1,3,135374692647458,135374692881250,135374692891166,9916,31208,10292,315417,356917
write_tid_threadcount,1024,1,4,135374693048000,135374693252541,135374693262250,9709,24625,10209,272833,307667
write_tid_threadcount,1024,1,5,135374693395875,135374693549208,135374693557666,8458,25458,9750,211042,246250
write_tid_threadcount,1024,1,6,135374693756791,135374693954250,135374693964000,9750,23333,9417,282625,315375
write_tid_threadcount,1024,1,7,135374694115875,135374694278791,135374694287791,9000,26792,9958,245209,281959
write_tid_threadcount,1024,1,8,135374694439083,135374694636958,135374694646375,9417,24500,9416,278584,312500
write_tid_threadcount,1024,1,9,135374694793000,135374694955333,135374694964125,8792,22834,9125,252041,284000
write_tid_threadcount,1536,1,0,135376931396875,135376936404208,135376936419375,15167,301208,50125,4854750,5206083
write_tid_threadcount,1536,1,1,135376936846375,135376937224833,135376937234625,9792,86042,20708,404167,510917
write_tid_threadcount,1536,1,2,135376937410291,135376937590416,135376937599500,9084,29083,11208,260125,300416
write_tid_threadcount,1536,1,3,135376937754958,135376937929916,135376937941583,11667,27083,12167,247125,286375
write_tid_threadcount,1536,1,4,135376938080791,135376938234208,135376938242791,8583,23583,8750,253792,286125
write_tid_threadcount,1536,1,5,135376938403875,135376938594791,135376938604458,9667,24209,8791,276167,309167
write_tid_threadcount,1536,1,6,135376938753083,135376939127541,135376939137416,9875,140333,21167,337333,498833
write_tid_threadcount,1536,1,7,135376939288750,135376939466583,135376939476041,9458,24084,9083,265500,298667
write_tid_threadcount,1536,1,8,135376939626083,135376939760500,135376939769208,8708,23250,8375,221708,253333
write_tid_threadcount,1536,1,9,135376939917291,135376940128791,135376940138291,9500,40875,9834,387458,438167
write_tid_threadcount,2048,1,0,135379162922625,135379174556041,135379174570083,14042,401167,73958,11445417,11920542
write_tid_threadcount,2048,1,1,135379175067250,135379175484083,135379175493958,9875,92542,20750,427416,540708
write_tid_threadcount,2048,1,2,135379175662666,135379175870916,135379175880541,9625,30375,10583,285125,326083
write_tid_threadcount,2048,1,3,135379176087916,135379176252416,135379176261541,9125,26417,10083,239542,276042
write_tid_threadcount,2048,1,4,135379176406208,135379176612375,135379176622250,9875,27625,9416,311834,348875
write_tid_threadcount,2048,1,5,135379176828791,135379177104750,135379177114625,9875,45000,17667,353208,415875
write_tid_threadcount,2048,1,6,135379177266666,135379177457500,135379177467375,9875,30917,5208,298667,334792
write_tid_threadcount,2048,1,7,135379177634458,135379177767416,135379177776250,8834,18208,6084,223791,248083
write_tid_threadcount,2048,1,8,135379177903583,135379178033875,135379178042791,8916,12584,7541,255542,275667
write_tid_threadcount,2048,1,9,135379178199833,135379178381416,135379178391333,9917,12875,5875,306000,324750
write_tid_threadcount,4096,1,0,135381404485958,135381412243250,135381412258833,15583,353292,53708,7658708,8065708
write_tid_threadcount,4096,1,1,135381412832458,135381413311791,135381413321500,9709,80584,21041,511084,612709
write_tid_threadcount,4096,1,2,135381413499500,135381413720916,135381413730375,9459,32000,12291,416834,461125
write_tid_threadcount,4096,1,3,135381414000333,135381414206166,135381414215833,9667,26209,9916,355625,391750
write_tid_threadcount,4096,1,4,135381414542541,135381419095791,135381419104750,8959,215625,22375,4645875,4883875
write_tid_threadcount,4096,1,5,135381419583875,135381420025208,135381420034416,9208,81250,23750,457541,562541
write_tid_threadcount,4096,1,6,135381420201333,135381420383791,135381420392125,8334,30500,25250,244625,300375
write_tid_threadcount,4096,1,7,135381420548958,135381420774708,135381420784416,9708,29209,10083,303583,342875
write_tid_threadcount,4096,1,8,135381420932208,135381421085875,135381421094500,8625,25291,9167,247167,281625
write_tid_threadcount,4096,1,9,135381421262791,135381421459083,135381421468458,9375,25125,8458,278292,311875
write_tid_threadcount,8192,1,0,135383671789375,135383679517458,135383679539125,21667,360916,79167,7570250,8010333
write_tid_threadcount,8192,1,1,135383680079875,135383680615166,135383680624666,9500,103250,31959,586208,721417
write_tid_threadcount,8192,1,2,135383680883708,135383681272833,135383681282583,9750,53292,20500,490458,564250
write_tid_threadcount,8192,1,3,135383681551500,135383681862083,135383681871500,9417,65542,21916,364959,452417
write_tid_threadcount,8192,1,4,135383682138000,135383682413625,135383682423458,9833,54667,20416,359084,434167
write_tid_threadcount,8192,1,5,135383682649208,135383682951708,135383682961541,9833,52666,19959,384958,457583
write_tid_threadcount,8192,1,6,135383683181875,135383683461541,135383683471416,9875,48667,18708,367958,435333
write_tid_threadcount,8192,1,7,135383683701000,135383683922083,135383683931500,9417,47500,18208,421084,486792
write_tid_threadcount,8192,1,8,135383684321416,135383684600041,135383684609500,9459,47667,19958,380500,448125
write_tid_threadcount,8192,1,9,135383684843041,135383685076791,135383685086458,9667,47458,17458,324000,388916
write_tid_threadcount,16384,1,0,135385944456750,135385952890708,135385952906583,15875,731000,313833,7749542,8794375
write_tid_threadcount,16384,1,1,135385953488083,135385953846250,135385953855958,9708,93709,18958,384167,496834
write_tid_threadcount,16384,1,2,135385954048833,135385954257083,135385954266500,9417,38208,14458,287792,340458
write_tid_threadcount,16384,1,3,135385954446041,135385954628583,135385954637041,8458,36334,13875,288041,338250
write_tid_threadcount,16384,1,4,135385954842125,135385955069833,135385955079250,9417,37625,13708,350125,401458
write_tid_threadcount,16384,1,5,135385955287416,135385955506708,135385955516125,9417,28250,10416,302292,340958
write_tid_threadcount,16384,1,6,135385955701958,135385955898916,135385955908625,9709,28042,11083,704167,743292
write_tid_threadcount,16384,1,7,135385956526833,135385956737416,135385957299375,561959,43792,15083,2924417,2983292
write_tid_threadcount,16384,1,8,135385959663041,135385960336583,135385960351666,15083,84042,24750,797750,906542
write_tid_threadcount,16384,1,9,135385960670041,135385960879625,135385960889291,9666,32625,12042,465000,509667
write_tid_threadcount,32768,1,0,135388195391500,135388202203416,135388202222583,19167,397625,91875,6595750,7085250
write_tid_threadcount,32768,1,1,135388202744041,135388203174916,135388203184791,9875,99792,30417,458625,588834
write_tid_threadcount,32768,1,2,135388203430708,135388203721750,135388203731416,9666,56708,21667,370000,448375
write_tid_threadcount,32768,1,3,135388203955416,135388204224583,135388204234458,9875,48291,19125,356459,423875
write_tid_threadcount,32768,1,4,135388204451333,135388204723208,135388204732875,9667,47542,19458,359709,426709
write_tid_threadcount,32768,1,5,135388204952083,135388205211875,135388205221125,9250,47041,17667,346583,411291
write_tid_threadcount,32768,1,6,135388205437875,135388205654833,135388205663750,8917,47458,18000,319209,384667
write_tid_threadcount,32768,1,7,135388205895250,135388206162041,135388206171833,9792,46667,17833,362708,427208
write_tid_threadcount,32768,1,8,135388206410250,135388206695375,135388206705458,10083,54375,21208,427958,503541
write_tid_threadcount,32768,1,9,135388206988458,135388207311625,135388207320750,9125,83917,21167,396375,501459
write_tid_threadcount,65536,1,0,135390460424916,135390465900916,135390465916458,15542,369375,49917,5452333,5871625
write_tid_threadcount,65536,1,1,135390466559250,135390467082041,135390467091750,9709,97042,27916,573709,698667
write_tid_threadcount,65536,1,2,135390467333791,135390467597416,135390467607125,9709,45084,17333,347458,409875
write_tid_threadcount,65536,1,3,135390468000583,135390468228250,135390468237833,9583,31125,10917,436000,478042
write_tid_threadcount,65536,1,4,135390468540166,135390468781833,135390468791500,9667,35167,11958,313625,360750
write_tid_threadcount,65536,1,5,135390468948958,135390469121000,135390469129333,8333,28166,11750,249500,289416
write_tid_threadcount,65536,1,6,135390469283208,135390470610750,135390470619583,8833,26958,10833,1462250,1500041
write_tid_threadcount,65536,1,7,135390470863666,135390471478916,135390471487833,8917,374792,21583,338917,735292
write_tid_threadcount,65536,1,8,135390471653250,135390471947291,135390471956958,9667,31292,10042,379208,420542
