axis,complexity_level,sweep_idx,probe_idx_within_burst,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
fma_loop_iters,384,2,0,5881142239916,5881153561166,5881153576541,15375,205167,39166,11305125,11549458
fma_loop_iters,384,2,1,5881153892500,5881154054333,5881154061333,7000,38666,14167,234042,286875
fma_loop_iters,384,2,2,5881154207291,5881154354125,5881154361291,7166,16042,9791,216334,242167
fma_loop_iters,384,2,3,5881154469000,5881154610375,5881154617291,6916,12666,5125,258000,275791
fma_loop_iters,384,2,4,5881154787750,5881154930041,5881154936541,6500,22834,10750,225958,259542
fma_loop_iters,384,2,5,5881155064958,5881155176083,5881155182458,6375,11875,5542,181875,199292
fma_loop_iters,384,2,6,5881155291583,5881155392541,5881155399166,6625,15875,5875,161583,183333
fma_loop_iters,384,2,7,5881155496333,5881155626250,5881155633250,7000,12792,5292,217958,236042
fma_loop_iters,384,2,8,5881155751250,5881155864708,5881155871250,6542,11250,5250,180291,196791
fma_loop_iters,384,2,9,5881155972458,5881156065958,5881156072250,6292,11834,4750,150500,167084
fma_loop_iters,512,2,0,5883302410625,5883313207541,5883313217666,10125,208875,38041,10764917,11011833
fma_loop_iters,512,2,1,5883313567791,5883313796708,5883313803375,6667,57500,18916,279375,355791
fma_loop_iters,512,2,2,5883313959791,5883314082625,5883314089125,6500,21959,9000,194583,225542
fma_loop_iters,512,2,3,5883314210500,5883314367041,5883314374083,7042,17042,7167,248333,272542
fma_loop_iters,512,2,4,5883314505208,5883314655125,5883314662083,6958,15625,7333,249250,272208
fma_loop_iters,512,2,5,5883314831750,5883314994708,5883315001625,6917,31792,13541,235792,281125
fma_loop_iters,512,2,6,5883315147583,5883315293333,5883315300458,7125,22083,8708,230959,261750
fma_loop_iters,512,2,7,5883315431916,5883315563208,5883315570125,6917,15625,7000,223500,246125
fma_loop_iters,512,2,8,5883315696375,5883315820916,5883315827708,6792,12500,5250,219042,236792
fma_loop_iters,512,2,9,5883315956666,5883316066500,5883316072916,6416,14500,6000,176334,196834
fma_loop_iters,768,2,0,5885463632625,5885471675291,5885471684291,9000,136250,26083,8053208,8215541
fma_loop_iters,768,2,1,5885471969541,5885472108583,5885472114708,6125,41125,10417,148792,200334
fma_loop_iters,768,2,2,5885472248541,5885472401833,5885472409000,7167,42958,12042,186250,241250
fma_loop_iters,768,2,3,5885472567041,5885472692500,5885472699125,6625,34666,13000,132875,180541
fma_loop_iters,768,2,4,5885472788833,5885472891500,5885472897833,6333,23875,7458,132292,163625
fma_loop_iters,768,2,5,5885472984333,5885473096250,5885473102875,6625,20250,6792,176083,203125
fma_loop_iters,768,2,6,5885473234708,5885473342041,5885473348500,6459,29208,7500,124542,161250
fma_loop_iters,768,2,7,5885473429625,5885473517166,5885473523375,6209,20667,6167,116125,142959
fma_loop_iters,768,2,8,5885473631750,5885473807750,5885473814166,6416,44459,13208,178583,236250
fma_loop_iters,768,2,9,5885473910083,5885474029125,5885474037000,7875,24458,9750,158708,192916
fma_loop_iters,1024,2,0,5887591708500,5887602175791,5887602185041,9250,163917,25708,10456500,10646125
fma_loop_iters,1024,2,1,5887602449875,5887602637291,5887602644250,6959,41916,11167,235375,288458
fma_loop_iters,1024,2,2,5887602762041,5887602899875,5887602906583,6708,14417,5375,215417,235209
fma_loop_iters,1024,2,3,5887603029125,5887603181416,5887603188291,6875,16833,10542,221625,249000
fma_loop_iters,1024,2,4,5887603296750,5887603417375,5887603423833,6458,11958,5042,182542,199542
fma_loop_iters,1024,2,5,5887603520875,5887603621291,5887603627458,6167,16042,6625,144250,166917
fma_loop_iters,1024,2,6,5887603729458,5887603849208,5887603856041,6833,20333,6708,180375,207416
fma_loop_iters,1024,2,7,5887603953250,5887604064333,5887604070958,6625,10083,4292,186125,200500
fma_loop_iters,1024,2,8,5887604167791,5887604296500,5887604303333,6833,9875,4375,205375,219625
fma_loop_iters,1024,2,9,5887604401000,5887604622583,5887604629041,6458,9250,3708,306834,319792
fma_loop_iters,2048,2,0,5889749994416,5889756430583,5889756441083,10500,91667,16666,6485750,6594083
fma_loop_iters,2048,2,1,5889756653625,5889756781208,5889756787750,6542,20791,6584,223375,250750
fma_loop_iters,2048,2,2,5889756927708,5889757044583,5889757051250,6667,13125,5792,180125,199042
fma_loop_iters,2048,2,3,5889757146291,5889757241125,5889757247458,6333,10875,4791,165042,180708
fma_loop_iters,2048,2,4,5889757366208,5889757471875,5889757478208,6333,22500,8500,155875,186875
fma_loop_iters,2048,2,5,5889757571791,5889757656333,5889757662541,6208,10791,4417,150167,165375
fma_loop_iters,2048,2,6,5889757754500,5889757850958,5889757857708,6750,10416,4375,189834,204625
fma_loop_iters,2048,2,7,5889757986916,5889758111083,5889758117916,6833,15667,5750,207000,228417
fma_loop_iters,2048,2,8,5889758236500,5889758357500,5889758364208,6708,12583,5292,213666,231541
fma_loop_iters,2048,2,9,5889758486791,5889758594291,5889758600583,6292,10875,5041,183417,199333
fma_loop_iters,4096,2,0,5891949780541,5891960209000,5891960223958,14958,188333,35125,10437292,10660750
fma_loop_iters,4096,2,1,5891960546166,5891960731958,5891960743916,11958,40000,15000,262250,317250
fma_loop_iters,4096,2,2,5891960890958,5891961033833,5891961043166,9333,16208,6834,257208,280250
fma_loop_iters,4096,2,3,5891961191375,5891961354000,5891961361666,7666,13000,9375,262458,284833
fma_loop_iters,4096,2,4,5891961493166,5891961611291,5891961618583,7292,11209,5791,193042,210042
fma_loop_iters,4096,2,5,5891961720333,5891961835458,5891961842416,6958,10750,9958,197125,217833
fma_loop_iters,4096,2,6,5891961979083,5891962103041,5891962109916,6875,22708,9958,215584,248250
fma_loop_iters,4096,2,7,5891962254250,5891962395791,5891962402625,6834,15875,9084,253458,278417
fma_loop_iters,4096,2,8,5891962552000,5891962698416,5891962705750,7334,13375,6958,250959,271292
fma_loop_iters,4096,2,9,5891962840958,5891962937583,5891962944000,6417,10458,5250,172459,188167
fma_loop_iters,8192,2,0,5894215219166,5894226804791,5894226817916,13125,193917,38708,11580042,11812667
fma_loop_iters,8192,2,1,5894227157875,5894227319541,5894227325833,6292,38208,16583,202167,256958
fma_loop_iters,8192,2,2,5894227441541,5894227578875,5894227585791,6916,15959,7000,245541,268500
fma_loop_iters,8192,2,3,5894227732958,5894227855125,5894227862625,7500,12333,7709,206875,226917
fma_loop_iters,8192,2,4,5894228001833,5894228160291,5894228167750,7459,23917,9666,255792,289375
fma_loop_iters,8192,2,5,5894228317333,5894228466625,5894228473541,6916,15500,6792,250125,272417
fma_loop_iters,8192,2,6,5894228607875,5894228735416,5894228742458,7042,12250,6125,208291,226666
fma_loop_iters,8192,2,7,5894228853000,5894228956333,5894228963166,6833,10916,6375,176417,193708
fma_loop_iters,8192,2,8,5894229067833,5894229170333,5894229177166,6833,13875,5459,176458,195792
fma_loop_iters,8192,2,9,5894229282041,5894229381583,5894229387791,6208,11208,7958,161959,181125
fma_loop_iters,16384,2,0,5896497244833,5896508743666,5896508754333,10667,181500,34583,11491375,11707458
fma_loop_iters,16384,2,1,5896509067708,5896509233333,5896509241208,7875,37167,17458,226000,280625
fma_loop_iters,16384,2,2,5896509375208,5896509536291,5896509544125,7834,16208,10625,266292,293125
fma_loop_iters,16384,2,3,5896509688500,5896509807250,5896509814666,7416,12708,7334,198958,219000
fma_loop_iters,16384,2,4,5896509926208,5896510073666,5896510080541,6875,11125,7167,261750,280042
fma_loop_iters,16384,2,5,5896510264041,5896510417583,5896510424125,6542,24000,10625,236208,270833
fma_loop_iters,16384,2,6,5896510560875,5896510691541,5896510699166,7625,15833,9583,199042,224458
fma_loop_iters,16384,2,7,5896510804166,5896510929791,5896510936625,6834,20000,8541,210792,239333
fma_loop_iters,16384,2,8,5896511063583,5896511209291,5896511216333,7042,13167,6416,248000,267583
fma_loop_iters,16384,2,9,5896511350416,5896511492583,5896511500041,7458,11916,5750,246584,264250
fma_loop_iters,32768,2,0,5898839539250,5898849553000,5898849562375,9375,178500,31458,9997459,10207417
fma_loop_iters,32768,2,1,5898849862666,5898850079791,5898850086583,6792,57250,16042,248000,321292
fma_loop_iters,32768,2,2,5898850221000,5898850366666,5898850373666,7000,24209,8541,210500,243250
fma_loop_iters,32768,2,3,5898850522166,5898850651000,5898850657666,6666,32334,12375,163416,208125
fma_loop_iters,32768,2,4,5898850765083,5898850882333,5898850893458,11125,20958,8042,194458,223458
fma_loop_iters,32768,2,5,5898851023333,5898851178083,5898851184541,6458,23041,8500,228500,260041
fma_loop_iters,32768,2,6,5898851322625,5898851458500,5898851465833,7333,18125,6834,205333,230292
fma_loop_iters,32768,2,7,5898851587416,5898851720833,5898851727375,6542,18667,6917,206375,231959
fma_loop_iters,32768,2,8,5898851844083,5898851961916,5898851968125,6209,16792,7041,168917,192750
fma_loop_iters,32768,2,9,5898852059375,5898852156125,5898852162291,6166,15000,6417,148250,169667
fma_loop_iters,65536,2,0,5901277058083,5901287151875,5901287162291,10416,255625,80209,10033208,10369042
fma_loop_iters,65536,2,1,5901287535708,5901287747750,5901287754375,6625,54417,16375,395125,465917
fma_loop_iters,65536,2,2,5901288032375,5901288184958,5901288191958,7000,19125,7875,242875,269875
fma_loop_iters,65536,2,3,5901288336083,5901288440125,5901288446708,6583,15833,6459,168625,190917
fma_loop_iters,65536,2,4,5901288548333,5901288696708,5901288703833,7125,16666,6292,240375,263333
fma_loop_iters,65536,2,5,5901288862333,5901289015583,5901289022083,6500,29458,11375,240709,281542
fma_loop_iters,65536,2,6,5901289174291,5901289314083,5901289321333,7250,19334,7375,226000,252709
fma_loop_iters,65536,2,7,5901289450166,5901289558250,5901289564708,6458,16125,6833,173500,196458
fma_loop_iters,65536,2,8,5901289696625,5901289810875,5901289817208,6333,31042,10791,166667,208500
fma_loop_iters,65536,2,9,5901289936000,5901290066125,5901290072791,6666,15625,6333,220334,242292
