warmup_kind,K,sleep_s,trial_idx_within_combo,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
heavy_write,1,0.01,36,4875915363250,4875915877875,4875915887208,9333,56542,16000,561625,634167
heavy_write,1,0.01,37,4875930421500,4875930773291,4875930781500,8209,29750,8792,378000,416542
heavy_write,1,0.01,38,4875946632958,4875947069791,4875947077708,7917,63083,19500,447500,530083
heavy_write,1,0.01,39,4875963195208,4875963756083,4875963764916,8833,75166,21792,595708,692666
heavy_write,5,0.01,0,4876971512000,4876971607750,4876971614208,6458,20083,6375,127834,154292
heavy_write,5,0.01,1,4876988255208,4876988379625,4876988386666,7041,21208,8125,167625,196958
heavy_write,5,0.01,2,4877000774083,4877000898083,4877000904666,6583,32292,9042,147083,188417
heavy_write,5,0.01,3,4877017694041,4877017858625,4877017865166,6541,42333,10333,182375,235041
heavy_write,5,0.01,4,4877033671958,4877033766416,4877033772583,6167,25709,5583,114375,145667
heavy_write,5,0.01,5,4877048013291,4877048100416,4877048107041,6625,19708,5917,119292,144917
heavy_write,5,0.01,6,4877065565000,4877065723708,4877065730083,6375,42166,13875,203334,259375
heavy_write,5,0.01,7,4877081228791,4877081365125,4877081371375,6250,39875,13125,182417,235417
heavy_write,5,0.01,8,4877097677458,4877097843875,4877097850791,6916,45250,16250,195000,256500
heavy_write,5,0.01,9,4877114190583,4877114341625,4877114348500,6875,43083,15125,197709,255917
heavy_write,5,0.01,10,4877130816666,4877130997083,4877131003625,6542,51667,18125,209541,279333
heavy_write,5,0.01,11,4877147326708,4877147458708,4877147465458,6750,30000,10417,185167,225584
heavy_write,5,0.01,12,4877164174500,4877164358625,4877164365583,6958,52334,18500,213750,284584
heavy_write,5,0.01,13,4877180498000,4877180645666,4877180652708,7042,36625,13500,203583,253708
heavy_write,5,0.01,14,4877197897500,4877198093375,4877198099875,6500,38166,12875,244792,295833
heavy_write,5,0.01,15,4877213887125,4877214024458,4877214030750,6292,43583,15125,163667,222375
heavy_write,5,0.01,16,4877230686625,4877230850583,4877230857541,6958,41833,16083,207084,265000
heavy_write,5,0.01,17,4877246521041,4877246599666,4877246606083,6417,18708,6334,107583,132625
heavy_write,5,0.01,18,4877263044041,4877263140875,4877263147250,6375,24250,7125,125291,156666
heavy_write,5,0.01,19,4877277266916,4877277428958,4877277435416,6458,45291,15292,196708,257291
heavy_write,5,0.01,20,4877290222500,4877290328250,4877290335000,6750,20458,7417,147792,175667
heavy_write,5,0.01,21,4877308454041,4877308959250,4877308968125,8875,57875,18375,534416,610666
heavy_write,5,0.01,22,4877327136875,4877327672416,4877327681625,9209,62042,20666,581542,664250
heavy_write,5,0.01,23,4877343922166,4877344308333,4877344317541,9208,38125,14417,433833,486375
heavy_write,5,0.01,24,4877362463000,4877362886291,4877362895875,9584,47875,15959,460833,524667
heavy_write,5,0.01,25,4877380970875,4877381415250,4877381424166,8916,49958,17334,495541,562833
heavy_write,5,0.01,26,4877397706583,4877398094916,4877398103833,8917,42292,14875,437083,494250
heavy_write,5,0.01,27,4877416084541,4877416442416,4877416451000,8584,42167,14667,401083,457917
heavy_write,5,0.01,28,4877433791916,4877434164166,4877434173625,9459,39417,13375,418958,471750
heavy_write,5,0.01,29,4877448804750,4877448965666,4877448972291,6625,42167,14292,201916,258375
heavy_write,5,0.01,30,4877464094458,4877464257541,4877464264208,6667,44375,15542,199833,259750
heavy_write,5,0.01,31,4877481287083,4877481695333,4877481704166,8833,38208,13000,457958,509166
heavy_write,5,0.01,32,4877498800125,4877498927625,4877498934041,6416,36292,12292,161541,210125
heavy_write,5,0.01,33,4877514129291,4877514288708,4877514295708,7000,42166,14375,201542,258083
heavy_write,5,0.01,34,4877531512458,4877531678416,4877531685166,6750,44958,15500,200542,261000
heavy_write,5,0.01,35,4877548728833,4877548883250,4877548889500,6250,40917,13958,197833,252708
heavy_write,5,0.01,36,4877565933875,4877566353375,4877566362083,8708,39833,13250,479709,532792
heavy_write,5,0.01,37,4877579571916,4877579721750,4877579728208,6458,44583,15625,178250,238458
heavy_write,5,0.01,38,4877596875625,4877597007708,4877597013958,6250,37500,12875,163000,213375
heavy_write,5,0.01,39,4877614006083,4877614161625,4877614168041,6416,41459,14500,196583,252542
heavy_write,20,0.01,0,4878633291208,4878633368208,4878633374791,6583,18042,5917,106750,130709
heavy_write,20,0.01,1,4878651139791,4878651249708,4878651256791,7083,23458,6792,145833,176083
heavy_write,20,0.01,2,4878671105458,4878671193916,4878671200250,6334,21209,7500,118500,147209
heavy_write,20,0.01,3,4878691658041,4878691765750,4878691771791,6041,26292,8125,132916,167333
heavy_write,20,0.01,4,4878712160250,4878712360958,4878712367666,6708,22791,7209,239583,269583
heavy_write,20,0.01,5,4878732106291,4878732197083,4878732203541,6458,22083,10000,115000,147083
heavy_write,20,0.01,6,4878750772791,4878750879625,4878750886083,6458,18209,7208,164167,189584
heavy_write,20,0.01,7,4878770982666,4878771111125,4878771117833,6708,16584,5250,218833,240667
heavy_write,20,0.01,8,4878791260458,4878791383000,4878791390250,7250,13542,4750,213292,231584
heavy_write,20,0.01,9,4878811529333,4878811644708,4878811651333,6625,14916,5334,189833,210083
heavy_write,20,0.01,10,4878830972541,4878831074041,4878831080791,6750,16833,5458,144709,167000
heavy_write,20,0.01,11,4878851740708,4878851858166,4878851864625,6459,22708,7750,163250,193708
heavy_write,20,0.01,12,4878869131250,4878869226458,4878869233083,6625,20792,7208,128959,156959
heavy_write,20,0.01,13,4878889902708,4878890009750,4878890016791,7041,19500,6958,148959,175417
heavy_write,20,0.01,14,4878905696833,4878905798166,4878905804833,6667,15958,5709,147708,169375
heavy_write,20,0.01,15,4878925348291,4878925457250,4878925464125,6875,20375,6625,148167,175167
heavy_write,20,0.01,16,4878940722125,4878940806333,4878940813166,6833,16625,7167,120458,144250
heavy_write,20,0.01,17,4878957171666,4878957298500,4878957305041,6541,35041,13250,166125,214416
heavy_write,20,0.01,18,4878978363250,4878978492291,4878978498666,6375,37917,13583,167875,219375
heavy_write,20,0.01,19,4878999055541,4878999180500,4878999186916,6416,32333,11625,183333,227291
heavy_write,20,0.01,20,4879017024125,4879017341458,4879017350583,9125,20250,6750,379709,406709
heavy_write,20,0.01,21,4879034010916,4879034128625,4879034135500,6875,23208,7417,169291,199916
heavy_write,20,0.01,22,4879051483458,4879051819333,4879051828125,8792,21333,7209,388666,417208
heavy_write,20,0.01,23,4879068191250,4879068479791,4879068488875,9084,17250,5958,344625,367833
heavy_write,20,0.01,24,4879087208583,4879087288125,4879087299083,10958,17167,6333,129958,153458
heavy_write,20,0.01,25,4879102311708,4879102395541,4879102402375,6834,17500,6000,120583,144083
heavy_write,20,0.01,26,4879122607666,4879122735833,4879122742333,6500,33834,12583,168125,214542
heavy_write,20,0.01,27,4879143109833,4879143207041,4879143213166,6125,21750,6958,133667,162375
heavy_write,20,0.01,28,4879160552041,4879160636458,4879160642958,6500,17375,6250,121584,145209
heavy_write,20,0.01,29,4879181946791,4879182068750,4879182075791,7041,24792,8416,169750,202958
heavy_write,20,0.01,30,4879198665500,4879198774916,4879198781833,6917,20292,6333,150000,176625
heavy_write,20,0.01,31,4879215432625,4879215586041,4879215593208,7167,35458,15417,202041,252916
heavy_write,20,0.01,32,4879233491625,4879233603333,4879233610083,6750,20166,6292,153917,180375
heavy_write,20,0.01,33,4879253528458,4879253641666,4879253648333,6667,21167,7166,167042,195375
heavy_write,20,0.01,34,4879270712458,4879270803541,4879270810208,6667,20208,7375,126917,154500
heavy_write,20,0.01,35,4879289196916,4879289290875,4879289297041,6166,20542,7750,132167,160459
heavy_write,20,0.01,36,4879306205375,4879306291875,4879306298500,6625,19833,6959,121875,148667
heavy_write,20,0.01,37,4879326379041,4879326470000,4879326476583,6583,26125,6125,116416,148666
heavy_write,20,0.01,38,4879346627250,4879346746208,4879346752708,6500,23125,7500,166667,197292
heavy_write,20,0.01,39,4879367294291,4879367412166,4879367419083,6917,22875,7125,161458,191458
heavy_write,0,0.1,0,4880381084791,4880381199625,4880381206375,6750,21875,8125,159833,189833
heavy_write,0,0.1,1,4880485252250,4880486159291,4880486168708,9417,126625,35458,941542,1103625
heavy_write,0,0.1,2,4880595668583,4880596567416,4880596576500,9084,145458,37167,898416,1081041
heavy_write,0,0.1,3,4880703987375,4880704973083,4880704982333,9250,140250,37667,989708,1167625
heavy_write,0,0.1,4,4880815434916,4880816347416,4880816356833,9417,146833,37542,902458,1086833
heavy_write,0,0.1,5,4880924915000,4880925789625,4880925798291,8666,128833,36000,889000,1053833
heavy_write,0,0.1,6,4881028957041,4881029867833,4881029877500,9667,131666,35625,924792,1092083
heavy_write,0,0.1,7,4881132634500,4881133168958,4881133177208,8250,49667,13833,556792,620292
heavy_write,0,0.1,8,4881235024708,4881235583333,4881235591666,8333,55041,15667,585167,655875
heavy_write,0,0.1,9,4881343664958,4881344207916,4881344216666,8750,60750,15667,553250,629667
heavy_write,0,0.1,10,4881449335625,4881450205833,4881450214833,9000,94334,28666,895250,1018250
heavy_write,0,0.1,11,4881558707416,4881559965500,4881559973750,8250,155375,17084,1248250,1420709
heavy_write,0,0.1,12,4881662390916,4881663497250,4881663506125,8875,180834,48583,1082750,1312167
heavy_write,0,0.1,13,4881771289041,4881772045125,4881772054083,8958,128333,31959,732375,892667
heavy_write,0,0.1,14,4881882469541,4881883486416,4881883495625,9209,138458,39250,1010458,1188166
heavy_write,0,0.1,15,4881987284166,4881988212125,4881988221500,9375,130792,32417,979250,1142459
heavy_write,0,0.1,16,4882095706250,4882096624000,4882096633166,9166,124208,31875,967750,1123833
heavy_write,0,0.1,17,4882197494375,4882198446458,4882198455791,9333,127084,33375,959666,1120125
heavy_write,0,0.1,18,4882305807458,4882306636416,4882306646125,9709,150375,41209,766041,957625
heavy_write,0,0.1,19,4882412328125,4882413296000,4882413305791,9791,140458,33208,990500,1164166
heavy_write,0,0.1,20,4882523791583,4882524825125,4882524834791,9666,189167,35250,1012333,1236750
heavy_write,0,0.1,21,4882625859583,4882626792625,4882626802458,9833,133792,33958,956500,1124250
heavy_write,0,0.1,22,4882737270041,4882738268125,4882738277916,9791,148917,38166,1020250,1207333
heavy_write,0,0.1,23,4882848135500,4882849054083,4882849063916,9833,123667,31000,926375,1081042
heavy_write,0,0.1,24,4882955608166,4882956228625,4882956237125,8500,66833,17333,655084,739250
heavy_write,0,0.1,25,4883065822958,4883066657166,4883066666916,9750,103292,30542,844458,978292
heavy_write,0,0.1,26,4883176693000,4883177639708,4883177648750,9042,127667,31583,965625,1124875
heavy_write,0,0.1,27,4883282112750,4883282968625,4883282977916,9291,156000,34375,823166,1013541
heavy_write,0,0.1,28,4883387347625,4883388348375,4883388358125,9750,154791,41209,1001458,1197458
heavy_write,0,0.1,29,4883495554625,4883496464791,4883496474250,9459,123917,32416,924917,1081250
heavy_write,0,0.1,30,4883604026666,4883605039541,4883605048666,9125,164500,47292,981416,1193208
heavy_write,0,0.1,31,4883714205250,4883715162708,4883715172125,9417,131792,34833,966209,1132834
heavy_write,0,0.1,32,4883816500958,4883817495166,4883817504125,8959,138833,36250,978625,1153708
heavy_write,0,0.1,33,4883918802666,4883919811625,4883919820875,9250,155375,43125,991125,1189625
heavy_write,0,0.1,34,4884020620166,4884021498041,4884021506916,8875,121709,32708,883708,1038125
heavy_write,0,0.1,35,4884128986750,4884129970708,4884129980250,9542,136417,38333,958625,1133375
heavy_write,0,0.1,36,4884238662125,4884239735000,4884239744666,9666,184000,47292,1037458,1268750
heavy_write,0,0.1,37,4884350221833,4884351129416,4884351138875,9459,121875,31250,944833,1097958
heavy_write,0,0.1,38,4884457287833,4884458020916,4884458028916,8000,122833,32667,676458,831958
heavy_write,0,0.1,39,4884563195625,4884563908833,4884563916916,8083,110500,27208,678458,816166
heavy_write,1,0.1,0,4885571618875,4885571794666,4885571801291,6625,36333,13333,229000,278666
heavy_write,1,0.1,1,4885679916541,4885680055166,4885680061416,6250,48125,13459,163333,224917
heavy_write,1,0.1,2,4885791424083,4885791593166,4885791599500,6334,52542,16375,181416,250333
heavy_write,1,0.1,3,4885901865291,4885902004375,4885902011041,6666,38291,14709,179041,232041
heavy_write,1,0.1,4,4886008128041,4886008459333,4886008465708,6375,152625,15125,278084,445834
heavy_write,1,0.1,5,4886112027250,4886112365875,4886112372708,6833,88834,27666,330375,446875
heavy_write,1,0.1,6,4886217071791,4886217281750,4886217290041,8291,54458,18542,264708,337708
heavy_write,1,0.1,7,4886321548291,4886321748625,4886321755333,6708,57958,17792,223833,299583
heavy_write,1,0.1,8,4886433377791,4886433583500,4886433589750,6250,66708,21750,213584,302042
heavy_write,1,0.1,9,4886544668958,4886544909291,4886544915875,6584,83709,25625,246708,356042
heavy_write,1,0.1,10,4886652081166,4886652296750,4886652303125,6375,71041,21834,193583,286458
heavy_write,1,0.1,11,4886762806125,4886762912625,4886762919041,6416,25833,7292,136833,169958
heavy_write,1,0.1,12,4886871809958,4886871997083,4886872004625,7542,56334,21375,207875,285584
heavy_write,1,0.1,13,4886974019750,4886974257333,4886974264125,6792,79125,30334,229458,338917
heavy_write,1,0.1,14,4887078046875,4887078170791,4887078176916,6125,42834,9666,129792,182292
heavy_write,1,0.1,15,4887180287333,4887180508416,4887180515041,6625,69625,20250,254375,344250
heavy_write,1,0.1,16,4887283185291,4887283408916,4887283415541,6625,71791,19000,223750,314541
heavy_write,1,0.1,17,4887389143708,4887389354916,4887389361250,6334,73458,21584,217000,312042
heavy_write,1,0.1,18,4887500583791,4887500758708,4887500765000,6292,60375,18750,197125,276250
heavy_write,1,0.1,19,4887608629583,4887608854333,4887608861083,6750,68167,20208,239834,328209
heavy_write,1,0.1,20,4887713316375,4887713551375,4887713557875,6500,79291,22709,249958,351958
heavy_write,1,0.1,21,4887816508625,4887816679750,4887816686000,6250,61458,18375,180459,260292
heavy_write,1,0.1,22,4887927990333,4887928146916,4887928153166,6250,43417,13833,192917,250167
heavy_write,1,0.1,23,4888038256458,4888038456041,4888038462958,6917,55333,17250,228667,301250
heavy_write,1,0.1,24,4888149836500,4888150025166,4888150031541,6375,58375,18125,192208,268708
heavy_write,1,0.1,25,4888258568208,4888258813500,4888258819875,6375,78334,20875,237708,336917
heavy_write,1,0.1,26,4888370464833,4888370702583,4888370709291,6708,66958,20417,261583,348958
heavy_write,1,0.1,27,4888474097708,4888474327291,4888474333708,6417,73375,18375,219625,311375
heavy_write,1,0.1,28,4888586016041,4888586244625,4888586251500,6875,68208,21042,253083,342333
heavy_write,1,0.1,29,4888696675416,4888696870250,4888696876500,6250,65917,19250,199000,284167
heavy_write,1,0.1,30,4888798470583,4888799010750,4888799019708,8958,56583,20542,586250,663375
heavy_write,1,0.1,31,4888901694041,4888901835875,4888901842500,6625,40833,13834,178708,233375
heavy_write,1,0.1,32,4889003439166,4889003592708,4889003599041,6333,51417,16458,173459,241334
heavy_write,1,0.1,33,4889113219708,4889113430291,4889113437250,6959,68125,22083,228208,318416
heavy_write,1,0.1,34,4889224719750,4889224929833,4889224936291,6458,64416,19542,224167,308125
heavy_write,1,0.1,35,4889329999416,4889330445458,4889330454666,9208,39500,15042,516292,570834
heavy_write,1,0.1,36,4889438296750,4889438467083,4889438473333,6250,56250,18167,188083,262500
heavy_write,1,0.1,37,4889544205500,4889544454708,4889544461416,6708,68000,21000,279625,368625
heavy_write,1,0.1,38,4889651952750,4889652137416,4889652143666,6250,54083,18625,200917,273625
heavy_write,1,0.1,39,4889763417250,4889763607000,4889763613416,6416,68708,20959,174166,263833
heavy_write,5,0.1,0,4890779651458,4890779769250,4890779775750,6500,24583,7709,157250,189542
heavy_write,5,0.1,1,4890892053208,4890892186125,4890892192458,6333,38292,14000,168833,221125
heavy_write,5,0.1,2,4891004380083,4891004557500,4891004564000,6500,45583,14084,222083,281750
heavy_write,5,0.1,3,4891114408958,4891114606916,4891114613041,6125,69625,19083,196958,285666
heavy_write,5,0.1,4,4891226102166,4891226227583,4891226233750,6167,34375,15416,146500,196291
heavy_write,5,0.1,5,4891335452666,4891335986791,4891335995791,9000,58791,16875,583750,659416
heavy_write,5,0.1,6,4891447930791,4891448373625,4891448380375,6750,270458,24042,254833,549333
heavy_write,5,0.1,7,4891556435416,4891556698958,4891556705708,6750,107417,18750,241125,367292
heavy_write,5,0.1,8,4891669349833,4891669451916,4891669458083,6167,27375,9458,126959,163792
heavy_write,5,0.1,9,4891777929916,4891778067916,4891778074500,6584,36375,10833,176792,224000
heavy_write,5,0.1,10,4891884601000,4891884831875,4891884838250,6375,58167,18708,248792,325667
heavy_write,5,0.1,11,4891996349958,4891996425541,4891996431875,6334,18584,6541,108584,133709
heavy_write,5,0.1,12,4892105371250,4892105472500,4892105478750,6250,19166,7417,138167,164750
heavy_write,5,0.1,13,4892208858625,4892208917208,4892208923541,6333,8166,2959,98708,109833
heavy_write,5,0.1,14,4892320901625,4892321030916,4892321037666,6750,30500,10000,160208,200708
heavy_write,5,0.1,15,4892431367916,4892431455708,4892431461916,6208,18500,6583,111750,136833
heavy_write,5,0.1,16,4892538455916,4892538544666,4892538551041,6375,25833,8250,99917,134000
heavy_write,5,0.1,17,4892648240083,4892648395666,4892648402166,6500,40166,10542,179875,230583
heavy_write,5,0.1,18,4892755951750,4892756072125,4892756078833,6708,17583,4417,204125,226125
heavy_write,5,0.1,19,4892868268041,4892868393041,4892868399666,6625,21875,6791,171334,200000
heavy_write,5,0.1,20,4892980456583,4892980532583,4892980538791,6208,15291,5459,104083,124833
heavy_write,5,0.1,21,4893092560833,4893092675083,4893092681458,6375,21209,8291,160709,190209
heavy_write,5,0.1,22,4893199920875,4893200124041,4893200130333,6292,68208,20917,213542,302667
heavy_write,5,0.1,23,4893311688791,4893312042708,4893312051416,8708,48292,13333,403292,464917
heavy_write,5,0.1,24,4893414729166,4893414825208,4893414831583,6375,19084,8250,129041,156375
heavy_write,5,0.1,25,4893527049750,4893527233791,4893527240708,6917,55500,19791,215042,290333
heavy_write,5,0.1,26,4893639257958,4893639426041,4893639432750,6709,42333,15542,208583,266458
heavy_write,5,0.1,27,4893749023500,4893749204250,4893749210500,6250,62125,21750,190750,274625
heavy_write,5,0.1,28,4893851358708,4893851431916,4893851438291,6375,15125,5666,102792,123583
heavy_write,5,0.1,29,4893956824541,4893956937333,4893956943708,6375,19208,5875,159333,184416
heavy_write,5,0.1,30,4894069040375,4894069166708,4894069173416,6708,29541,8792,157458,195791
heavy_write,5,0.1,31,4894180391166,4894180468041,4894180474458,6417,14458,5292,116875,136625
heavy_write,5,0.1,32,4894285508500,4894285698916,4894285705416,6500,59917,17250,213417,290584
heavy_write,5,0.1,33,4894397639166,4894397742166,4894397748833,6667,22833,7792,162375,193000
heavy_write,5,0.1,34,4894501811500,4894501955875,4894501962500,6625,34667,10125,185875,230667
heavy_write,5,0.1,35,4894609230166,4894609352416,4894609359041,6625,26666,9250,155584,191500
heavy_write,5,0.1,36,4894719300750,4894719411583,4894719417875,6292,27875,9375,126667,163917
heavy_write,5,0.1,37,4894829422916,4894829560708,4894829566875,6167,31250,8083,163125,202458
heavy_write,5,0.1,38,4894939858250,4894940045208,4894940052125,6917,41750,15625,226083,283458
heavy_write,5,0.1,39,4895042780583,4895042908416,4895042915125,6709,22792,7875,171000,201667
heavy_write,20,0.1,0,4896059279708,4896059354875,4896059361250,6375,16542,5083,101375,123000
heavy_write,20,0.1,1,4896175362291,4896175492125,4896175498750,6625,27333,9500,173417,210250
heavy_write,20,0.1,2,4896289407250,4896289522458,4896289528750,6292,29625,12917,136833,179375
heavy_write,20,0.1,3,4896405371000,4896405470875,4896405477083,6208,22959,8250,147333,178542
heavy_write,20,0.1,4,4896521343083,4896521463500,4896521470333,6833,25917,7541,161459,194917
heavy_write,20,0.1,5,4896634230333,4896634341375,4896634348333,6958,27208,6625,145917,179750
heavy_write,20,0.1,6,4896747116000,4896747195500,4896747207041,11541,24292,6583,119125,150000
heavy_write,20,0.1,7,4896856096333,4896856255125,4896856261833,6708,39875,17250,222167,279292
heavy_write,20,0.1,8,4896965335750,4896965483291,4896965490125,6834,42375,11917,175417,229709
heavy_write,20,0.1,9,4897076219041,4897076345250,4897076351916,6666,26375,11083,165042,202500
heavy_write,20,0.1,10,4897191967083,4897192081000,4897192088083,7083,21375,7792,159000,188167
heavy_write,20,0.1,11,4897303876541,4897304038583,4897304044833,6250,48334,16541,199500,264375
heavy_write,20,0.1,12,4897419698833,4897419793708,4897419800000,6292,22958,7959,113458,144375
heavy_write,20,0.1,13,4897531342291,4897531427541,4897531433791,6250,17791,5709,120333,143833
heavy_write,20,0.1,14,4897647209083,4897647357458,4897647364458,7000,36208,11833,194042,242083
heavy_write,20,0.1,15,4897759251791,4897759364416,4897759371208,6792,19125,5750,157042,181917
heavy_write,20,0.1,16,4897868020291,4897868144666,4897868151583,6917,31000,6584,157208,194792
heavy_write,20,0.1,17,4897983790916,4897983891333,4897983897791,6458,22709,8083,135792,166584
heavy_write,20,0.1,18,4898090672916,4898090762750,4898090769000,6250,21459,7250,107000,135709
heavy_write,20,0.1,19,4898206939208,4898207062791,4898207069291,6500,24666,8167,165083,197916
heavy_write,20,0.1,20,4898326717250,4898326889958,4898326896583,6625,48417,13875,209125,271417
heavy_write,20,0.1,21,4898440738333,4898440836875,4898440843041,6166,28791,6459,123708,158958
heavy_write,20,0.1,22,4898551563875,4898551675333,4898551681666,6333,30583,8500,124208,163291
heavy_write,20,0.1,23,4898667493666,4898667606250,4898667612958,6708,21958,8000,161209,191167
heavy_write,20,0.1,24,4898780785375,4898780887250,4898780894000,6750,19125,7792,143958,170875
heavy_write,20,0.1,25,4898895317000,4898895661583,4898895668041,6458,37542,17291,386209,441042
heavy_write,20,0.1,26,4899002726916,4899002809250,4899002815541,6291,17459,6000,117125,140584
heavy_write,20,0.1,27,4899118038166,4899118160875,4899118167250,6375,27250,9917,159667,196834
heavy_write,20,0.1,28,4899224632166,4899224745708,4899224751958,6250,25584,7750,135708,169042
heavy_write,20,0.1,29,4899345089041,4899345688833,4899345698375,9542,42291,13417,653458,709166
heavy_write,20,0.1,30,4899453512416,4899453601000,4899453607250,6250,21333,7083,113125,141541
heavy_write,20,0.1,31,4899559247916,4899559358333,4899559365041,6708,19708,6250,154042,180000
heavy_write,20,0.1,32,4899666429750,4899666514166,4899666520791,6625,17209,6500,119375,143084
heavy_write,20,0.1,33,4899781706041,4899781803666,4899781810375,6709,29750,6708,122042,158500
heavy_write,20,0.1,34,4899897240833,4899897324208,4899897330583,6375,17792,6250,120917,144959
heavy_write,20,0.1,35,4900007973416,4900008078083,4900008085041,6958,17416,6084,150291,173791
heavy_write,20,0.1,36,4900123060916,4900123159916,4900123166166,6250,24750,7833,116792,149375
heavy_write,20,0.1,37,4900239591083,4900239839333,4900239845625,6292,23583,7500,293917,325000
heavy_write,20,0.1,38,4900353256000,4900353331791,4900353338000,6209,9958,3334,127708,141000
heavy_write,20,0.1,39,4900468177250,4900468281500,4900468287833,6333,17292,5625,176583,199500
heavy_write,0,1.0,0,4901478489458,4901478605833,4901478612583,6750,27417,8833,148292,184542
heavy_write,0,1.0,1,4902487374875,4902488466000,4902488475125,9125,177125,46917,1067500,1291542
heavy_write,0,1.0,2,4903495645750,4903496650750,4903496659916,9166,126750,33875,1006333,1166958
heavy_write,0,1.0,3,4904503966375,4904504747958,4904504757375,9417,79583,23375,871542,974500
heavy_write,0,1.0,4,4905512193708,4905512697875,4905512705708,7833,35375,8625,555209,599209
heavy_write,0,1.0,5,4906514799000,4906515953083,4906515962541,9458,153209,46416,1143709,1343334
heavy_write,0,1.0,6,4907525686125,4907526742875,4907526751708,8833,172458,45542,1026458,1244458
heavy_write,0,1.0,7,4908536307083,4908537338666,4908537347916,9250,152959,40250,1016833,1210042
heavy_write,0,1.0,8,4909547824166,4909548771791,4909548780958,9167,131709,32625,931291,1095625
heavy_write,0,1.0,9,4910557678833,4910558286583,4910558297291,10708,55042,16375,715291,786708
heavy_write,0,1.0,10,4911568131250,4911569236750,4911569246750,10000,153208,40334,1110958,1304500
heavy_write,0,1.0,11,4912578983958,4912579982750,4912579991875,9125,140500,37083,1029667,1207250
heavy_write,0,1.0,12,4913587324833,4913588249375,4913588258500,9125,120667,35083,929417,1085167
heavy_write,0,1.0,13,4914595694125,4914596699500,4914596709125,9625,145208,39208,1003667,1188083
heavy_write,0,1.0,14,4915601193416,4915601896500,4915601905166,8666,125583,36333,639584,801500
heavy_write,0,1.0,15,4916604403541,4916605393583,4916605402625,9042,155333,38875,954750,1148958
heavy_write,0,1.0,16,4917614270625,4917615257083,4917615266250,9167,140125,33750,1016959,1190834
heavy_write,0,1.0,17,4918624887875,4918625853875,4918625863291,9416,139458,34875,966750,1141083
heavy_write,0,1.0,18,4919633271958,4919634445541,4919634455250,9709,240125,47167,1073458,1360750
heavy_write,0,1.0,19,4920644885458,4920645560541,4920645570666,10125,57125,18667,804375,880167
heavy_write,0,1.0,20,4921655643333,4921656682708,4921656692125,9417,168959,47375,1117458,1333792
heavy_write,0,1.0,21,4922658809375,4922659782958,4922659792416,9458,144083,37333,953084,1134500
heavy_write,0,1.0,22,4923670252416,4923671365291,4923671374416,9125,149959,42791,1128709,1321459
heavy_write,0,1.0,23,4924674199458,4924675149333,4924675158625,9292,127041,33750,958542,1119333
heavy_write,0,1.0,24,4925683195000,4925683840000,4925683850250,10250,57666,16792,747417,821875
heavy_write,0,1.0,25,4926690120958,4926691128833,4926691138250,9417,147416,37500,1001292,1186208
heavy_write,0,1.0,26,4927699926166,4927700985791,4927700995000,9209,176125,44291,1031000,1251416
heavy_write,0,1.0,27,4928705014000,4928706004250,4928706014333,10083,154334,38750,965916,1159000
heavy_write,0,1.0,28,4929708390625,4929709486666,4929709495875,9209,158500,42875,1109458,1310833
heavy_write,0,1.0,29,4930719938083,4930720631375,4930720641000,9625,51042,16875,843541,911458
heavy_write,0,1.0,30,4931725018708,4931726129583,4931726140000,10417,152833,39750,1091583,1284166
heavy_write,0,1.0,31,4932736597500,4932737569833,4932737579750,9917,148333,36584,966166,1151083
heavy_write,0,1.0,32,4933739476791,4933740602125,4933740610791,8666,179542,49250,1118541,1347333
heavy_write,0,1.0,33,4934745667041,4934746535666,4934746544416,8750,119292,28167,963083,1110542
heavy_write,0,1.0,34,4935749341083,4935749489000,4935749497416,8416,45125,11583,169083,225791
heavy_write,0,1.0,35,4936759824791,4936760892958,4936760902083,9125,184750,43500,1037416,1265666
heavy_write,0,1.0,36,4937767951708,4937768919416,4937768929208,9792,123500,32167,968167,1123834
heavy_write,0,1.0,37,4938775976416,4938776789125,4938776798666,9541,131625,31458,761167,924250
heavy_write,0,1.0,38,4939787215833,4939788083916,4939788094791,10875,152000,44083,830708,1026791
heavy_write,0,1.0,39,4940795696041,4940800820500,4940800831500,11000,48292,15750,5285541,5349583
heavy_write,1,1.0,0,4941814574625,4941814694833,4941814701666,6833,24625,7500,159917,192042
heavy_write,1,1.0,1,4942824689666,4942824852208,4942824858583,6375,58709,18958,185333,263000
heavy_write,1,1.0,2,4943836644208,4943836877208,4943836883708,6500,70542,21000,260625,352167
heavy_write,1,1.0,3,4944845524083,4944845805500,4944845812208,6708,91417,26500,285541,403458
heavy_write,1,1.0,4,4945857122083,4945857247500,4945857253916,6416,31708,8500,187042,227250
heavy_write,1,1.0,5,4946868684625,4946868797416,4946868803500,6084,34542,8500,126875,169917
heavy_write,1,1.0,6,4947877495791,4947877640625,4947877646833,6208,42291,12584,154916,209791
heavy_write,1,1.0,7,4948880272333,4948880506083,4948880512750,6667,69583,20208,250750,340541
heavy_write,1,1.0,8,4949884497458,4949884669208,4949884675416,6208,48500,15791,198625,262916
