warmup_kind,K,sleep_s,trial_idx_within_combo,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
same,20,0.1,24,132258700298791,132258700508708,132258700518708,10000,49459,13458,269708,332625
same,20,0.1,25,132258814386875,132258814679458,132258814688958,9500,57167,19666,336000,412833
same,20,0.1,26,132258929864791,132258930075416,132258930085000,9584,50833,19583,292459,362875
same,20,0.1,27,132259044676750,132259044885500,132259044895541,10041,38666,12875,274292,325833
same,20,0.1,28,132259161109375,132259161297666,132259161307708,10042,42541,12250,244209,299000
same,20,0.1,29,132259273066583,132259273261916,132259273271916,10000,31667,11041,267917,310625
same,20,0.1,30,132259382648208,132259382779291,132259382787958,8667,28000,8375,200000,236375
same,20,0.1,31,132259497548875,132259497757625,132259497767541,9916,32542,10375,306417,349334
same,20,0.1,32,132259611193875,132259611367875,132259611377291,9416,22084,6833,286250,315167
same,20,0.1,33,132259725633125,132259725796791,132259725806833,10042,37541,10959,239291,287791
same,20,0.1,34,132259834691291,132259834901666,132259834911583,9917,37042,11583,281917,330542
same,20,0.1,35,132259948264083,132259948399958,132259948727250,327292,26667,8916,618250,653833
same,20,0.1,36,132260064371208,132260064503750,132260064512458,8708,22875,7083,216334,246292
same,20,0.1,37,132260179467750,132260179714000,132260179723541,9541,57833,18917,328250,405000
same,20,0.1,38,132260293016333,132260293245375,132260293255416,10041,43750,13625,310584,367959
same,20,0.1,39,132260403396041,132260403600666,132260403610666,10000,26375,11416,330584,368375
same,0,1.0,0,132261416913250,132261417274750,132261417281583,6833,136209,21791,349542,507542
same,0,1.0,1,132262426444791,132262428778625,132262428798000,19375,293542,62750,2199708,2556000
same,0,1.0,2,132263433971458,132263436158541,132263436174000,15459,271291,77334,2099625,2448250
same,0,1.0,3,132264439039041,132264441638583,132264441654416,15833,706875,57750,2063792,2828417
same,0,1.0,4,132265446022250,132265448281250,132265448296958,15708,237958,47875,2168000,2453833
same,0,1.0,5,132266453781166,132266454167125,132266454183416,16291,113500,20667,439500,573667
same,0,1.0,6,132267459624208,132267460282458,132267460299291,16833,107000,25208,735958,868166
same,0,1.0,7,132268466009541,132268468144250,132268468161000,16750,253667,62250,2089875,2405792
same,0,1.0,8,132269473762000,132269474617750,132269474634083,16333,266500,30708,806125,1103333
same,0,1.0,9,132270480190000,132270480886875,132270480902666,15791,140167,23250,737542,900959
same,0,1.0,10,132271486674041,132271487556625,132271487573166,16541,251333,62792,755333,1069458
same,0,1.0,11,132272489055833,132272491524791,132272491540541,15750,465500,77458,3536542,4079500
same,0,1.0,12,132273498563041,132273499253875,132273499270166,16291,116625,26500,754542,897667
same,0,1.0,13,132274505379916,132274506518916,132274506535500,16584,380333,82750,929458,1392541
same,0,1.0,14,132275507715000,132275508800916,132275508821583,20667,279041,82417,956250,1317708
same,0,1.0,15,132276512344375,132276513337333,132276513354583,17250,262875,63583,913625,1240083
same,0,1.0,16,132277519182375,132277520343083,132277520359791,16708,271334,83666,1052959,1407959
same,0,1.0,17,132278526208791,132278528846541,132278528862208,15667,301333,86250,2473125,2860708
same,0,1.0,18,132279534388583,132279535539500,132279535556291,16791,266209,82541,1047667,1396417
same,0,1.0,19,132280538575958,132280539940750,132280539961791,21041,287834,92916,1102750,1483500
same,0,1.0,20,132281545767333,132281547097833,132281547112958,15125,392125,81125,1098250,1571500
same,0,1.0,21,132282551630750,132282554737791,132282554754041,16250,267083,77750,3060625,3405458
same,0,1.0,22,132283556678958,132283558687666,132283558707416,19750,243167,53167,1930125,2226459
same,0,1.0,23,132284564165291,132284564498958,132284564514208,15250,100375,23833,420125,544333
same,0,1.0,24,132285569956166,132285570631583,132285570645125,13542,110417,20958,716292,847667
same,0,1.0,25,132286576090208,132286576803125,132286576819708,16583,119292,28417,783458,931167
same,0,1.0,26,132287579266041,132287579998041,132287580012750,14709,115208,26458,816792,958458
same,0,1.0,27,132288585797708,132288587915916,132288587933166,17250,298792,59583,2093042,2451417
same,0,1.0,28,132289593710958,132289596902500,132289596917833,15333,1039666,56792,2317333,3413791
same,0,1.0,29,132290602389166,132290602656833,132290602671291,14458,105208,23875,299959,429042
same,0,1.0,30,132291608088958,132291608777791,132291608794500,16709,115166,27917,756208,899291
same,0,1.0,31,132292614229916,132292614876750,132292614897416,20666,98250,20917,749708,868875
same,0,1.0,32,132293620351583,132293620998125,132293621013875,15750,108042,24541,750125,882708
same,0,1.0,33,132294626706458,132294627740625,132294627757416,16791,279750,75791,902959,1258500
same,0,1.0,34,132295629674000,132295630676208,132295630697666,21458,224125,84792,898500,1207417
same,0,1.0,35,132296633995458,132296635170875,132296635187000,16125,258167,97750,1100250,1456167
same,0,1.0,36,132297639551375,132297640587291,132297640604041,16750,265333,64333,920625,1250291
same,0,1.0,37,132298643768208,132298644858458,132298644879291,20833,262125,72667,1005208,1340000
same,0,1.0,38,132299647023500,132299648212958,132299648229708,16750,271750,86875,1042291,1400916
same,0,1.0,39,132300648914666,132300649415875,132300649425666,9791,55792,15500,613292,684584
same,1,1.0,0,132301662039458,132301662263166,132301662273041,9875,47625,17167,314416,379208
same,1,1.0,1,132302667188708,132302667569916,132302667578875,8959,52292,108583,339583,500458
same,1,1.0,2,132303674897541,132303675743125,132303675752625,9500,534209,25875,428708,988792
same,1,1.0,3,132304681250000,132304681526958,132304681541125,14167,60792,17667,389500,467959
same,1,1.0,4,132305685812208,132305686032625,132305686042625,10000,37958,11167,287125,336250
same,1,1.0,5,132306694140708,132306694470333,132306694480166,9833,78584,23708,380833,483125
same,1,1.0,6,132307702548583,132307702791333,132307702801041,9708,49083,14375,299084,362542
same,1,1.0,7,132308707919500,132308708419000,132308708429041,10041,100833,148667,407500,657000
same,1,1.0,8,132309716783583,132309717009250,132309717019250,10000,45708,12500,283750,341958
same,1,1.0,9,132310724997916,132310725322125,132310725332083,9958,81042,22250,368125,471417
same,1,1.0,10,132311734985250,132311735213791,132311735223666,9875,41333,16042,293833,351208
same,1,1.0,11,132312741608833,132312741957625,132312741967583,9958,87042,30958,380792,498792
same,1,1.0,12,132313754351875,132313754614916,132313754624791,9875,60500,14750,300708,375958
same,1,1.0,13,132314760968750,132314761172208,132314761181750,9542,25459,8000,304833,338292
same,1,1.0,14,132315768255125,132315768571083,132315768580791,9708,61000,18917,367083,447000
same,1,1.0,15,132316776557833,132316776871083,132316776880958,9875,67375,23208,379042,469625
same,1,1.0,16,132317785069125,132317785376166,132317785386041,9875,81833,20583,354917,457333
same,1,1.0,17,132318792971500,132318793215333,132318793224875,9542,46875,15875,331958,394708
same,1,1.0,18,132319801306125,132319801549125,132319801558916,9791,49875,17416,307292,374583
same,1,1.0,19,132320809184583,132320809508125,132320809517708,9583,68000,26083,385750,479833
same,1,1.0,20,132321818086583,132321818273708,132321818283375,9667,38875,12791,259917,311583
same,1,1.0,21,132322825794166,132322826185375,132322826195291,9916,98292,23625,388167,510084
same,1,1.0,22,132323836776708,132323837014000,132323837023708,9708,49708,14292,288875,352875
same,1,1.0,23,132324844786208,132324845099875,132324845109791,9916,66583,21125,382542,470250
same,1,1.0,24,132325852693916,132325853075166,132325853085125,9959,97667,28375,413083,539125
same,1,1.0,25,132326858073791,132326858348083,132326858358125,10042,51209,15166,336625,403000
same,1,1.0,26,132327863181666,132327863509333,132327863518916,9583,79500,23459,373416,476375
same,1,1.0,27,132328871282333,132328871602208,132328871611958,9750,71334,22458,396833,490625
same,1,1.0,28,132329878103333,132329878337500,132329878345750,8250,57250,20959,285500,363709
same,1,1.0,29,132330887031625,132330887372000,132330887381750,9750,85333,27500,387334,500167
same,1,1.0,30,132331894870875,132331895116458,132331895121291,4833,62292,23417,296166,381875
same,1,1.0,31,132332902409583,132332902743958,132332902753500,9542,79958,24292,379417,483667
same,1,1.0,32,132333911195458,132333911466833,132333911476708,9875,55208,17417,312083,384708
same,1,1.0,33,132334919191166,132334919433291,132334919443166,9875,50708,18750,302292,371750
same,1,1.0,34,132335927408208,132335927746083,132335927756000,9917,84292,24708,386458,495458
same,1,1.0,35,132336934968416,132336935316291,132336935326083,9792,62459,24541,416000,503000
same,1,1.0,36,132337943716416,132337944165041,132337944174333,9292,89375,26709,485125,601209
same,1,1.0,37,132338952271625,132338952598333,132338952607916,9583,97375,23083,348292,468750
same,1,1.0,38,132339959469833,132339959798458,132339959808416,9958,77000,23750,382458,483208
same,1,1.0,39,132340967182875,132340967490125,132340967499916,9791,66834,22041,369959,458834
same,5,1.0,0,132341983027791,132341983274375,132341983284041,9666,53500,20500,318708,392708
same,5,1.0,1,132342991770291,132342992062791,132342992072833,10042,70958,20625,344375,435958
same,5,1.0,2,132343998653250,132343998909750,132343998919208,9458,55166,20042,323583,398791
same,5,1.0,3,132345008226208,132345008422791,132345008432250,9459,37292,11792,240250,289334
same,5,1.0,4,132346018507000,132346018792458,132346018802041,9583,63666,21500,337917,423083
same,5,1.0,5,132347028999458,132347029300833,132347029311000,10167,59834,19833,379500,459167
same,5,1.0,6,132348035474125,132348035750750,132348035760666,9916,56792,21083,344958,422833
same,5,1.0,7,132349044157041,132349044400750,132349044410625,9875,46625,15125,292667,354417
same,5,1.0,8,132350051569166,132350051844708,132350051854625,9917,60125,21292,341750,423167
same,5,1.0,9,132351060201041,132351060409875,132351060419333,9458,36041,12167,300750,348958
same,5,1.0,10,132352068358708,132352068557125,132352068567333,10208,41459,14333,275167,330959
same,5,1.0,11,132353076245625,132353076408541,132353076418500,9959,27750,8958,281792,318500
same,5,1.0,12,132354083758125,132354083883375,132354083892250,8875,18708,5584,208375,232667
same,5,1.0,13,132355091396375,132355091531958,132355091540666,8708,24833,6833,235042,266708
same,5,1.0,14,132356097406458,132356097529375,132356097541541,12166,14209,5750,216958,236917
same,5,1.0,15,132357104647125,132357104837250,132357104847375,10125,25583,9250,303125,337958
same,5,1.0,16,132358109873625,132358110169291,132358110178958,9667,63875,21292,366791,451958
same,5,1.0,17,132359119048250,132359119352250,132359119361916,9666,67208,22209,363208,452625
same,5,1.0,18,132360125390208,132360125533750,132360125542291,8541,29542,11958,209208,250708
same,5,1.0,19,132361134451541,132361134716041,132361134726000,9959,52375,13750,325917,392042
same,5,1.0,20,132362142343416,132362142590291,132362142600333,10042,41417,13333,309542,364292
same,5,1.0,21,132363152562125,132363152729416,132363152737833,8417,34625,12667,234417,281709
same,5,1.0,22,132364159564666,132364159780083,132364159790166,10083,38291,10667,275167,324125
same,5,1.0,23,132365166546666,132365166828333,132365166837916,9583,58791,19500,422334,500625
same,5,1.0,24,132366175909916,132366176207166,132366176216916,9750,59416,22959,423916,506291
same,5,1.0,25,132367186461250,132367186757083,132367186766625,9542,63208,21417,357708,442333
same,5,1.0,26,132368195938250,132368196223791,132368196233541,9750,59875,19541,356417,435833
same,5,1.0,27,132369206522208,132369206819833,132369206829750,9917,65375,25084,354833,445292
same,5,1.0,28,132370216770666,132370217053208,132370217063166,9958,65084,21541,337250,423875
same,5,1.0,29,132371226610958,132371226884291,132371226891333,7042,55083,21875,310625,387583
same,5,1.0,30,132372236703833,132372236987083,132372236996916,9833,60458,19459,351125,431042
same,5,1.0,31,132373246283416,132373246666250,132373246675750,9500,59917,20292,464291,544500
same,5,1.0,32,132374258654958,132374259034541,132374259044291,9750,81209,24000,439958,545167
same,5,1.0,33,132375269131208,132375269381125,132375269390708,9583,57917,19833,328417,406167
same,5,1.0,34,132376279532833,132376279820541,132376279830500,9959,63625,23667,337833,425125
same,5,1.0,35,132377291892458,132377292117583,132377292127291,9708,32791,10709,304791,348291
same,5,1.0,36,132378301704291,132378301950083,132378301960041,9958,45666,17459,312833,375958
same,5,1.0,37,132379310751583,132379311040625,132379311050083,9458,65875,22125,342958,430958
same,5,1.0,38,132380322386250,132380322814833,132380322824541,9708,173584,20166,420125,613875
same,5,1.0,39,132381332272416,132381332566375,132381332576333,9958,107917,16333,298292,422542
same,20,1.0,0,132382349761291,132382349955875,132382349964333,8458,31958,45084,225083,302125
same,20,1.0,1,132383366453708,132383366765916,132383366775916,10000,57500,20917,376958,455375
same,20,1.0,2,132384381924958,132384382185166,132384382194916,9750,61750,22333,288875,372958
same,20,1.0,3,132385398041625,132385398261583,132385398271208,9625,40667,15208,280208,336083
same,20,1.0,4,132386413582083,132386413772125,132386413782666,10541,32167,8875,298083,339125
same,20,1.0,5,132387428252166,132387428419458,132387428429458,10000,36333,9459,286708,332500
same,20,1.0,6,132388442656291,132388442801791,132388442810666,8875,32541,9917,262917,305375
same,20,1.0,7,132389456698458,132389456886791,132389456896875,10084,26333,10792,309167,346292
same,20,1.0,8,132390472683041,132390472847083,132390472857166,10083,32291,11917,274875,319083
same,20,1.0,9,132391489219041,132391489654416,132391489663958,9542,200583,25875,357750,584208
same,20,1.0,10,132392506486750,132392506709958,132392506719875,9917,40625,13334,289750,343709
same,20,1.0,11,132393516004875,132393516152208,132393516160416,8208,34042,11875,247958,293875
same,20,1.0,12,132394532735375,132394532904583,132394532914125,9542,36666,12334,277083,326083
same,20,1.0,13,132395548732750,132395548882000,132395548890708,8708,33500,15375,275084,323959
same,20,1.0,14,132396562229416,132396562362291,132396562371125,8834,22750,6291,269042,298083
same,20,1.0,15,132397575604875,132397575762958,132397575772083,9125,40125,9584,281958,331667
same,20,1.0,16,132398584157166,132398584317291,132398584326750,9459,34166,11542,268875,314583
same,20,1.0,17,132399599949166,132399600113250,132399600122708,9458,31000,8417,267041,306458
same,20,1.0,18,132400612670541,132400612882500,132400612892333,9833,24042,11042,315625,350709
same,20,1.0,19,132401624016750,132401624156208,132401624160958,4750,23083,9459,234791,267333
same,20,1.0,20,132402636932958,132402637105250,132402637115166,9916,25458,8708,295125,329291
same,20,1.0,21,132403650032125,132403650216750,132403650226750,10000,26834,10000,302000,338834
same,20,1.0,22,132404663814583,132404664017166,132404664027125,9959,32792,9167,320625,362584
same,20,1.0,23,132405675129458,132405675250583,132405675259250,8667,17750,5334,182916,206000
same,20,1.0,24,132406687658958,132406687855208,132406687864958,9750,39916,16542,250500,306958
same,20,1.0,25,132407699606375,132407699807750,132407699817833,10083,33209,9708,297167,340084
same,20,1.0,26,132408715222291,132408715420791,132408715430500,9709,33458,10000,300542,344000
same,20,1.0,27,132409730359708,132409730568666,132409730578375,9709,40750,13209,273458,327417
same,20,1.0,28,132410745850208,132410746055916,132410746065583,9667,36125,9500,317125,362750
same,20,1.0,29,132411762483958,132411767439958,132411767452666,12708,98916,13334,6145250,6257500
same,20,1.0,30,132412783002625,132412783202083,132412783212125,10042,33042,9625,316708,359375
same,20,1.0,31,132413797695791,132413797909916,132413797919833,9917,34542,12333,321042,367917
same,20,1.0,32,132414813165375,132414813430708,132414813440333,9625,59959,23875,336250,420084
same,20,1.0,33,132415827563125,132415827747500,132415827756458,8958,38708,12958,295667,347333
same,20,1.0,34,132416845167750,132416845509166,132416845518916,9750,37584,13458,445875,496917
same,20,1.0,35,132417864973333,132417865226458,132417865236375,9917,30667,8875,360500,400042
same,20,1.0,36,132418881498833,132418881755541,132418881765500,9959,57250,20833,322083,400166
same,20,1.0,37,132419898338916,132419898856416,132419898865375,8959,64708,22209,588625,675542
same,20,1.0,38,132420915263125,132420915405708,132420915414375,8667,32917,12583,195917,241417
same,20,1.0,39,132421930563583,132421930773041,132421930782875,9834,36042,11625,312500,360167
heavy_write,0,0.0,0,132422944601333,132422944877083,132422944887000,9917,49209,21833,352500,423542
heavy_write,0,0.0,1,132422945099750,132422945340250,132422945350375,10125,46292,18083,323208,387583
heavy_write,0,0.0,2,132422945556666,132422945797458,132422945806958,9500,46875,21208,336792,404875
heavy_write,0,0.0,3,132422946036500,132422946309666,132422946319416,9750,47750,19792,377875,445417
heavy_write,0,0.0,4,132422946565000,132422946814666,132422946824416,9750,51333,21000,381292,453625
heavy_write,0,0.0,5,132422947097333,132422947343375,132422947353000,9625,50334,20583,314000,384917
heavy_write,0,0.0,6,132422947568250,132422947786583,132422947796541,9958,49750,19292,299083,368125
heavy_write,0,0.0,7,132422948009541,132422948209291,132422948218750,9459,46708,17959,327083,391750
heavy_write,0,0.0,8,132422948475208,132422948712000,132422948721750,9750,47416,17834,337541,402791
heavy_write,0,0.0,9,132422948982708,132422949213041,132422949222916,9875,46042,17083,314958,378083
heavy_write,0,0.0,10,132422949427125,132422949637500,132422949647291,9791,45625,17042,294708,357375
heavy_write,0,0.0,11,132422949855958,132422950047958,132422950058541,10583,44375,17000,284042,345417
heavy_write,0,0.0,12,132422950269708,132422950454875,132422950463750,8875,45000,17208,276292,338500
heavy_write,0,0.0,13,132422950676541,132422950897291,132422950906833,9542,45167,17375,295708,358250
heavy_write,0,0.0,14,132422951079666,132422951280583,132422951290625,10042,29667,10083,281792,321542
heavy_write,0,0.0,15,132422951441541,132422951584541,132422951593000,8459,25667,10416,199834,235917
heavy_write,0,0.0,16,132422951720708,132422951916375,132422951926041,9666,28542,10250,274292,313084
heavy_write,0,0.0,17,132422952074541,132422952213083,132422952224791,11708,27375,9958,211709,249042
heavy_write,0,0.0,18,132422952385833,132422952535625,132422952545500,9875,28375,10209,231791,270375
heavy_write,0,0.0,19,132422952697458,132422952898083,132422952908125,10042,27166,10042,287917,325125
heavy_write,0,0.0,20,132422953061375,132422953206291,132422953215166,8875,25875,10542,240958,277375
heavy_write,0,0.0,21,132422953378458,132422953562250,132422953572000,9750,26291,13750,255250,295291
heavy_write,0,0.0,22,132422953715458,132422953852791,132422953864875,12084,27791,9959,227625,265375
heavy_write,0,0.0,23,132422954029458,132422954225916,132422954235583,9667,28416,11417,278000,317833
heavy_write,0,0.0,24,132422954394916,132422954532750,132422954544583,11833,28333,10042,219708,258083
heavy_write,0,0.0,25,132422954696083,132422954897125,132422954907083,9958,26875,10625,291167,328667
heavy_write,0,0.0,26,132422955065583,132422955231500,132422955240208,8708,44458,12709,233458,290625
heavy_write,0,0.0,27,132422955410916,132422955606083,132422955615791,9708,29666,12125,368042,409833
heavy_write,0,0.0,28,132422955868166,132422956079625,132422956089625,10000,29459,11625,295000,336084
heavy_write,0,0.0,29,132422956244166,132422956431125,132422956441166,10041,52333,13375,240542,306250
heavy_write,0,0.0,30,132422956597833,132422956745416,132422956757833,12417,30875,11250,225625,267750
heavy_write,0,0.0,31,132422956907375,132422957047708,132422957056541,8833,26833,17292,285417,329542
heavy_write,0,0.0,32,132422957377625,132422957726583,132422957736291,9708,85958,20708,403750,510416
heavy_write,0,0.0,33,132422957939875,132422958158458,132422958168416,9958,27583,14083,323375,365041
heavy_write,0,0.0,34,132422958347541,132422958519833,132422958529708,9875,24125,11083,285750,320958
heavy_write,0,0.0,35,132422958707083,132422958863375,132422958872125,8750,23667,10583,263917,298167
heavy_write,0,0.0,36,132422959076416,132422959294041,132422959303916,9875,41208,14375,293083,348666
heavy_write,0,0.0,37,132422959471791,132422959638375,132422959647958,9583,27875,10541,267917,306333
heavy_write,0,0.0,38,132422959819041,132422959954833,132422959963375,8542,24584,10291,222167,257042
heavy_write,0,0.0,39,132422960113041,132422960329416,132422960339416,10000,79417,8792,266583,354792
heavy_write,1,0.0,0,132423974824750,132423975085750,132423975095833,10083,48625,17417,362958,429000
heavy_write,1,0.0,1,132423975771916,132423976007250,132423976016666,9416,45500,17875,434166,497541
heavy_write,1,0.0,2,132423976806041,132423977020416,132423977030541,10125,46417,17375,297958,361750
heavy_write,1,0.0,3,132423977596958,132423977830833,132423977840833,10000,46042,10292,281875,338209
heavy_write,1,0.0,4,132423978322250,132423978464166,132423978473208,9042,27667,10625,218291,256583
heavy_write,1,0.0,5,132423978950833,132423979149125,132423979159166,10041,28166,10667,279292,318125
heavy_write,1,0.0,6,132423979656916,132423979860833,132423979870750,9917,29917,10083,285459,325459
heavy_write,1,0.0,7,132423980335500,132423980537916,132423980547666,9750,28417,10041,279834,318292
heavy_write,1,0.0,8,132423981001416,132423981204000,132423981213875,9875,28791,10209,288583,327583
heavy_write,1,0.0,9,132423981674083,132423981875166,132423981885541,10375,26458,10917,279417,316792
heavy_write,1,0.0,10,132423982421291,132423982565666,132423982574375,8709,26917,9666,216709,253292
heavy_write,1,0.0,11,132423983026541,132423983224291,132423983234000,9709,28000,9667,274167,311834
heavy_write,1,0.0,12,132423983672916,132423983889000,132423983898708,9708,48125,9709,276541,334375
heavy_write,1,0.0,13,132423984331166,132423984469750,132423984478750,9000,26708,9708,234209,270625
heavy_write,1,0.0,14,132423984993625,132423985132541,132423985141541,9000,26209,9750,221041,257000
heavy_write,1,0.0,15,132423985906791,132423986196625,132423986206500,9875,85583,25125,338000,448708
heavy_write,1,0.0,16,132423986821208,132423986977541,132423986986250,8709,26167,14667,271958,312792
heavy_write,1,0.0,17,132423987568416,132423987793125,132423987803291,10166,42875,13792,325625,382292
heavy_write,1,0.0,18,132423988377166,132423988528166,132423988537166,9000,28792,10250,254833,293875
heavy_write,1,0.0,19,132423989055083,132423989196791,132423989205500,8709,24958,10667,222708,258333
heavy_write,1,0.0,20,132423989742458,132423989885958,132423989894958,9000,25292,9000,248000,282292
heavy_write,1,0.0,21,132423990436666,132423990585041,132423990597083,12042,26334,9333,272458,308125
heavy_write,1,0.0,22,132423991154875,132423991286083,132423991294791,8708,24500,8750,260708,293958
heavy_write,1,0.0,23,132423991877125,132423992046000,132423992055916,9916,23500,8708,301708,333916
heavy_write,1,0.0,24,132423992613916,132423992824916,132423992834833,9917,24000,8125,335875,368000
heavy_write,1,0.0,25,132423993367333,132423993507708,132423993516583,8875,23542,7958,257250,288750
heavy_write,1,0.0,26,132423994029833,132423994161125,132423994169875,8750,24000,8333,244083,276416
heavy_write,1,0.0,27,132423994694666,132423994890500,132423994900541,10041,23875,10500,319625,354000
heavy_write,1,0.0,28,132423995423625,132423995565208,132423995574208,9000,23250,10458,253000,286708
heavy_write,1,0.0,29,132423996188875,132423996336166,132423996346041,9875,23041,7917,288208,319166
heavy_write,1,0.0,30,132423996904583,132423997081708,132423997091250,9542,23375,7875,297750,329000
heavy_write,1,0.0,31,132423997615666,132423997821041,132423997830291,9250,25417,9333,322875,357625
heavy_write,1,0.0,32,132423998330833,132423998527250,132423998537166,9916,24333,9917,311791,346041
heavy_write,1,0.0,33,132423999032666,132423999220125,132423999230041,9916,24666,10042,298750,333458
heavy_write,1,0.0,34,132423999730291,132423999868333,132423999876833,8500,23917,11166,239875,274958
heavy_write,1,0.0,35,132424000361916,132424000556333,132424000566291,9958,24583,9875,309792,344250
heavy_write,1,0.0,36,132424001087750,132424001277166,132424001286625,9459,24625,11000,286167,321792
heavy_write,1,0.0,37,132424001735666,132424001926791,132424001936458,9667,23541,10167,300667,334375
heavy_write,1,0.0,38,132424002402291,132424002591875,132424002601958,10083,23417,8583,298375,330375
heavy_write,1,0.0,39,132424003051208,132424003239333,132424003249041,9708,24000,10417,304917,339334
heavy_write,5,0.0,0,132425015880333,132425016118291,132425016127916,9625,45084,18500,321166,384750
heavy_write,5,0.0,1,132425018542375,132425018726833,132425018735791,8958,45708,17208,296584,359500
heavy_write,5,0.0,2,132425020561375,132425020706708,132425020715708,9000,27958,10250,216709,254917
heavy_write,5,0.0,3,132425022808250,132425023012333,132425023022166,9833,30291,11000,304834,346125
heavy_write,5,0.0,4,132425024967875,132425025142750,132425025152750,10000,26250,8417,269916,304583
heavy_write,5,0.0,5,132425027008500,132425027156708,132425027165666,8958,24500,8958,289250,322708
heavy_write,5,0.0,6,132425029023166,132425029181708,132425029190750,9042,22959,11375,381666,416000
heavy_write,5,0.0,7,132425031247291,132425031391333,132425031400083,8750,23209,11916,256500,291625
heavy_write,5,0.0,8,132425033290625,132425033427791,132425033437000,9209,22916,8334,248708,279958
heavy_write,5,0.0,9,132425035316208,132425035523166,132425035533166,10000,23125,10625,325708,359458
heavy_write,5,0.0,10,132425037483041,132425037632916,132425037642208,9292,22833,7792,271792,302417
heavy_write,5,0.0,11,132425039548916,132425039752666,132425039762333,9667,23166,7584,335083,365833
heavy_write,5,0.0,12,132425041728000,132425041864625,132425041873500,8875,22833,7958,251709,282500
heavy_write,5,0.0,13,132425043794250,132425043954916,132425043963916,9000,25750,10666,297334,333750
heavy_write,5,0.0,14,132425045936458,132425046140416,132425046150500,10084,22708,7834,342041,372583
heavy_write,5,0.0,15,132425048036083,132425048229541,132425048239208,9667,23208,7792,323333,354333
heavy_write,5,0.0,16,132425050188875,132425050342500,132425050351083,8583,22833,7458,298292,328583
heavy_write,5,0.0,17,132425052317458,132425052504125,132425052513750,9625,22875,7583,313084,343542
heavy_write,5,0.0,18,132425054458041,132425054591583,132425054600416,8833,23125,8334,238125,269584
heavy_write,5,0.0,19,132425056467708,132425056665500,132425056675541,10041,23417,8208,328167,359792
heavy_write,5,0.0,20,132425058637666,132425058808500,132425058818583,10083,23042,7583,304625,335250
heavy_write,5,0.0,21,132425060685750,132425060814250,132425060823125,8875,23041,7500,274459,305000
heavy_write,5,0.0,22,132425062817750,132425063017291,132425063027208,9917,25375,10291,332625,368291
heavy_write,5,0.0,23,132425064941666,132425065083125,132425065091708,8583,23042,10542,253125,286709
heavy_write,5,0.0,24,132425066938125,132425067146041,132425067156125,10084,22542,10417,333916,366875
heavy_write,5,0.0,25,132425069125583,132425069296125,132425069305916,9791,24041,8584,295583,328208
heavy_write,5,0.0,26,132425071146833,132425071293875,132425071306500,12625,24709,8250,288625,321584
heavy_write,5,0.0,27,132425073180458,132425073316833,132425073325791,8958,23292,7708,281583,312583
heavy_write,5,0.0,28,132425075275583,132425075465000,132425075475000,10000,29958,9417,313875,353250
heavy_write,5,0.0,29,132425077406541,132425077603291,132425077613291,10000,23375,10625,329209,363209
heavy_write,5,0.0,30,132425079649208,132425079858916,132425079869416,10500,23000,10792,334416,368208
heavy_write,5,0.0,31,132425081767291,132425081907750,132425081916916,9166,23208,10375,253250,286833
heavy_write,5,0.0,32,132425083789333,132425083985416,132425083995125,9709,22833,10417,315917,349167
heavy_write,5,0.0,33,132425085832416,132425086033500,132425086043458,9958,22958,10000,325042,358000
heavy_write,5,0.0,34,132425087998083,132425088142125,132425088152166,10041,22750,7542,294083,324375
heavy_write,5,0.0,35,132425090080666,132425090276708,132425090286583,9875,23334,12083,320125,355542
heavy_write,5,0.0,36,132425092217125,132425092402916,132425092412750,9834,22959,11458,301208,335625
heavy_write,5,0.0,37,132425094084625,132425094208208,132425094216916,8708,22458,7792,235083,265333
heavy_write,5,0.0,38,132425095997250,132425096194875,132425096204583,9708,36583,11875,299750,348208
heavy_write,5,0.0,39,132425098335291,132425098545791,132425098555541,9750,32917,10917,318875,362709
heavy_write,20,0.0,0,132426114820416,132426115000083,132426115009791,9708,20000,6541,295792,322333
heavy_write,20,0.0,1,132426121017541,132426121151791,132426121164000,12209,21709,9458,239583,270750
heavy_write,20,0.0,2,132426127521791,132426127712666,132426127722458,9792,19750,9500,308791,338041
heavy_write,20,0.0,3,132426134419000,132426134551000,132426134559875,8875,20125,7208,210625,237958
heavy_write,20,0.0,4,132426140250958,132426140439958,132426140449875,9917,22958,6292,309958,339208
heavy_write,20,0.0,5,132426146882375,132426147065208,132426147075083,9875,16834,9791,308167,334792
heavy_write,20,0.0,6,132426152876541,132426152999583,132426153008166,8583,15917,5666,231667,253250
heavy_write,20,0.0,7,132426159057541,132426159174625,132426159183583,8958,16625,5750,235250,257625
heavy_write,20,0.0,8,132426164937125,132426165056541,132426165064875,8334,16208,5750,224625,246583
heavy_write,20,0.0,9,132426170706041,132426170881958,132426170891750,9792,16500,7416,304459,328375
heavy_write,20,0.0,10,132426176550458,132426176673500,132426176682375,8875,15958,5750,230667,252375
heavy_write,20,0.0,11,132426182422375,132426182551083,132426182560083,9000,16292,5875,232417,254584
heavy_write,20,0.0,12,132426188182583,132426188298625,132426188307541,8916,14333,5083,234459,253875
